County,Facility_Identifier,Population,Scrape_Date,State,Change
Lee,MS_Lee,198,2020-01-01,MS,
Lee,MS_Lee,192,2020-01-02,MS,-0.03030303030303028
Lee,MS_Lee,190,2020-01-03,MS,-0.01041666666666663
Lee,MS_Lee,193,2020-01-04,MS,0.015789473684210575
Lee,MS_Lee,199,2020-01-05,MS,0.031088082901554518
Lee,MS_Lee,200,2020-01-06,MS,0.005025125628140614
Lee,MS_Lee,201,2020-01-07,MS,0.0049999999999998926
Lee,MS_Lee,204,2020-01-08,MS,0.0149253731343284
Lee,MS_Lee,205,2020-01-09,MS,0.004901960784313708
Lee,MS_Lee,210,2020-01-10,MS,0.024390243902439046
Lee,MS_Lee,214,2020-01-11,MS,0.01904761904761898
Lee,MS_Lee,212,2020-01-12,MS,-0.009345794392523366
Lee,MS_Lee,210,2020-01-13,MS,-0.009433962264150941
Lee,MS_Lee,213,2020-01-14,MS,0.014285714285714237
Lee,MS_Lee,219,2020-01-15,MS,0.028169014084507005
Lee,MS_Lee,220,2020-01-16,MS,0.0045662100456620456
Lee,MS_Lee,217,2020-01-17,MS,-0.013636363636363669
Lee,MS_Lee,220,2020-01-18,MS,0.01382488479262678
Lee,MS_Lee,232,2020-01-19,MS,0.05454545454545445
Lee,MS_Lee,230,2020-01-20,MS,-0.008620689655172377
Lee,MS_Lee,228,2020-01-21,MS,-0.008695652173912993
Lee,MS_Lee,234,2020-01-22,MS,0.02631578947368429
Lee,MS_Lee,233,2020-01-23,MS,-0.0042735042735042575
Lee,MS_Lee,237,2020-01-24,MS,0.01716738197424883
Lee,MS_Lee,228,2020-01-25,MS,-0.03797468354430378
Lee,MS_Lee,235,2020-01-26,MS,0.030701754385964893
Lee,MS_Lee,230,2020-01-27,MS,-0.021276595744680882
Lee,MS_Lee,231,2020-01-28,MS,0.004347826086956497
Lee,MS_Lee,222,2020-01-29,MS,-0.038961038961038974
Lee,MS_Lee,227,2020-01-30,MS,0.022522522522522515
Lee,MS_Lee,222,2020-01-31,MS,-0.022026431718061627
Lee,MS_Lee,220,2020-02-01,MS,-0.009009009009009028
Lee,MS_Lee,226,2020-02-02,MS,0.027272727272727337
Lee,MS_Lee,213,2020-02-03,MS,-0.05752212389380529
Lee,MS_Lee,201,2020-02-04,MS,-0.05633802816901413
Lee,MS_Lee,201,2020-02-05,MS,0.0
Lee,MS_Lee,199,2020-02-06,MS,-0.00995024875621886
Lee,MS_Lee,189,2020-02-07,MS,-0.05025125628140703
Lee,MS_Lee,191,2020-02-08,MS,0.010582010582010692
Lee,MS_Lee,191,2020-02-09,MS,0.0
Lee,MS_Lee,187,2020-02-10,MS,-0.020942408376963373
Lee,MS_Lee,184,2020-02-11,MS,-0.016042780748663055
Lee,MS_Lee,179,2020-02-12,MS,-0.027173913043478267
Lee,MS_Lee,183,2020-02-13,MS,0.022346368715083772
Lee,MS_Lee,187,2020-02-14,MS,0.021857923497267784
Lee,MS_Lee,185,2020-02-15,MS,-0.010695187165775444
Lee,MS_Lee,188,2020-02-16,MS,0.016216216216216273
Lee,MS_Lee,186,2020-02-17,MS,-0.010638297872340384
Lee,MS_Lee,186,2020-02-18,MS,0.0
Lee,MS_Lee,183,2020-02-19,MS,-0.016129032258064502
Lee,MS_Lee,188,2020-02-20,MS,0.02732240437158473
Lee,MS_Lee,193,2020-02-21,MS,0.02659574468085113
Lee,MS_Lee,198,2020-02-22,MS,0.025906735751295432
Lee,MS_Lee,202,2020-02-23,MS,0.02020202020202011
Lee,MS_Lee,194,2020-02-24,MS,-0.03960396039603964
Lee,MS_Lee,199,2020-02-25,MS,0.025773195876288568
Lee,MS_Lee,199,2020-02-26,MS,0.0
Lee,MS_Lee,200,2020-02-27,MS,0.005025125628140614
Lee,MS_Lee,186,2020-02-28,MS,-0.06999999999999995
Lee,MS_Lee,189,2020-02-29,MS,0.016129032258064502
Lee,MS_Lee,188,2020-03-01,MS,-0.005291005291005346
Lee,MS_Lee,188,2020-03-02,MS,0.0
Lee,MS_Lee,184,2020-03-03,MS,-0.021276595744680882
Lee,MS_Lee,192,2020-03-04,MS,0.04347826086956519
Lee,MS_Lee,197,2020-03-05,MS,0.02604166666666674
Lee,MS_Lee,198,2020-03-06,MS,0.0050761421319796
Lee,MS_Lee,200,2020-03-07,MS,0.010101010101010166
Lee,MS_Lee,206,2020-03-08,MS,0.030000000000000027
Lee,MS_Lee,197,2020-03-09,MS,-0.043689320388349495
Lee,MS_Lee,194,2020-03-10,MS,-0.015228426395939132
Lee,MS_Lee,194,2020-03-11,MS,0.0
Lee,MS_Lee,203,2020-03-12,MS,0.04639175257731965
Lee,MS_Lee,202,2020-03-13,MS,-0.00492610837438423
Lee,MS_Lee,217,2020-03-14,MS,0.07425742574257432
Lee,MS_Lee,221,2020-03-15,MS,0.018433179723502224
Lee,MS_Lee,219,2020-03-16,MS,-0.009049773755656076
Lee,MS_Lee,217,2020-03-17,MS,-0.0091324200913242
Lee,MS_Lee,200,2020-03-18,MS,-0.07834101382488479
Lee,MS_Lee,198,2020-03-19,MS,-0.010000000000000007
Lee,MS_Lee,197,2020-03-20,MS,-0.005050505050505083
Lee,MS_Lee,196,2020-03-21,MS,-0.005076142131979711
Lee,MS_Lee,198,2020-03-22,MS,0.010204081632652963
Lee,MS_Lee,198,2020-03-23,MS,0.0
Lee,MS_Lee,193,2020-03-24,MS,-0.025252525252525304
Lee,MS_Lee,192,2020-03-25,MS,-0.005181347150259086
Lee,MS_Lee,191,2020-03-26,MS,-0.00520833333333337
Lee,MS_Lee,186,2020-03-27,MS,-0.02617801047120416
Lee,MS_Lee,188,2020-03-28,MS,0.010752688172043
Lee,MS_Lee,190,2020-03-29,MS,0.010638297872340495
Lee,MS_Lee,190,2020-03-30,MS,0.0
Lee,MS_Lee,188,2020-03-31,MS,-0.010526315789473715
Lee,MS_Lee,180,2020-04-01,MS,-0.04255319148936165
Lee,MS_Lee,176,2020-04-02,MS,-0.022222222222222254
Lee,MS_Lee,177,2020-04-03,MS,0.005681818181818121
Lee,MS_Lee,176,2020-04-04,MS,-0.005649717514124243
Lee,MS_Lee,176,2020-04-05,MS,0.0
Lee,MS_Lee,176,2020-04-06,MS,0.0
Lee,MS_Lee,179,2020-04-07,MS,0.017045454545454586
Lee,MS_Lee,174,2020-04-08,MS,-0.02793296089385477
Lee,MS_Lee,176,2020-04-09,MS,0.011494252873563315
Lee,MS_Lee,172,2020-04-10,MS,-0.02272727272727271
Lee,MS_Lee,171,2020-04-11,MS,-0.005813953488372103
Lee,MS_Lee,174,2020-04-12,MS,0.017543859649122858
Lee,MS_Lee,175,2020-04-13,MS,0.005747126436781658
Lee,MS_Lee,175,2020-04-14,MS,0.0
Lee,MS_Lee,175,2020-04-15,MS,0.0
Lee,MS_Lee,176,2020-04-16,MS,0.005714285714285783
Lee,MS_Lee,177,2020-04-17,MS,0.005681818181818121
Lee,MS_Lee,174,2020-04-18,MS,-0.016949152542372836
Lee,MS_Lee,177,2020-04-19,MS,0.01724137931034475
Lee,MS_Lee,179,2020-04-20,MS,0.011299435028248485
Lee,MS_Lee,180,2020-04-21,MS,0.005586592178770999
Lee,MS_Lee,180,2020-04-22,MS,0.0
Lee,MS_Lee,184,2020-04-23,MS,0.022222222222222143
Lee,MS_Lee,183,2020-04-24,MS,-0.0054347826086956754
Lee,MS_Lee,184,2020-04-25,MS,0.005464480874316946
Lee,MS_Lee,186,2020-04-26,MS,0.010869565217391351
Lee,MS_Lee,186,2020-04-27,MS,0.0
Lee,MS_Lee,180,2020-04-28,MS,-0.032258064516129004
Lee,MS_Lee,180,2020-04-29,MS,0.0
Lee,MS_Lee,183,2020-04-30,MS,0.01666666666666661
Lee,MS_Lee,182,2020-05-01,MS,-0.005464480874316946
Lee,MS_Lee,181,2020-05-02,MS,-0.005494505494505475
Lee,MS_Lee,182,2020-05-03,MS,0.005524861878453136
Lee,MS_Lee,184,2020-05-04,MS,0.01098901098901095
Lee,MS_Lee,184,2020-05-05,MS,0.0
Lee,MS_Lee,189,2020-05-06,MS,0.027173913043478267
Lee,MS_Lee,188,2020-05-07,MS,-0.005291005291005346
Lee,MS_Lee,187,2020-05-08,MS,-0.005319148936170247
Lee,MS_Lee,185,2020-05-09,MS,-0.010695187165775444
Lee,MS_Lee,203,2020-05-10,MS,0.0972972972972972
Lee,MS_Lee,206,2020-05-11,MS,0.014778325123152802
Lee,MS_Lee,191,2020-05-12,MS,-0.07281553398058249
Lee,MS_Lee,190,2020-05-13,MS,-0.005235602094240789
Lee,MS_Lee,189,2020-05-14,MS,-0.005263157894736858
Lee,MS_Lee,180,2020-05-15,MS,-0.04761904761904767
Lee,MS_Lee,181,2020-05-16,MS,0.005555555555555536
Lee,MS_Lee,190,2020-05-17,MS,0.04972375690607733
Lee,MS_Lee,194,2020-05-18,MS,0.021052631578947437
Lee,MS_Lee,186,2020-05-19,MS,-0.04123711340206182
Lee,MS_Lee,191,2020-05-20,MS,0.026881720430107503
Lee,MS_Lee,194,2020-05-21,MS,0.015706806282722585
Lee,MS_Lee,193,2020-05-22,MS,-0.005154639175257714
Lee,MS_Lee,188,2020-05-23,MS,-0.025906735751295318
Lee,MS_Lee,193,2020-05-24,MS,0.02659574468085113
Lee,MS_Lee,195,2020-05-25,MS,0.010362694300518172
Lee,MS_Lee,196,2020-05-26,MS,0.00512820512820511
Lee,MS_Lee,196,2020-05-27,MS,0.0
Lee,MS_Lee,190,2020-05-28,MS,-0.030612244897959218
Lee,MS_Lee,185,2020-05-29,MS,-0.02631578947368418
Lee,MS_Lee,193,2020-05-30,MS,0.04324324324324325
Lee,MS_Lee,197,2020-05-31,MS,0.020725388601036343
Lee,MS_Lee,194,2020-06-01,MS,-0.015228426395939132
Lee,MS_Lee,190,2020-06-02,MS,-0.02061855670103097
Lee,MS_Lee,188,2020-06-03,MS,-0.010526315789473715
Lee,MS_Lee,189,2020-06-04,MS,0.005319148936170136
Lee,MS_Lee,184,2020-06-05,MS,-0.02645502645502651
Lee,MS_Lee,188,2020-06-06,MS,0.021739130434782702
Lee,MS_Lee,189,2020-06-07,MS,0.005319148936170136
Lee,MS_Lee,188,2020-06-08,MS,-0.005291005291005346
Lee,MS_Lee,181,2020-06-09,MS,-0.037234042553191515
Lee,MS_Lee,185,2020-06-10,MS,0.022099447513812098
Lee,MS_Lee,193,2020-06-11,MS,0.04324324324324325
Lee,MS_Lee,191,2020-06-12,MS,-0.010362694300518172
Lee,MS_Lee,186,2020-06-13,MS,-0.02617801047120416
Lee,MS_Lee,195,2020-06-14,MS,0.04838709677419351
Lee,MS_Lee,197,2020-06-15,MS,0.01025641025641022
Lee,MS_Lee,194,2020-06-16,MS,-0.015228426395939132
Lee,MS_Lee,184,2020-06-17,MS,-0.051546391752577365
Lee,MS_Lee,189,2020-06-18,MS,0.027173913043478267
Lee,MS_Lee,188,2020-06-19,MS,-0.005291005291005346
Lee,MS_Lee,192,2020-06-20,MS,0.021276595744680767
Lee,MS_Lee,191,2020-06-21,MS,-0.00520833333333337
Lee,MS_Lee,192,2020-06-22,MS,0.005235602094240789
Lee,MS_Lee,188,2020-06-23,MS,-0.02083333333333337
Lee,MS_Lee,189,2020-06-24,MS,0.005319148936170136
Lee,MS_Lee,193,2020-06-25,MS,0.021164021164021163
Lee,MS_Lee,185,2020-06-26,MS,-0.041450777202072575
Lee,MS_Lee,186,2020-06-27,MS,0.00540540540540535
Lee,MS_Lee,188,2020-06-28,MS,0.010752688172043
Lee,MS_Lee,191,2020-06-29,MS,0.015957446808510634
Lee,MS_Lee,191,2020-06-30,MS,0.0
Lee,MS_Lee,198,2020-07-01,MS,0.036649214659685965
Lee,MS_Lee,196,2020-07-02,MS,-0.010101010101010057
Lee,MS_Lee,194,2020-07-03,MS,-0.010204081632653073
Lee,MS_Lee,194,2020-07-04,MS,0.0
Lee,MS_Lee,197,2020-07-05,MS,0.015463917525773141
Lee,MS_Lee,201,2020-07-06,MS,0.020304568527918843
Lee,MS_Lee,194,2020-07-07,MS,-0.03482587064676612
Lee,MS_Lee,194,2020-07-08,MS,0.0
