County,Facility_Identifier,Population,Scrape_Date,State,Change
Sunflower,MS_Sunflower,33,2020-01-01,MS,
Sunflower,MS_Sunflower,33,2020-01-02,MS,0.0
Sunflower,MS_Sunflower,32,2020-01-03,MS,-0.03030303030303028
Sunflower,MS_Sunflower,32,2020-01-07,MS,0.0
Sunflower,MS_Sunflower,36,2020-01-08,MS,0.125
Sunflower,MS_Sunflower,38,2020-01-09,MS,0.05555555555555558
Sunflower,MS_Sunflower,36,2020-01-10,MS,-0.05263157894736848
Sunflower,MS_Sunflower,36,2020-01-11,MS,0.0
Sunflower,MS_Sunflower,36,2020-01-12,MS,0.0
Sunflower,MS_Sunflower,36,2020-01-13,MS,0.0
Sunflower,MS_Sunflower,38,2020-01-14,MS,0.05555555555555558
Sunflower,MS_Sunflower,38,2020-01-15,MS,0.0
Sunflower,MS_Sunflower,40,2020-01-16,MS,0.05263157894736836
Sunflower,MS_Sunflower,40,2020-01-17,MS,0.0
Sunflower,MS_Sunflower,40,2020-01-18,MS,0.0
Sunflower,MS_Sunflower,37,2020-01-20,MS,-0.07499999999999996
Sunflower,MS_Sunflower,38,2020-01-21,MS,0.027027027027026973
Sunflower,MS_Sunflower,38,2020-01-22,MS,0.0
Sunflower,MS_Sunflower,37,2020-01-23,MS,-0.02631578947368418
Sunflower,MS_Sunflower,36,2020-01-24,MS,-0.027027027027026973
Sunflower,MS_Sunflower,41,2020-01-25,MS,0.13888888888888884
Sunflower,MS_Sunflower,41,2020-01-26,MS,0.0
Sunflower,MS_Sunflower,37,2020-01-27,MS,-0.09756097560975607
Sunflower,MS_Sunflower,36,2020-01-28,MS,-0.027027027027026973
Sunflower,MS_Sunflower,37,2020-01-29,MS,0.027777777777777683
Sunflower,MS_Sunflower,35,2020-01-30,MS,-0.054054054054054064
Sunflower,MS_Sunflower,35,2020-01-31,MS,0.0
Sunflower,MS_Sunflower,35,2020-02-01,MS,0.0
Sunflower,MS_Sunflower,35,2020-02-02,MS,0.0
Sunflower,MS_Sunflower,35,2020-02-03,MS,0.0
Sunflower,MS_Sunflower,38,2020-02-04,MS,0.08571428571428563
Sunflower,MS_Sunflower,41,2020-02-05,MS,0.07894736842105265
Sunflower,MS_Sunflower,38,2020-02-06,MS,-0.07317073170731703
Sunflower,MS_Sunflower,40,2020-02-07,MS,0.05263157894736836
Sunflower,MS_Sunflower,36,2020-02-08,MS,-0.09999999999999998
Sunflower,MS_Sunflower,36,2020-02-09,MS,0.0
Sunflower,MS_Sunflower,43,2020-02-10,MS,0.1944444444444444
Sunflower,MS_Sunflower,42,2020-02-11,MS,-0.023255813953488413
Sunflower,MS_Sunflower,38,2020-02-12,MS,-0.09523809523809523
Sunflower,MS_Sunflower,38,2020-02-13,MS,0.0
Sunflower,MS_Sunflower,39,2020-02-14,MS,0.02631578947368429
Sunflower,MS_Sunflower,41,2020-02-15,MS,0.05128205128205132
Sunflower,MS_Sunflower,41,2020-02-16,MS,0.0
Sunflower,MS_Sunflower,45,2020-02-17,MS,0.09756097560975617
Sunflower,MS_Sunflower,46,2020-02-18,MS,0.022222222222222143
Sunflower,MS_Sunflower,51,2020-02-19,MS,0.10869565217391307
Sunflower,MS_Sunflower,45,2020-02-21,MS,-0.11764705882352945
Sunflower,MS_Sunflower,49,2020-02-22,MS,0.0888888888888888
Sunflower,MS_Sunflower,49,2020-02-23,MS,0.0
Sunflower,MS_Sunflower,46,2020-02-24,MS,-0.061224489795918324
Sunflower,MS_Sunflower,46,2020-02-25,MS,0.0
Sunflower,MS_Sunflower,47,2020-02-26,MS,0.021739130434782702
Sunflower,MS_Sunflower,45,2020-02-27,MS,-0.04255319148936165
Sunflower,MS_Sunflower,44,2020-02-28,MS,-0.022222222222222254
Sunflower,MS_Sunflower,45,2020-02-29,MS,0.02272727272727271
Sunflower,MS_Sunflower,45,2020-03-01,MS,0.0
Sunflower,MS_Sunflower,46,2020-03-02,MS,0.022222222222222143
Sunflower,MS_Sunflower,46,2020-03-03,MS,0.0
Sunflower,MS_Sunflower,48,2020-03-04,MS,0.04347826086956519
Sunflower,MS_Sunflower,49,2020-03-05,MS,0.02083333333333326
Sunflower,MS_Sunflower,48,2020-03-06,MS,-0.020408163265306145
Sunflower,MS_Sunflower,48,2020-03-07,MS,0.0
Sunflower,MS_Sunflower,48,2020-03-08,MS,0.0
Sunflower,MS_Sunflower,49,2020-03-09,MS,0.02083333333333326
Sunflower,MS_Sunflower,49,2020-03-10,MS,0.0
Sunflower,MS_Sunflower,47,2020-03-11,MS,-0.04081632653061229
Sunflower,MS_Sunflower,45,2020-03-12,MS,-0.04255319148936165
Sunflower,MS_Sunflower,44,2020-03-13,MS,-0.022222222222222254
Sunflower,MS_Sunflower,44,2020-03-14,MS,0.0
Sunflower,MS_Sunflower,44,2020-03-15,MS,0.0
Sunflower,MS_Sunflower,47,2020-03-16,MS,0.06818181818181812
Sunflower,MS_Sunflower,44,2020-03-17,MS,-0.06382978723404252
Sunflower,MS_Sunflower,43,2020-03-18,MS,-0.02272727272727271
Sunflower,MS_Sunflower,41,2020-03-19,MS,-0.046511627906976716
Sunflower,MS_Sunflower,40,2020-03-20,MS,-0.024390243902439046
Sunflower,MS_Sunflower,41,2020-03-21,MS,0.024999999999999908
Sunflower,MS_Sunflower,41,2020-03-22,MS,0.0
Sunflower,MS_Sunflower,39,2020-03-23,MS,-0.048780487804878085
Sunflower,MS_Sunflower,39,2020-03-24,MS,0.0
Sunflower,MS_Sunflower,38,2020-03-25,MS,-0.02564102564102566
Sunflower,MS_Sunflower,38,2020-03-26,MS,0.0
Sunflower,MS_Sunflower,39,2020-03-27,MS,0.02631578947368429
Sunflower,MS_Sunflower,38,2020-03-28,MS,-0.02564102564102566
Sunflower,MS_Sunflower,38,2020-03-29,MS,0.0
Sunflower,MS_Sunflower,38,2020-03-30,MS,0.0
Sunflower,MS_Sunflower,39,2020-03-31,MS,0.02631578947368429
Sunflower,MS_Sunflower,38,2020-04-01,MS,-0.02564102564102566
Sunflower,MS_Sunflower,37,2020-04-02,MS,-0.02631578947368418
Sunflower,MS_Sunflower,37,2020-04-03,MS,0.0
Sunflower,MS_Sunflower,39,2020-04-04,MS,0.054054054054053946
Sunflower,MS_Sunflower,39,2020-04-05,MS,0.0
Sunflower,MS_Sunflower,39,2020-04-06,MS,0.0
Sunflower,MS_Sunflower,37,2020-04-07,MS,-0.05128205128205132
Sunflower,MS_Sunflower,39,2020-04-08,MS,0.054054054054053946
Sunflower,MS_Sunflower,37,2020-04-09,MS,-0.05128205128205132
Sunflower,MS_Sunflower,37,2020-04-10,MS,0.0
