County,Facility_Identifier,Population,Scrape_Date,State,Change
Jackson,MS_Jackson,337,2020-03-07,MS,
Jackson,MS_Jackson,341,2020-03-08,MS,0.01186943620178038
Jackson,MS_Jackson,350,2020-03-09,MS,0.026392961876832818
Jackson,MS_Jackson,338,2020-03-10,MS,-0.03428571428571425
Jackson,MS_Jackson,339,2020-03-11,MS,0.002958579881656709
Jackson,MS_Jackson,332,2020-03-12,MS,-0.020648967551622373
Jackson,MS_Jackson,334,2020-03-13,MS,0.006024096385542244
Jackson,MS_Jackson,331,2020-03-14,MS,-0.008982035928143728
Jackson,MS_Jackson,336,2020-03-15,MS,0.01510574018126887
Jackson,MS_Jackson,339,2020-03-16,MS,0.008928571428571397
Jackson,MS_Jackson,310,2020-03-17,MS,-0.08554572271386429
Jackson,MS_Jackson,309,2020-03-18,MS,-0.003225806451612856
Jackson,MS_Jackson,313,2020-03-19,MS,0.012944983818770295
Jackson,MS_Jackson,315,2020-03-20,MS,0.006389776357827559
Jackson,MS_Jackson,297,2020-03-21,MS,-0.05714285714285716
Jackson,MS_Jackson,298,2020-03-22,MS,0.0033670033670034627
Jackson,MS_Jackson,299,2020-03-23,MS,0.0033557046979866283
Jackson,MS_Jackson,296,2020-03-24,MS,-0.010033444816053505
Jackson,MS_Jackson,296,2020-03-25,MS,0.0
Jackson,MS_Jackson,297,2020-03-26,MS,0.003378378378378289
Jackson,MS_Jackson,296,2020-03-27,MS,-0.003367003367003352
Jackson,MS_Jackson,290,2020-03-28,MS,-0.020270270270270285
Jackson,MS_Jackson,295,2020-03-29,MS,0.01724137931034475
Jackson,MS_Jackson,298,2020-03-30,MS,0.01016949152542379
Jackson,MS_Jackson,289,2020-03-31,MS,-0.030201342281879207
Jackson,MS_Jackson,290,2020-04-01,MS,0.0034602076124568004
Jackson,MS_Jackson,295,2020-04-02,MS,0.01724137931034475
Jackson,MS_Jackson,297,2020-04-03,MS,0.0067796610169490465
Jackson,MS_Jackson,292,2020-04-04,MS,-0.01683501683501687
Jackson,MS_Jackson,291,2020-04-05,MS,-0.003424657534246589
Jackson,MS_Jackson,297,2020-04-06,MS,0.020618556701030855
Jackson,MS_Jackson,288,2020-04-07,MS,-0.03030303030303028
Jackson,MS_Jackson,291,2020-04-08,MS,0.01041666666666674
Jackson,MS_Jackson,291,2020-04-09,MS,0.0
Jackson,MS_Jackson,286,2020-04-10,MS,-0.01718213058419249
Jackson,MS_Jackson,289,2020-04-11,MS,0.010489510489510412
Jackson,MS_Jackson,290,2020-04-12,MS,0.0034602076124568004
Jackson,MS_Jackson,292,2020-04-13,MS,0.006896551724137946
Jackson,MS_Jackson,290,2020-04-14,MS,-0.006849315068493178
Jackson,MS_Jackson,287,2020-04-15,MS,-0.010344827586206915
Jackson,MS_Jackson,286,2020-04-16,MS,-0.003484320557491261
Jackson,MS_Jackson,291,2020-04-17,MS,0.0174825174825175
Jackson,MS_Jackson,285,2020-04-18,MS,-0.02061855670103097
Jackson,MS_Jackson,288,2020-04-19,MS,0.010526315789473715
Jackson,MS_Jackson,290,2020-04-20,MS,0.006944444444444421
Jackson,MS_Jackson,293,2020-04-21,MS,0.010344827586206806
Jackson,MS_Jackson,297,2020-04-22,MS,0.013651877133105785
Jackson,MS_Jackson,292,2020-04-23,MS,-0.01683501683501687
Jackson,MS_Jackson,295,2020-04-24,MS,0.010273972602739656
Jackson,MS_Jackson,290,2020-04-25,MS,-0.016949152542372836
Jackson,MS_Jackson,291,2020-04-26,MS,0.003448275862068861
Jackson,MS_Jackson,289,2020-04-27,MS,-0.006872852233676952
Jackson,MS_Jackson,293,2020-04-28,MS,0.01384083044982698
Jackson,MS_Jackson,290,2020-04-29,MS,-0.010238907849829393
Jackson,MS_Jackson,292,2020-04-30,MS,0.006896551724137946
Jackson,MS_Jackson,288,2020-05-01,MS,-0.013698630136986356
Jackson,MS_Jackson,294,2020-05-02,MS,0.02083333333333326
Jackson,MS_Jackson,292,2020-05-03,MS,-0.006802721088435382
Jackson,MS_Jackson,298,2020-05-04,MS,0.02054794520547953
Jackson,MS_Jackson,291,2020-05-05,MS,-0.023489932885906062
Jackson,MS_Jackson,297,2020-05-06,MS,0.020618556701030855
Jackson,MS_Jackson,299,2020-05-07,MS,0.006734006734006703
Jackson,MS_Jackson,297,2020-05-08,MS,-0.006688963210702337
Jackson,MS_Jackson,297,2020-05-09,MS,0.0
Jackson,MS_Jackson,295,2020-05-10,MS,-0.006734006734006703
Jackson,MS_Jackson,296,2020-05-11,MS,0.0033898305084745233
Jackson,MS_Jackson,293,2020-05-12,MS,-0.010135135135135087
Jackson,MS_Jackson,304,2020-05-13,MS,0.03754266211604085
Jackson,MS_Jackson,303,2020-05-14,MS,-0.003289473684210509
Jackson,MS_Jackson,298,2020-05-15,MS,-0.016501650165016483
Jackson,MS_Jackson,301,2020-05-16,MS,0.010067114093959663
Jackson,MS_Jackson,309,2020-05-17,MS,0.02657807308970095
Jackson,MS_Jackson,310,2020-05-18,MS,0.0032362459546926288
Jackson,MS_Jackson,307,2020-05-19,MS,-0.009677419354838679
Jackson,MS_Jackson,313,2020-05-20,MS,0.019543973941368087
Jackson,MS_Jackson,321,2020-05-21,MS,0.025559105431310014
Jackson,MS_Jackson,326,2020-05-22,MS,0.015576323987538832
Jackson,MS_Jackson,331,2020-05-23,MS,0.015337423312883347
Jackson,MS_Jackson,341,2020-05-24,MS,0.03021148036253773
Jackson,MS_Jackson,343,2020-05-25,MS,0.0058651026392961825
Jackson,MS_Jackson,350,2020-05-26,MS,0.020408163265306145
Jackson,MS_Jackson,352,2020-05-27,MS,0.005714285714285783
Jackson,MS_Jackson,351,2020-05-28,MS,-0.002840909090909061
Jackson,MS_Jackson,341,2020-05-29,MS,-0.028490028490028463
Jackson,MS_Jackson,346,2020-05-30,MS,0.014662756598240456
Jackson,MS_Jackson,358,2020-05-31,MS,0.03468208092485558
Jackson,MS_Jackson,363,2020-06-01,MS,0.013966480446927276
Jackson,MS_Jackson,348,2020-06-02,MS,-0.04132231404958675
Jackson,MS_Jackson,351,2020-06-03,MS,0.008620689655172377
Jackson,MS_Jackson,344,2020-06-04,MS,-0.019943019943019943
Jackson,MS_Jackson,338,2020-06-05,MS,-0.01744186046511631
Jackson,MS_Jackson,345,2020-06-06,MS,0.020710059171597628
Jackson,MS_Jackson,344,2020-06-07,MS,-0.0028985507246376274
Jackson,MS_Jackson,343,2020-06-08,MS,-0.002906976744186052
Jackson,MS_Jackson,332,2020-06-09,MS,-0.03206997084548102
Jackson,MS_Jackson,339,2020-06-10,MS,0.02108433734939763
Jackson,MS_Jackson,328,2020-06-11,MS,-0.032448377581120964
Jackson,MS_Jackson,334,2020-06-12,MS,0.018292682926829285
Jackson,MS_Jackson,330,2020-06-13,MS,-0.0119760479041916
Jackson,MS_Jackson,345,2020-06-14,MS,0.04545454545454541
Jackson,MS_Jackson,349,2020-06-15,MS,0.011594202898550732
Jackson,MS_Jackson,339,2020-06-16,MS,-0.028653295128939882
Jackson,MS_Jackson,336,2020-06-17,MS,-0.008849557522123908
Jackson,MS_Jackson,328,2020-06-18,MS,-0.02380952380952384
Jackson,MS_Jackson,331,2020-06-19,MS,0.009146341463414531
Jackson,MS_Jackson,332,2020-06-20,MS,0.0030211480362538623
Jackson,MS_Jackson,336,2020-06-21,MS,0.012048192771084263
Jackson,MS_Jackson,351,2020-06-22,MS,0.044642857142857206
Jackson,MS_Jackson,344,2020-06-23,MS,-0.019943019943019943
Jackson,MS_Jackson,355,2020-06-24,MS,0.03197674418604657
Jackson,MS_Jackson,352,2020-06-25,MS,-0.008450704225352101
Jackson,MS_Jackson,355,2020-06-26,MS,0.008522727272727293
Jackson,MS_Jackson,343,2020-06-27,MS,-0.033802816901408406
Jackson,MS_Jackson,352,2020-06-28,MS,0.026239067055393583
Jackson,MS_Jackson,359,2020-06-29,MS,0.019886363636363532
Jackson,MS_Jackson,357,2020-06-30,MS,-0.005571030640668551
Jackson,MS_Jackson,357,2020-07-01,MS,0.0
Jackson,MS_Jackson,351,2020-07-02,MS,-0.01680672268907568
Jackson,MS_Jackson,347,2020-07-03,MS,-0.01139601139601143
Jackson,MS_Jackson,350,2020-07-04,MS,0.008645533141210304
Jackson,MS_Jackson,362,2020-07-05,MS,0.03428571428571425
Jackson,MS_Jackson,370,2020-07-06,MS,0.022099447513812098
Jackson,MS_Jackson,359,2020-07-07,MS,-0.029729729729729763
Jackson,MS_Jackson,360,2020-07-08,MS,0.0027855153203342198
Jackson,MS_Jackson,364,2020-07-09,MS,0.011111111111111072
Jackson,MS_Jackson,366,2020-07-10,MS,0.005494505494505475
Jackson,MS_Jackson,373,2020-07-11,MS,0.0191256830601092
Jackson,MS_Jackson,375,2020-07-12,MS,0.005361930294906171
Jackson,MS_Jackson,379,2020-07-13,MS,0.010666666666666602
Jackson,MS_Jackson,371,2020-07-14,MS,-0.02110817941952503
Jackson,MS_Jackson,347,2020-07-15,MS,-0.06469002695417791
Jackson,MS_Jackson,341,2020-07-16,MS,-0.01729106628242072
Jackson,MS_Jackson,347,2020-07-17,MS,0.017595307917888547
Jackson,MS_Jackson,339,2020-07-18,MS,-0.023054755043227626
Jackson,MS_Jackson,344,2020-07-19,MS,0.014749262536873253
Jackson,MS_Jackson,348,2020-07-20,MS,0.011627906976744208
Jackson,MS_Jackson,345,2020-07-21,MS,-0.008620689655172377
Jackson,MS_Jackson,340,2020-07-22,MS,-0.01449275362318836
Jackson,MS_Jackson,337,2020-07-23,MS,-0.008823529411764675
Jackson,MS_Jackson,335,2020-07-24,MS,-0.005934718100890191
Jackson,MS_Jackson,333,2020-07-25,MS,-0.005970149253731294
Jackson,MS_Jackson,338,2020-07-26,MS,0.01501501501501501
Jackson,MS_Jackson,340,2020-07-27,MS,0.00591715976331364
Jackson,MS_Jackson,340,2020-07-28,MS,0.0
Jackson,MS_Jackson,344,2020-07-29,MS,0.0117647058823529
Jackson,MS_Jackson,343,2020-07-30,MS,-0.002906976744186052
