County,Facility_Identifier,Population,Scrape_Date,State,Change
Jones,MS_Jones,143,2020-06-17,MS,inf
Jones,MS_Jones,140,2020-06-18,MS,-0.02097902097902093
Jones,MS_Jones,152,2020-06-19,MS,0.08571428571428563
Jones,MS_Jones,145,2020-06-20,MS,-0.04605263157894735
Jones,MS_Jones,150,2020-06-21,MS,0.034482758620689724
Jones,MS_Jones,154,2020-06-22,MS,0.026666666666666616
Jones,MS_Jones,140,2020-06-23,MS,-0.09090909090909094
Jones,MS_Jones,148,2020-06-24,MS,0.05714285714285716
Jones,MS_Jones,147,2020-06-25,MS,-0.0067567567567568
Jones,MS_Jones,147,2020-06-26,MS,0.0
Jones,MS_Jones,157,2020-06-27,MS,0.06802721088435383
Jones,MS_Jones,165,2020-06-28,MS,0.050955414012738835
Jones,MS_Jones,162,2020-06-29,MS,-0.018181818181818188
Jones,MS_Jones,159,2020-06-30,MS,-0.01851851851851849
Jones,MS_Jones,158,2020-07-01,MS,-0.006289308176100628
Jones,MS_Jones,158,2020-07-02,MS,0.0
Jones,MS_Jones,162,2020-07-03,MS,0.025316455696202445
Jones,MS_Jones,158,2020-07-04,MS,-0.02469135802469136
Jones,MS_Jones,164,2020-07-05,MS,0.03797468354430378
Jones,MS_Jones,154,2020-07-06,MS,-0.060975609756097615
Jones,MS_Jones,157,2020-07-07,MS,0.01948051948051943
Jones,MS_Jones,157,2020-07-08,MS,0.0
Jones,MS_Jones,137,2020-07-09,MS,-0.1273885350318471
Jones,MS_Jones,139,2020-07-10,MS,0.014598540145985384
Jones,MS_Jones,140,2020-07-11,MS,0.007194244604316501
Jones,MS_Jones,151,2020-07-12,MS,0.07857142857142851
Jones,MS_Jones,149,2020-07-13,MS,-0.013245033112582738
Jones,MS_Jones,141,2020-07-14,MS,-0.05369127516778527
Jones,MS_Jones,142,2020-07-15,MS,0.007092198581560183
Jones,MS_Jones,139,2020-07-16,MS,-0.021126760563380254
Jones,MS_Jones,141,2020-07-17,MS,0.014388489208633002
Jones,MS_Jones,141,2020-07-18,MS,0.0
Jones,MS_Jones,141,2020-07-19,MS,0.0
Jones,MS_Jones,143,2020-07-20,MS,0.014184397163120588
Jones,MS_Jones,139,2020-07-21,MS,-0.027972027972028024
Jones,MS_Jones,148,2020-07-22,MS,0.06474820143884896
Jones,MS_Jones,142,2020-07-23,MS,-0.04054054054054057
Jones,MS_Jones,143,2020-07-24,MS,0.007042253521126751
Jones,MS_Jones,140,2020-07-25,MS,-0.02097902097902093
Jones,MS_Jones,145,2020-07-26,MS,0.03571428571428581
Jones,MS_Jones,144,2020-07-27,MS,-0.006896551724137946
Jones,MS_Jones,140,2020-07-28,MS,-0.02777777777777779
Jones,MS_Jones,138,2020-07-29,MS,-0.014285714285714237
Jones,MS_Jones,134,2020-07-30,MS,-0.028985507246376833
