County,Facility_Identifier,Population,Scrape_Date,State,Change
Marion,MS_Marion,338,2020-01-29,MS,
Marion,MS_Marion,343,2020-01-30,MS,0.014792899408283988
Marion,MS_Marion,332,2020-01-31,MS,-0.03206997084548102
Marion,MS_Marion,332,2020-02-01,MS,0.0
Marion,MS_Marion,335,2020-02-02,MS,0.009036144578313143
Marion,MS_Marion,331,2020-02-03,MS,-0.0119402985074627
Marion,MS_Marion,330,2020-02-04,MS,-0.0030211480362537517
Marion,MS_Marion,315,2020-03-04,MS,-0.04545454545454541
Marion,MS_Marion,311,2020-03-06,MS,-0.012698412698412652
Marion,MS_Marion,314,2020-03-07,MS,0.009646302250803762
Marion,MS_Marion,317,2020-03-15,MS,0.009554140127388644
Marion,MS_Marion,336,2020-03-16,MS,0.05993690851735022
Marion,MS_Marion,318,2020-03-17,MS,-0.0535714285714286
Marion,MS_Marion,307,2020-03-18,MS,-0.03459119496855345
Marion,MS_Marion,306,2020-03-19,MS,-0.0032573289902280145
Marion,MS_Marion,302,2020-03-20,MS,-0.013071895424836557
Marion,MS_Marion,297,2020-03-21,MS,-0.01655629139072845
Marion,MS_Marion,299,2020-03-23,MS,0.006734006734006703
Marion,MS_Marion,295,2020-03-25,MS,-0.013377926421404672
Marion,MS_Marion,299,2020-03-27,MS,0.013559322033898313
Marion,MS_Marion,299,2020-03-28,MS,0.0
Marion,MS_Marion,280,2020-04-08,MS,-0.0635451505016722
Marion,MS_Marion,282,2020-04-09,MS,0.007142857142857118
Marion,MS_Marion,282,2020-04-11,MS,0.0
Marion,MS_Marion,285,2020-04-12,MS,0.010638297872340495
Marion,MS_Marion,308,2020-04-14,MS,0.08070175438596494
Marion,MS_Marion,283,2020-04-15,MS,-0.08116883116883122
Marion,MS_Marion,283,2020-04-16,MS,0.0
Marion,MS_Marion,281,2020-04-17,MS,-0.007067137809187329
Marion,MS_Marion,282,2020-04-18,MS,0.003558718861210064
Marion,MS_Marion,283,2020-04-19,MS,0.0035460992907800915
Marion,MS_Marion,281,2020-04-20,MS,-0.007067137809187329
Marion,MS_Marion,284,2020-04-21,MS,0.01067615658362997
Marion,MS_Marion,281,2020-04-25,MS,-0.010563380281690129
Marion,MS_Marion,278,2020-04-27,MS,-0.010676156583629859
Marion,MS_Marion,280,2020-04-29,MS,0.007194244604316501
Marion,MS_Marion,277,2020-05-01,MS,-0.010714285714285676
Marion,MS_Marion,278,2020-05-02,MS,0.003610108303249149
Marion,MS_Marion,279,2020-05-03,MS,0.0035971223021582506
Marion,MS_Marion,281,2020-05-04,MS,0.007168458781362075
Marion,MS_Marion,280,2020-05-05,MS,-0.003558718861209953
Marion,MS_Marion,308,2020-05-06,MS,0.10000000000000007
Marion,MS_Marion,279,2020-05-08,MS,-0.0941558441558441
Marion,MS_Marion,273,2020-05-09,MS,-0.021505376344086
Marion,MS_Marion,275,2020-05-10,MS,0.0073260073260073
Marion,MS_Marion,277,2020-05-11,MS,0.007272727272727319
Marion,MS_Marion,279,2020-05-12,MS,0.007220216606498298
Marion,MS_Marion,277,2020-05-13,MS,-0.007168458781361964
Marion,MS_Marion,277,2020-05-14,MS,0.0
Marion,MS_Marion,276,2020-05-15,MS,-0.003610108303249149
Marion,MS_Marion,285,2020-05-17,MS,0.032608695652173836
Marion,MS_Marion,282,2020-05-19,MS,-0.010526315789473715
Marion,MS_Marion,285,2020-05-20,MS,0.010638297872340495
Marion,MS_Marion,285,2020-05-21,MS,0.0
Marion,MS_Marion,288,2020-05-22,MS,0.010526315789473715
Marion,MS_Marion,283,2020-05-27,MS,-0.01736111111111116
Marion,MS_Marion,284,2020-05-28,MS,0.0035335689045936647
Marion,MS_Marion,285,2020-05-29,MS,0.0035211267605634866
Marion,MS_Marion,286,2020-05-30,MS,0.0035087719298245727
Marion,MS_Marion,289,2020-05-31,MS,0.010489510489510412
Marion,MS_Marion,291,2020-06-01,MS,0.006920415224913601
Marion,MS_Marion,285,2020-06-03,MS,-0.02061855670103097
Marion,MS_Marion,285,2020-06-04,MS,0.0
Marion,MS_Marion,290,2020-06-05,MS,0.017543859649122858
Marion,MS_Marion,286,2020-06-06,MS,-0.013793103448275891
Marion,MS_Marion,288,2020-06-07,MS,0.006993006993007089
Marion,MS_Marion,285,2020-06-08,MS,-0.01041666666666663
Marion,MS_Marion,283,2020-06-09,MS,-0.0070175438596491455
Marion,MS_Marion,285,2020-06-10,MS,0.007067137809187329
Marion,MS_Marion,279,2020-06-11,MS,-0.021052631578947326
Marion,MS_Marion,276,2020-06-12,MS,-0.010752688172043
Marion,MS_Marion,278,2020-06-13,MS,0.007246376811594234
Marion,MS_Marion,283,2020-06-14,MS,0.017985611510791474
Marion,MS_Marion,285,2020-06-15,MS,0.007067137809187329
Marion,MS_Marion,277,2020-06-16,MS,-0.028070175438596467
Marion,MS_Marion,278,2020-06-17,MS,0.003610108303249149
Marion,MS_Marion,279,2020-06-18,MS,0.0035971223021582506
Marion,MS_Marion,279,2020-06-19,MS,0.0
Marion,MS_Marion,275,2020-06-20,MS,-0.01433691756272404
Marion,MS_Marion,277,2020-06-21,MS,0.007272727272727319
