County,Facility_Identifier,Population,Scrape_Date,State,Change
Madison,MS_Madison,296,2020-06-11,MS,
Madison,MS_Madison,296,2020-06-12,MS,0.0
Madison,MS_Madison,297,2020-06-13,MS,0.003378378378378289
Madison,MS_Madison,302,2020-06-14,MS,0.01683501683501687
Madison,MS_Madison,299,2020-06-15,MS,-0.009933774834437135
Madison,MS_Madison,301,2020-06-16,MS,0.006688963210702337
Madison,MS_Madison,300,2020-06-17,MS,-0.0033222591362126463
Madison,MS_Madison,299,2020-06-18,MS,-0.0033333333333332997
Madison,MS_Madison,302,2020-06-19,MS,0.010033444816053505
Madison,MS_Madison,299,2020-06-20,MS,-0.009933774834437135
Madison,MS_Madison,305,2020-06-21,MS,0.02006688963210701
Madison,MS_Madison,305,2020-06-22,MS,0.0
Madison,MS_Madison,314,2020-06-23,MS,0.029508196721311556
Madison,MS_Madison,309,2020-06-24,MS,-0.015923566878980888
Madison,MS_Madison,307,2020-06-25,MS,-0.0064724919093851465
Madison,MS_Madison,307,2020-06-26,MS,0.0
Madison,MS_Madison,304,2020-06-27,MS,-0.009771986970684043
Madison,MS_Madison,309,2020-06-28,MS,0.016447368421052655
Madison,MS_Madison,310,2020-06-29,MS,0.0032362459546926288
Madison,MS_Madison,305,2020-06-30,MS,-0.016129032258064502
Madison,MS_Madison,306,2020-07-01,MS,0.003278688524590123
Madison,MS_Madison,300,2020-07-02,MS,-0.019607843137254943
Madison,MS_Madison,296,2020-07-03,MS,-0.013333333333333308
Madison,MS_Madison,300,2020-07-04,MS,0.0135135135135136
Madison,MS_Madison,301,2020-07-05,MS,0.0033333333333334107
Madison,MS_Madison,301,2020-07-06,MS,0.0
Madison,MS_Madison,302,2020-07-07,MS,0.0033222591362125358
Madison,MS_Madison,299,2020-07-08,MS,-0.009933774834437135
Madison,MS_Madison,304,2020-07-09,MS,0.01672240802675584
Madison,MS_Madison,298,2020-07-10,MS,-0.019736842105263164
Madison,MS_Madison,296,2020-07-11,MS,-0.0067114093959731455
Madison,MS_Madison,300,2020-07-12,MS,0.0135135135135136
Madison,MS_Madison,302,2020-07-13,MS,0.0066666666666665994
Madison,MS_Madison,305,2020-07-14,MS,0.009933774834437026
Madison,MS_Madison,302,2020-07-15,MS,-0.00983606557377048
Madison,MS_Madison,288,2020-07-16,MS,-0.04635761589403975
Madison,MS_Madison,289,2020-07-17,MS,0.003472222222222321
Madison,MS_Madison,296,2020-07-18,MS,0.02422145328719716
Madison,MS_Madison,301,2020-07-19,MS,0.016891891891891886
Madison,MS_Madison,302,2020-07-20,MS,0.0033222591362125358
Madison,MS_Madison,302,2020-07-21,MS,0.0
Madison,MS_Madison,310,2020-07-22,MS,0.02649006622516548
Madison,MS_Madison,310,2020-07-23,MS,0.0
Madison,MS_Madison,316,2020-07-24,MS,0.019354838709677358
Madison,MS_Madison,316,2020-07-25,MS,0.0
Madison,MS_Madison,314,2020-07-26,MS,-0.0063291139240506675
Madison,MS_Madison,322,2020-07-27,MS,0.025477707006369418
Madison,MS_Madison,319,2020-07-28,MS,-0.009316770186335366
Madison,MS_Madison,318,2020-07-29,MS,-0.0031347962382445305
Madison,MS_Madison,326,2020-07-30,MS,0.02515723270440251
