County,Facility_Identifier,Population,Scrape_Date,State,Change
Tunica,MS_Tunica,30,2020-01-01,MS,
Tunica,MS_Tunica,32,2020-01-02,MS,0.06666666666666665
Tunica,MS_Tunica,27,2020-01-03,MS,-0.15625
Tunica,MS_Tunica,27,2020-01-04,MS,0.0
Tunica,MS_Tunica,26,2020-01-05,MS,-0.03703703703703709
Tunica,MS_Tunica,31,2020-01-06,MS,0.1923076923076923
Tunica,MS_Tunica,31,2020-01-07,MS,0.0
Tunica,MS_Tunica,27,2020-01-08,MS,-0.12903225806451613
Tunica,MS_Tunica,28,2020-01-09,MS,0.03703703703703698
Tunica,MS_Tunica,26,2020-01-10,MS,-0.0714285714285714
Tunica,MS_Tunica,29,2020-01-11,MS,0.11538461538461542
Tunica,MS_Tunica,28,2020-01-12,MS,-0.03448275862068961
Tunica,MS_Tunica,26,2020-01-13,MS,-0.0714285714285714
Tunica,MS_Tunica,27,2020-01-14,MS,0.03846153846153855
Tunica,MS_Tunica,30,2020-01-15,MS,0.11111111111111116
Tunica,MS_Tunica,26,2020-01-16,MS,-0.1333333333333333
Tunica,MS_Tunica,26,2020-01-17,MS,0.0
Tunica,MS_Tunica,28,2020-01-18,MS,0.07692307692307687
Tunica,MS_Tunica,29,2020-01-19,MS,0.03571428571428581
Tunica,MS_Tunica,29,2020-01-20,MS,0.0
Tunica,MS_Tunica,30,2020-01-21,MS,0.034482758620689724
Tunica,MS_Tunica,30,2020-01-22,MS,0.0
Tunica,MS_Tunica,27,2020-01-23,MS,-0.09999999999999998
Tunica,MS_Tunica,27,2020-01-24,MS,0.0
Tunica,MS_Tunica,25,2020-01-25,MS,-0.07407407407407407
Tunica,MS_Tunica,24,2020-01-26,MS,-0.040000000000000036
Tunica,MS_Tunica,25,2020-01-27,MS,0.04166666666666674
Tunica,MS_Tunica,29,2020-01-28,MS,0.15999999999999992
Tunica,MS_Tunica,26,2020-01-29,MS,-0.10344827586206896
Tunica,MS_Tunica,27,2020-01-30,MS,0.03846153846153855
Tunica,MS_Tunica,27,2020-01-31,MS,0.0
Tunica,MS_Tunica,29,2020-02-01,MS,0.07407407407407418
Tunica,MS_Tunica,28,2020-02-02,MS,-0.03448275862068961
Tunica,MS_Tunica,30,2020-02-03,MS,0.0714285714285714
Tunica,MS_Tunica,27,2020-02-04,MS,-0.09999999999999998
Tunica,MS_Tunica,25,2020-02-05,MS,-0.07407407407407407
Tunica,MS_Tunica,27,2020-02-06,MS,0.08000000000000007
Tunica,MS_Tunica,28,2020-02-07,MS,0.03703703703703698
Tunica,MS_Tunica,29,2020-02-08,MS,0.03571428571428581
Tunica,MS_Tunica,27,2020-02-09,MS,-0.06896551724137934
Tunica,MS_Tunica,27,2020-02-11,MS,0.0
Tunica,MS_Tunica,25,2020-02-12,MS,-0.07407407407407407
Tunica,MS_Tunica,26,2020-02-13,MS,0.040000000000000036
Tunica,MS_Tunica,25,2020-02-14,MS,-0.038461538461538436
Tunica,MS_Tunica,27,2020-02-15,MS,0.08000000000000007
Tunica,MS_Tunica,27,2020-02-16,MS,0.0
Tunica,MS_Tunica,29,2020-02-17,MS,0.07407407407407418
Tunica,MS_Tunica,30,2020-02-18,MS,0.034482758620689724
Tunica,MS_Tunica,32,2020-02-19,MS,0.06666666666666665
Tunica,MS_Tunica,33,2020-02-20,MS,0.03125
Tunica,MS_Tunica,29,2020-02-21,MS,-0.12121212121212123
Tunica,MS_Tunica,27,2020-02-22,MS,-0.06896551724137934
Tunica,MS_Tunica,25,2020-02-23,MS,-0.07407407407407407
Tunica,MS_Tunica,26,2020-02-24,MS,0.040000000000000036
Tunica,MS_Tunica,26,2020-02-25,MS,0.0
Tunica,MS_Tunica,31,2020-02-26,MS,0.1923076923076923
Tunica,MS_Tunica,31,2020-02-27,MS,0.0
Tunica,MS_Tunica,30,2020-02-28,MS,-0.032258064516129004
Tunica,MS_Tunica,25,2020-03-04,MS,-0.16666666666666666
Tunica,MS_Tunica,24,2020-03-05,MS,-0.040000000000000036
Tunica,MS_Tunica,25,2020-03-06,MS,0.04166666666666674
Tunica,MS_Tunica,27,2020-03-07,MS,0.08000000000000007
Tunica,MS_Tunica,27,2020-03-08,MS,0.0
Tunica,MS_Tunica,28,2020-03-09,MS,0.03703703703703698
Tunica,MS_Tunica,27,2020-03-10,MS,-0.0357142857142857
Tunica,MS_Tunica,32,2020-03-11,MS,0.18518518518518512
Tunica,MS_Tunica,35,2020-03-12,MS,0.09375
Tunica,MS_Tunica,35,2020-03-13,MS,0.0
Tunica,MS_Tunica,31,2020-03-14,MS,-0.11428571428571432
Tunica,MS_Tunica,31,2020-03-15,MS,0.0
Tunica,MS_Tunica,28,2020-03-16,MS,-0.09677419354838712
Tunica,MS_Tunica,28,2020-03-17,MS,0.0
Tunica,MS_Tunica,30,2020-03-18,MS,0.0714285714285714
Tunica,MS_Tunica,25,2020-03-19,MS,-0.16666666666666666
Tunica,MS_Tunica,25,2020-03-20,MS,0.0
Tunica,MS_Tunica,25,2020-03-21,MS,0.0
Tunica,MS_Tunica,25,2020-03-22,MS,0.0
Tunica,MS_Tunica,24,2020-03-23,MS,-0.040000000000000036
Tunica,MS_Tunica,26,2020-03-24,MS,0.08333333333333326
Tunica,MS_Tunica,24,2020-03-25,MS,-0.07692307692307687
Tunica,MS_Tunica,23,2020-03-26,MS,-0.04166666666666663
Tunica,MS_Tunica,23,2020-03-27,MS,0.0
Tunica,MS_Tunica,24,2020-03-28,MS,0.04347826086956519
Tunica,MS_Tunica,24,2020-03-29,MS,0.0
Tunica,MS_Tunica,25,2020-03-30,MS,0.04166666666666674
Tunica,MS_Tunica,26,2020-03-31,MS,0.040000000000000036
Tunica,MS_Tunica,27,2020-04-01,MS,0.03846153846153855
Tunica,MS_Tunica,27,2020-04-02,MS,0.0
Tunica,MS_Tunica,26,2020-04-03,MS,-0.03703703703703709
Tunica,MS_Tunica,26,2020-04-04,MS,0.0
Tunica,MS_Tunica,30,2020-04-05,MS,0.15384615384615374
Tunica,MS_Tunica,29,2020-04-06,MS,-0.033333333333333326
Tunica,MS_Tunica,28,2020-04-07,MS,-0.03448275862068961
Tunica,MS_Tunica,28,2020-04-08,MS,0.0
Tunica,MS_Tunica,27,2020-04-09,MS,-0.0357142857142857
Tunica,MS_Tunica,27,2020-04-10,MS,0.0
Tunica,MS_Tunica,26,2020-04-11,MS,-0.03703703703703709
Tunica,MS_Tunica,27,2020-04-12,MS,0.03846153846153855
Tunica,MS_Tunica,27,2020-04-13,MS,0.0
Tunica,MS_Tunica,27,2020-04-14,MS,0.0
Tunica,MS_Tunica,27,2020-04-15,MS,0.0
Tunica,MS_Tunica,25,2020-04-16,MS,-0.07407407407407407
Tunica,MS_Tunica,24,2020-04-17,MS,-0.040000000000000036
Tunica,MS_Tunica,24,2020-04-18,MS,0.0
Tunica,MS_Tunica,25,2020-04-19,MS,0.04166666666666674
Tunica,MS_Tunica,23,2020-04-20,MS,-0.07999999999999996
Tunica,MS_Tunica,24,2020-04-21,MS,0.04347826086956519
Tunica,MS_Tunica,23,2020-04-22,MS,-0.04166666666666663
