"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","28.09",""
"Homicide/Manslaughter","","30.53",""
"Property","","34.54",""
"Possession of Drugs","","31.97",""
"Robbery","","24.75",""
"Sale of Drugs","","31.22",""
"Sex Offense","","33.15",""
"Violent","","31.06",""
