"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","5.74",""
"Homicide/Manslaughter","","30.00",""
"Possession of Drugs","","5.67",""
"Property","","3.60",""
"Robbery","","6.91",""
"Sale of Drugs","","11.00",""
"Sex Offense","","3.33",""
"Violent","","6.30",""
