"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","5.39",""
"Homicide/Manslaughter","","27.29",""
"Property","","3.70",""
"Possession of Drugs","","4.83",""
"Robbery","","9.83",""
"Sale of Drugs","","6.72",""
"Sex Offense","","10.40",""
"Violent","","7.59",""
