"$ 18,116,085   $ 12,639,400   $ 4,386,121   $ 72,327,643   $ 33,079,240   $ 1,997,126   $ 246,807,352"
"$                -   $                    -   $                  -   $ 1,789,474   $ 9,625,866   $ 55,808   $ 50,950,497"
"$                -   $ 400,000   $ 150,000   $ 2,418,769   $ 1,552,227   $ 135,773   $ 11,023,043"
"$                -   $ 150,000   $                  -   $                  -   $                   -   $ 34,010   $ 3,821,904"
"$                -   $ 110,000   $                  -   $                  -   $                   -   $ 24,000   $ 3,400,289"
"$                -   $                    -   $                  -   $                  -   $                   -   $                  0    $ 28,553,402"
"$               -   $                    -   $                  -   $                  -   $                   -   $ 60,215   $ 2,883,626"
"$                -   $                    -   $                  -   $ 149,956   $ 96,233   $ 8,418   $ 649,297"
"$18,116,085  $ 13,299,400  $ 4,536,121  $ 76,685,843  $ 44,353,566  $ 2,315,350  $ 348,089,410"
