"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Homicide/Manslaughter","","35.31",""
"Robbery","","19.17",""
"Sex Offense","","13.35",""
"Violent","","6.00",""
"Sale of Drugs","","8.34",""
"Burglary","","4.75",""
"Possession of Drugs","","4.10",""
"Property","","3.46",""
