"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","9.09",""
"Homicide/Manslaughter","","37.84",""
"Property","","5.17",""
"Possession of Drugs","","7.93",""
"Robbery","","16.41",""
"Sale of Drugs","","11.65",""
"Sex Offense","","19.03",""
"Violent","","12.80",""
