"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","4.84",""
"Homicide/Manslaughter","","20.43",""
"Property","","2.31",""
"Robbery","","9.21",""
"Sex Offense","","8.80",""
"Violent","","3.71",""
