"COUNTY","OFFENDERS","%"
"Adams","0",".00"
"Lincoln","1","2.78"
"Amite","2","5.56"
"Madison","7","19.44"
"Claiborne","1","2.78"
"Pike","1","2.78"
"Copiah","3","8.33"
"Rankin","2","5.56"
"Franklin","0",".00"
"Sharkey","0",".00"
"Hinds","5","13.89"
"Walthall","2","5.56"
"Holmes","2","5.56"
"Warren","3","8.33"
"Humphreys","0",".00"
"Wilkinson","2","5.56"
"Issaquena","0",".00"
"Yazoo","4","11.11"
"Jefferson","1","2.78"
"TOTAL","36","35.64"
