"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","16.98",""
"Homicide/Manslaughter","","16.45",""
"Property","","17.32",""
"Robbery","","16.86",""
"Sex Offense","","16.34",""
"Violent","","16.85",""
