"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","28.79",""
"Homicide/Manslaughter","","28.25",""
"Property","","35.03",""
"Possession of Drugs","","33.40",""
"Robbery","","25.57",""
"Sale of Drugs","","32.89",""
"Sex Offense","","34.23",""
"Violent","","30.88",""
