"FEMALES","","","","",""
"BLACK","WHITE","HISPANIC","OTHER","TOTAL","PERCENT"
"0","0","0","0","1","14.29%"
"0","0","0","0","1","14.29%"
"0","0","0","0","1","14.29%"
"0","0","0","0","1","14.29%"
"0","0","0","0","1","14.29%"
"0","0","0","0","2","28.57%"
"0","0","0","0","7","100.00%"
