"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","4.11",""
"Homicide/Manslaughter","","22.67",""
"Property","","3.85",""
"Possession of Drugs","","4.00",""
"Robbery","","10.77",""
"Sale of Drugs","","3.50",""
"Sex Offense","","9.50",""
"Violent","","5.86",""
