"race","male","percent_of_male_pop","female","percent_of_female_pop","count","percent_of_total"
"Black","10598","58.13%","2234","39.94%","12832","53.86%"
"White","7364","40.39%","3278","58.61%","10642","44.67%"
"Hispanic","140","0.77%","34",".61%","174",".73%"
"Native American","19",".10%","13",".23%","32",".13%"
"Asian","56",".31%","13",".23%","69",".29%"
"Data Unavailable","54",".30%","21",".38%","75",".31%"
"TOTAL","18231","100.00%","5593","100.00%","23824","100.00%"
