"race","male","percent_of_male_pop","female","percent_of_female_pop","count","percent_of_total"
"Black","16056","60.72%","3597","46.57%","19653","57.52%"
"White","9996","37.80%","4006","51.86%","14002","40.98%"
"Hispanic","203","0.77%","55",".71%","258",".76%"
"Native American","25",".09%","11",".14%","36",".11%"
"Asian","82",".31%","21",".27%","103",".30%"
"Data Unavailable","82",".31%","34",".44%","116",".34%"
"TOTAL","26444","100.00%","7724","100.00%","34168","100.00%"
