"race","male","percent_of_male_pop","female","percent_of_female_pop","count","percent_of_total"
"Black","13568","60.70%","2902","45.31%","16470","57.28%"
"White","8458","37.84%","3408","53.21%","11866","41.26%"
"Hispanic","166","0.74%","41",".64%","207",".72%"
"Native American","23",".10%","11",".17%","34",".12%"
"Asian","72",".32%","18",".28%","90",".31%"
"unknown","64",".29%","25",".39%","89",".31%"
"TOTAL","22351","100.00%","6405","100.00%","28756","100.00%"
