"race","male","percent_of_male_pop","female","percent_of_female_pop","count","percent_of_total"
"Black","10317","58.18%","2370","45.79%","12687","55.38%"
"White","6952","39.20%","2676","51.70%","9628","42.03%"
"Hispanic","149","0.84%","21","0.41%","170","0.74%"
"Native American","22","0.12%","4","0.08%","26","0.11%"
"Asian","45","0.25%","44","0.08%","49","0.21%"
"Data Unavailable","249","1.40%","101","1.95%","350","1.53%"
"TOTAL","17734","100.00%","5176","100.00%","22910","100.00%"
