"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Aggravated Assault","","6.35",""
"Burglary","","5.40",""
"Homicide","","50.00",""
"Manslaughter","","17.67",""
"Property","","3.88",""
"Drug Possession","","5.83",""
"Robbery","","9.78",""
"Sale of Drugs","","9.40",""
"Sex Offense","","10.73",""
"Violent","","8.28",""
