"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Aggravated Assault","","17.11",""
"Burglary","","17.18",""
"Homicide","","15.68",""
"Manslaughter","","16.73",""
"Property","","17.16",""
"Drug Possession","","17.51",""
"Robbery","","16.58",""
"Drug Sale","",".00",""
"Sex Offense","","16.95",""
"Violent","","16.48",""
