"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Aggravated Assault","","59.06",""
"Burglary","","52.34",""
"Homicide","","38.60",""
"Manslaughter","","50.64",""
"Property","","54.00",""
"Drug Possession","","54.06",""
"Robbery","","55.37",""
"Sale of Drugs","","52.81",""
"Sex Offense","","57.24",""
"Violent","","54.21",""
