"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Aggravated Assault","","2.25",""
"Burglary","","4.50",""
"Homicide","","50.00",""
"Manslaughter","","25.00",""
"Property","","2.10",""
"Drug Possession","","8.00",""
"Robbery","","9.61",""
"Drug Sale","",".00",""
"Sex Offense","","6.50",""
"Violent","","25.00",""
