year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,13610,8102,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,13857,8238,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,14220,8470,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,14683,8779,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,14729,8810,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,14835,8873,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,15056,9070,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,14952,9041,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,15170,9215,521.4286,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1979,15046,9120,521.1429,,3.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,
1980,15027,9122,520.8572,,4.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,
1981,14812,9015,520.5714,,5.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,
1982,14832,9050,520.2857,,6.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,
1983,14787,9034,520.0,,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,
1984,14812,9064,535.8,,7.6,2.2,5.0,0.0,0.0,0.0,0.0,0.0,
1985,15220,9340,551.6,,8.2,3.4,4.0,0.0,0.0,0.0,0.0,0.0,
1986,15040,9272,567.4,,8.8,4.6,3.0,0.0,0.0,0.0,0.0,0.0,
1987,15027,9307,583.2,,9.4,5.8,2.0,0.0,0.0,0.0,0.0,0.0,
1988,15037,9344,599.0,,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,
1989,14944,9307,484.0,,9.0,4.0,1.2,0.0,0.0,0.0,0.0,0.0,
1990,14776,9288,526.0,,8.0,6.0,1.4,0.0,0.0,0.0,0.0,0.0,
1991,14778,9303,480.0,,10.0,13.0,1.6,0.0,0.0,0.0,0.0,0.0,
1992,14896,9342,504.7321,,18.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,
1993,15164,9512,529.4643,,16.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,
1994,15191,9547,554.1964,,16.66667,9.416667,3.833333,0.0,0.0,0.0,0.0,0.0,
1995,15366,9678,578.9286,,17.33333,9.833333,5.6666669999999995,0.0,0.0,0.0,0.0,0.0,
1996,15488,9799,603.6607,,18.0,10.25,7.5,0.0,0.0,0.0,0.0,0.0,
1997,15700,9942,628.3928,,18.66667,10.66667,9.333333,0.0,0.0,0.0,0.0,0.0,
1998,15846,10042,653.125,,19.33333,11.08333,11.16667,0.0,0.0,0.0,0.0,0.0,
1999,16097,10204,677.8571,,20.0,11.5,13.0,0.0,0.0,0.0,0.0,0.0,
2000,16182,10262,677.8571,684.0,21.33333,11.91667,11.66667,0.0,0.0,0.0,0.0,0.0,18.0
2001,16181,10283,677.8571,785.0,22.66667,12.33333,10.33333,0.0,0.0,0.0,0.0,0.0,21.0
2002,16077,10234,677.8571,814.0,24.0,12.75,9.0,0.0,0.0,0.0,0.0,0.0,21.0
2003,16070,10266,677.8571,1200.0,25.33333,13.166670000000002,7.6666669999999995,0.0,0.0,0.0,0.0,0.0,27.0
2004,16126,10274,677.8571,720.0,26.66667,13.583329999999998,6.3333330000000005,0.0,0.0,0.0,0.0,0.0,28.0
2005,16332,10424,677.8571,720.0,28.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0
2006,16427,10499,677.8571,671.0,29.25,14.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0
2007,16462,10499,677.8571,757.0,30.5,14.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0
2008,16345,10424,677.8571,865.0,31.75,14.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0
2009,16520,10510,677.8571,601.0,33.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0
2010,16493,10477,677.8571,671.0,34.25,14.0,5.0,0.0,0.0,0.0,0.0,0.0,34.0
2011,16503,10462,677.8571,671.0,35.5,14.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0
2012,16531,10429,677.8571,671.0,36.75,14.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
2013,16342,10269,677.8571,671.0,38.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,38.0
2014,16233,10215,677.8571,,38.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,
2015,16211,10151,677.8571,,38.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,
2016,16077,10062,,,,,,,,,,,
