year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,215608,132112,0.0,,286.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,218167,134503,0.0,,291.0,123.625,0.0,0.0,0.0,0.0,0.0,0.0,
1972,221149,137527,0.0,,296.0,123.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,225378,141416,0.0,,301.0,122.875,0.0,0.0,0.0,0.0,0.0,0.0,
1974,231790,146994,0.0,,306.0,122.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,235737,150776,0.0,,311.0,122.125,0.0,0.0,0.0,0.0,0.0,0.0,
1976,239000,154406,0.0,,316.0,121.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,241088,156366,0.0,,321.0,121.375,0.0,0.0,0.0,0.0,0.0,0.0,
1978,245664,160824,14600.0,,326.0,121.0,114.0,0.0,1.0,0.0,29.0,0.0,
1979,249043,163968,14535.8,,314.2,122.4,91.4,0.0,1.2,0.0,23.8,0.0,
1980,251317,165577,14471.6,,302.4,123.8,68.8,0.0,1.4,0.0,18.6,0.0,
1981,253229,166888,14407.4,,290.6,125.2,46.2,0.0,1.6,0.0,13.4,0.0,
1982,254581,167610,14343.2,,278.8,126.6,23.6,0.0,1.8,0.0,8.2,0.0,
1983,256702,168647,14279.0,,267.0,128.0,1.0,0.0,2.0,0.0,3.0,0.0,
1984,260149,170681,8415.5,,226.0,102.0,33.0,0.0,3.5,0.0,3.4,0.0,
1985,262543,171903,2552.0,,185.0,76.0,65.0,0.0,5.0,0.0,3.8,0.0,
1986,261764,171618,2599.0,,209.0,96.0,63.0,0.0,2.0,0.0,4.2,0.0,
1987,260429,170827,2231.0,,226.0,110.0,94.0,0.0,38.5,0.0,4.6,0.0,
1988,256356,168090,15256.0,,339.0,226.0,41.0,0.0,75.0,0.0,5.0,0.0,
1989,254655,166677,16666.0,,373.0,275.0,97.0,0.0,47.5,0.0,4.7692309999999996,0.0,
1990,254510,167624,14817.0,,372.0,213.0,67.0,0.0,20.0,0.0,4.538462,0.0,
1991,254782,167109,14442.0,,385.0,187.0,45.0,0.0,12.0,0.0,4.307693,0.0,
1992,254719,166228,13868.65,,406.0,186.0,103.0,0.0,70.0,0.0,4.076923000000001,0.0,
1993,253919,165542,13295.31,,387.0,195.0,118.0,0.0,95.16666,0.0,3.8461540000000003,0.0,
1994,253823,165727,12721.96,,295.0,303.75,133.8,0.0,120.3333,0.0,3.615385,0.0,
1995,252613,165177,12148.61,,426.0,412.5,149.6,0.0,145.5,0.0,3.384615,0.0,
1996,252524,165848,11575.27,,770.0,521.25,165.4,0.0,170.6667,0.0,3.1538459999999997,0.0,
1997,251448,165414,11001.92,,854.0,630.0,181.2,0.0,195.8333,0.0,2.923077,0.0,
1998,251699,166089,10428.57,,900.0,692.0,197.0,0.0,221.0,0.0,2.692308,0.0,
1999,250823,165451,13609.29,,950.0,461.0,210.0,0.0,154.3333,0.0,2.461539,0.0,
2000,250474,165511,15642.86,11410.0,950.0,666.0,164.0,0.0,87.66666,0.0,2.230769,0.0,855.0
2001,248941,164725,8290.714,11735.0,1050.0,492.0,10.0,7.0,21.0,0.0,2.0,0.0,728.0
2002,247857,164383,7352.143,11144.0,1046.0,571.0,237.0,4.0,32.0,5.0,1.0,0.0,951.0
2003,247449,164392,6413.571,11144.0,960.0,754.0,177.0,0.0,43.33333,5.111111,1.25,0.0,951.0
2004,248147,165201,6517.857,7435.0,1000.0,743.0,200.0,0.0,54.666669999999996,5.222222,1.5,0.0,860.0
2005,247370,165073,5344.643,8224.0,900.0,714.0,146.0,0.0,66.0,5.3333330000000005,1.75,0.0,940.0
2006,248989,166473,4171.429,12584.0,600.0,736.0,169.0,0.0,33.5,5.444445,2.0,0.0,925.0
2007,246546,165007,14130.71,14777.0,942.0,841.0,123.0,0.0,1.0,5.555555,1.0,0.0,942.0
2008,244695,163964,13035.71,15520.0,950.0,890.0,98.0,0.0,2.25,5.6666669999999995,7.0,0.0,698.0
2009,244474,164268,11315.0,13050.0,840.0,773.0,208.0,0.0,3.5,5.777778,13.0,5.0,792.0
2010,245365,165219,15642.86,10580.0,1089.0,933.0,110.0,0.0,4.75,5.888889,13.0,10.0,886.0
2011,245706,165599,20857.14,10500.0,1100.0,900.0,40.0,0.0,6.0,6.0,9.0,4.0,950.0
2012,248055,168095,12228.07,3576.0,960.5,667.5,27.66667,0.0,144.0,6.0,24.75,8.5,705.0
2013,247881,167595,3599.0,3599.0,821.0,435.0,15.333329999999998,0.0,282.0,6.0,40.5,13.0,821.0
2014,246127,165545,6100.714,,145.0,126.0,3.0,0.0,420.0,6.0,56.25,17.5,
2015,245136,164368,6109.0,,635.0,635.0,5.0,0.0,558.0,6.0,72.0,22.0,
2016,243665,162677,,,,,,,,,,,
