year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,15978,9492,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,16542,9844,0.0,,3.25,2.375,0.0,0.0,0.0,0.0,0.0,0.0,
1972,16990,10134,0.0,,3.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,
1973,17531,10505,0.0,,3.75,3.125,0.0,0.0,0.0,0.0,0.0,0.0,
1974,17817,10685,0.0,,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,17857,10699,0.0,,4.25,3.875,0.0,0.0,0.0,0.0,0.0,0.0,
1976,18213,10961,0.0,,4.5,4.25,0.0,0.0,0.0,0.0,0.0,0.0,
1977,18624,11262,0.0,,4.75,4.625,0.0,0.0,0.0,0.0,0.0,0.0,
1978,18864,11431,625.7143,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
1979,18853,11409,539.3715,,5.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,
1980,18703,11266,453.0286,,5.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,
1981,18521,11205,366.6857,,6.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,
1982,18367,11145,280.3429,,6.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,
1983,18297,11131,194.0,,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1984,18516,11299,331.6,,8.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,
1985,18548,11352,469.2,,9.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,
1986,18567,11430,606.8,,10.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,
1987,19099,11812,744.4,,11.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,
1988,19002,11800,882.0,,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1989,19400,12082,853.9611,,12.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,
1990,19552,12312,825.9221,,12.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,
1991,19457,12251,797.8831,,12.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,
1992,19722,12351,769.8442,,12.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,
1993,20015,12568,741.8052,,12.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,
1994,20177,12704,713.7662,,13.666670000000002,7.8333330000000005,3.166667,0.0,0.0,0.0,0.0,0.0,
1995,20431,12951,685.7272,,15.333329999999998,9.666667,3.333333,0.0,0.0,0.0,0.0,0.0,
1996,20514,13087,657.6883,,17.0,11.5,3.5,0.0,0.0,0.0,0.0,0.0,
1997,20765,13281,629.6494,,18.66667,13.333329999999998,3.666667,0.0,0.0,0.0,0.0,0.0,
1998,20786,13405,601.6104,,20.33333,15.166670000000002,3.833333,0.0,0.0,0.0,0.0,0.0,
1999,20789,13452,573.5714,,22.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,
2000,20925,13605,573.5714,1514.0,25.0,22.33333,5.8333330000000005,0.0,0.0,0.0,0.0,0.0,23.0
2001,20979,13619,573.5714,1514.0,28.0,27.66667,7.6666669999999995,0.0,0.0,0.0,0.0,0.0,27.0
2002,21066,13736,573.5714,1511.0,31.0,33.0,9.5,0.0,0.0,0.0,0.0,0.0,41.0
2003,21179,13828,573.5714,1393.0,34.0,38.33333,11.33333,0.0,0.0,0.0,0.0,0.0,27.0
2004,21261,13819,573.5714,1618.0,37.0,43.66667,13.166670000000002,0.0,0.0,0.0,0.0,0.0,44.0
2005,21536,14025,573.5714,912.0,40.0,49.0,15.0,0.0,0.0,0.0,0.0,0.0,46.0
2006,21688,14074,555.0,1247.0,39.75,49.0,14.125,0.0,0.0,0.0,0.0,0.0,90.0
2007,21884,14171,536.4286,2538.0,39.5,49.0,13.25,0.0,0.0,0.0,0.0,0.0,37.0
2008,21982,14246,517.8571,1243.0,39.25,49.0,12.375,0.0,0.0,0.0,0.0,0.0,31.0
2009,22171,14277,499.2857,1025.0,39.0,49.0,11.5,0.0,0.0,0.0,0.0,0.0,33.0
2010,22232,14256,480.7143,971.0,38.75,49.0,10.625,0.0,0.0,0.0,0.0,0.0,29.0
2011,22185,14234,462.1429,845.0,38.5,49.0,9.75,0.0,0.0,0.0,0.0,0.0,40.0
2012,22026,14157,443.5714,500.0,38.25,49.0,8.875,0.0,0.0,0.0,0.0,0.0,25.0
2013,21904,14043,425.0,425.0,38.0,49.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0
2014,21992,14051,425.0,,38.0,49.0,8.0,0.0,0.0,0.0,0.0,0.0,
2015,21969,13980,425.0,,38.0,49.0,8.0,0.0,0.0,0.0,0.0,0.0,
2016,21991,14013,,,,,,,,,,,
