year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,9424,5286,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,9575,5399,0.0,,4.125,1.875,0.0,0.0,0.0,0.0,0.0,0.0,
1972,9526,5399,0.0,,5.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,
1973,9729,5569,0.0,,6.375,1.625,0.0,0.0,0.0,0.0,0.0,0.0,
1974,9584,5510,0.0,,7.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,9676,5610,0.0,,8.625,1.375,0.0,0.0,0.0,0.0,0.0,0.0,
1976,9652,5649,0.0,,9.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,
1977,9863,5838,0.0,,10.875,1.125,0.0,0.0,0.0,0.0,0.0,0.0,
1978,9865,5874,417.1429,,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,
1979,9981,5971,416.9143,,11.6,1.8,7.6,0.0,0.0,0.0,0.0,0.0,
1980,9735,5809,416.6858,,11.2,2.6,8.2,0.0,0.0,0.0,0.0,0.0,
1981,9585,5735,416.4572,,10.8,3.4,8.8,0.0,0.0,0.0,0.0,0.0,
1982,9397,5633,416.2286,,10.4,4.2,9.4,0.0,0.0,0.0,0.0,0.0,
1983,9300,5577,416.0,,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,
1984,9307,5591,432.6,,10.8,5.8,27.1875,0.0,0.0,0.0,0.0,0.0,
1985,9328,5611,449.2,,11.6,6.6,44.375,0.0,0.0,0.0,0.0,0.0,
1986,9390,5674,465.8,,12.4,7.4,61.5625,0.0,0.0,0.0,0.0,0.0,
1987,9460,5741,482.4,,13.2,8.2,78.75,0.0,0.0,0.0,0.0,0.0,
1988,9292,5661,499.0,,14.0,9.0,95.9375,0.0,0.0,0.0,0.0,0.0,
1989,9265,5655,500.7253,,13.2,7.8,113.125,0.0,0.0,0.0,0.0,0.0,
1990,9256,5727,502.4506,,12.4,6.6,130.3125,0.0,0.0,0.0,0.0,0.0,
1991,9400,5857,504.1758,,11.6,5.4,147.5,0.0,0.0,0.0,0.0,0.0,
1992,9455,5916,505.9011,,10.8,4.2,164.6875,0.0,0.0,0.0,0.0,0.0,
1993,9754,6159,507.6264,,10.0,3.0,181.875,0.0,0.0,0.0,0.0,0.0,
1994,10069,6426,509.3517,,59.166669999999996,6.285714,199.0625,0.0,0.0,0.0,0.0,0.0,
1995,10286,6617,511.0769,,108.3333,9.571428,216.25,0.0,0.0,0.0,0.0,0.0,
1996,10422,6778,512.8022,,157.5,12.85714,233.4375,0.0,0.0,0.0,0.0,0.0,
1997,10578,6940,514.5275,,206.6667,16.14286,250.625,0.0,0.0,0.0,0.0,0.0,
1998,10597,7014,516.2527,,255.8333,19.42857,267.8125,0.0,0.0,0.0,0.0,0.0,
1999,10682,7105,517.9780000000001,,305.0,22.71428,285.0,0.0,0.0,0.0,0.0,0.0,
2000,10764,7187,519.7033,150.0,302.0,26.0,242.0,0.0,0.0,0.0,0.0,0.0,250.0
2001,10699,7146,521.4286,320.0,284.0,19.0,199.0,0.0,0.0,0.0,0.0,0.0,250.0
2002,10567,7091,469.2858,960.0,255.0,27.0,202.0,0.0,0.0,0.0,0.0,0.0,272.0
2003,10565,7086,417.1429,700.0,270.0,16.0,264.0,0.0,11.0,0.0,0.0,0.0,302.0
2004,10544,7019,834.2857,742.0,309.0,35.0,262.0,0.0,9.571428,0.0,0.0,0.0,295.0
2005,10473,6978,730.0,620.0,295.0,18.0,270.0,0.0,8.142858,0.0,0.0,0.0,297.0
2006,10534,6966,938.5714,966.0,335.0,31.0,294.0,0.0,6.714286,0.0,0.0,0.0,336.0
2007,10630,7001,782.1429,954.0,325.0,20.0,307.0,0.0,5.285714,0.0,0.0,0.0,346.0
2008,10694,7003,1251.4289999999999,1380.0,338.0,33.0,295.0,0.0,3.857143,0.0,0.0,0.0,337.0
2009,10604,6895,260.7143,1135.0,331.0,21.0,293.0,0.0,2.428571,0.0,0.0,0.0,317.0
2010,10597,6906,521.4286,919.0,272.0,25.0,248.0,0.0,1.0,0.0,0.0,0.0,275.0
2011,10602,6897,782.1429,804.0,270.0,19.0,252.0,0.0,2.0,0.0,0.0,0.0,272.0
2012,10432,6707,730.0,1066.0,306.0,28.0,296.0,2.0,3.0,0.0,0.0,0.0,334.0
2013,10401,6597,860.3572,1066.0,316.0,30.5,292.5,2.0,7.6666669999999995,0.0,0.0,0.0,334.0
2014,10322,6512,990.7143,,326.0,33.0,289.0,2.0,12.33333,0.0,0.0,0.0,
2015,10233,6397,793.0,,268.0,19.0,270.0,2.0,17.0,0.0,0.0,0.0,
2016,10202,6330,,,,,,,,,,,
