year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,19933,11565,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,19919,11552,0.0,,5.875,5.375,0.0,0.0,0.0,0.0,0.0,0.0,
1972,20878,12207,0.0,,6.75,5.75,0.0,0.0,0.0,0.0,0.0,0.0,
1973,21445,12622,0.0,,7.625,6.125,0.0,0.0,0.0,0.0,0.0,0.0,
1974,21799,12874,0.0,,8.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,22248,13186,0.0,,9.375,6.875,0.0,0.0,0.0,0.0,0.0,0.0,
1976,22330,13305,0.0,,10.25,7.25,0.0,0.0,0.0,0.0,0.0,0.0,
1977,22875,13713,0.0,,11.125,7.625,0.0,0.0,0.0,0.0,0.0,0.0,
1978,23024,13807,2607.143,,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,
1979,23358,14072,2605.714,,18.4,9.2,4.6,0.0,0.0,0.0,0.0,0.0,
1980,23504,14190,2604.286,,24.8,10.4,8.2,0.0,0.0,0.0,0.0,0.0,
1981,23747,14399,2602.857,,31.2,11.6,11.8,0.0,0.0,0.0,0.0,0.0,
1982,24128,14675,2601.428,,37.6,12.8,15.4,0.0,0.0,0.0,0.0,0.0,
1983,23913,14580,2600.0,,44.0,14.0,19.0,0.0,11.0,0.0,0.0,0.0,
1984,23916,14622,2390.4,,49.0,14.8,20.2,0.0,12.5,0.0,0.0,0.0,
1985,24031,14726,2180.8,,54.0,15.6,21.4,0.0,14.0,0.0,0.0,0.0,
1986,24048,14834,1971.2,,59.0,16.4,22.6,0.0,15.5,0.0,0.0,0.0,
1987,23981,14868,1761.6,,64.0,17.2,23.8,0.0,17.0,0.0,0.0,0.0,
1988,23817,14827,1552.0,,69.0,18.0,25.0,0.0,18.5,0.0,0.0,0.0,
1989,23889,14921,1529.4160000000002,,72.4,20.4,29.4,0.0,20.0,0.0,0.0,0.0,
1990,24023,15151,1506.8310000000001,,75.8,22.8,33.8,0.0,21.5,0.0,0.0,0.0,
1991,24298,15280,1484.247,,79.2,25.2,38.2,0.0,23.0,0.0,0.0,0.0,
1992,24453,15296,1461.662,,82.6,27.6,42.6,0.0,24.5,0.0,0.0,0.0,
1993,24940,15629,1439.078,,86.0,30.0,47.0,0.0,26.0,0.0,15.0,0.0,
1994,25456,16007,1416.494,,77.66666,30.66667,42.16667,0.0,0.0,0.0,0.0,0.0,
1995,26019,16447,1393.9089999999999,,69.33334,31.33333,37.33333,0.0,0.0,0.0,0.0,0.0,
1996,26446,16771,1371.325,,61.0,32.0,32.5,0.0,0.0,0.0,0.0,0.0,
1997,26604,16888,1348.74,,52.666669999999996,32.66667,27.66667,0.0,0.0,0.0,0.0,0.0,
1998,26945,17182,1326.156,,44.33333,33.33333,22.83333,0.0,0.0,0.0,0.0,0.0,
1999,27308,17410,1303.5710000000001,,36.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,
2000,27641,17677,1181.905,1309.0,37.16667,32.5,16.83333,0.0,0.0,0.0,0.0,0.0,51.0
2001,27376,17593,1060.238,1458.0,38.33333,31.0,15.666670000000002,0.0,0.0,0.0,0.0,0.0,40.0
2002,27547,17750,938.5714,1458.0,39.5,29.5,14.5,0.0,0.0,0.0,0.0,0.0,49.0
2003,27368,17676,816.9047,1458.0,40.66667,28.0,13.333329999999998,0.0,0.0,0.0,0.0,0.0,49.0
2004,27362,17749,695.2381,540.0,41.83333,26.5,12.16667,0.0,0.0,0.0,0.0,0.0,52.0
2005,27633,17917,573.5714,551.0,43.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,46.0
2006,27658,17997,672.875,551.0,56.5,38.5,12.4,0.0,0.0,0.0,0.0,0.0,56.0
2007,27512,17804,772.1786,551.0,70.0,52.0,13.8,0.0,0.0,0.0,0.0,0.0,59.0
2008,27682,17867,871.4821,551.0,83.5,65.5,15.2,0.0,0.0,0.0,0.0,0.0,41.0
2009,27512,17713,970.7857,551.0,97.0,79.0,16.6,0.0,0.0,0.0,0.0,0.0,43.0
2010,27502,17696,1070.089,551.0,110.5,92.5,18.0,0.0,0.0,0.0,0.0,0.0,59.0
2011,27526,17703,1169.393,551.0,124.0,106.0,19.4,0.0,0.0,0.0,0.0,0.0,71.0
2012,27392,17551,1268.6960000000001,551.0,137.5,119.5,20.8,0.0,0.0,0.0,0.0,0.0,125.0
2013,27413,17429,1368.0,551.0,151.0,133.0,22.2,0.0,0.0,0.0,0.0,0.0,151.0
2014,27519,17470,1508.0,,123.0,104.0,23.6,0.0,0.0,0.0,0.0,0.0,
2015,27490,17430,1648.0,,95.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,
2016,27140,17166,,,,,,,,,,,
