year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,27322,16759,0.0,,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,27932,17131,0.0,,12.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,28256,17352,0.0,,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,28820,17752,0.0,,13.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,29171,17991,0.0,,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,29544,18244,0.0,,14.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,29647,18344,0.0,,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,30635,19067,0.0,,15.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,31708,19818,782.1429,,16.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,
1979,32424,20308,781.7143,,17.2,7.4,7.4,0.0,0.0,0.0,0.0,0.0,
1980,33049,20756,781.2857,,18.4,6.8,9.8,0.0,0.0,0.0,0.0,0.0,
1981,33002,20759,780.8572,,19.6,6.2,12.2,0.0,0.0,0.0,0.0,0.0,
1982,32666,20578,780.4286,,20.8,5.6,14.6,0.0,0.0,0.0,0.0,0.0,
1983,32628,20552,780.0,,22.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,
1984,32778,20669,759.4,,21.2,5.4,14.8,0.0,0.0,0.0,0.0,0.0,
1985,32409,20449,738.8,,20.4,5.8,12.6,0.0,0.0,0.0,0.0,0.0,
1986,32553,20614,718.2,,19.6,6.2,10.4,0.0,0.0,0.0,0.0,0.0,
1987,32154,20424,697.6,,18.8,6.6,8.2,0.0,0.0,0.0,0.0,0.0,
1988,32047,20389,677.0,,18.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,
1989,31724,20210,824.0259,,18.2,8.4,5.727273,0.0,0.0,0.0,0.0,0.0,
1990,31791,20452,971.0519,,18.4,9.8,5.4545449999999995,0.0,0.0,0.0,0.0,0.0,
1991,32369,20819,1118.078,,18.6,11.2,5.181818,0.0,0.0,0.0,0.0,0.0,
1992,32938,21189,1265.104,,18.8,12.6,4.909091,0.0,0.0,0.0,0.0,0.0,
1993,33115,21362,1412.13,,19.0,14.0,4.636364,0.0,0.0,0.0,0.0,0.0,
1994,33258,21473,1559.156,,21.5,15.833329999999998,4.363636,0.0,0.0,0.0,0.0,0.0,
1995,33456,21636,1706.182,,24.0,17.66667,4.090909,0.0,0.0,0.0,0.0,0.0,
1996,33454,21690,1853.2079999999999,,26.5,19.5,3.818182,0.0,0.0,0.0,0.0,0.0,
1997,33808,21974,2000.234,,29.0,21.33333,3.5454550000000005,0.0,0.0,0.0,0.0,0.0,
1998,33913,22080,2147.26,,31.5,23.16667,3.272727,0.0,0.0,0.0,0.0,0.0,
1999,34320,22383,2294.286,,34.0,25.0,3.0,0.0,4.0,0.0,0.0,0.0,
2000,34600,22629,2302.976,2408.0,39.16667,28.5,4.3333330000000005,0.0,3.5,0.0,0.0,0.0,44.0
2001,34746,22755,2311.667,2955.0,44.33333,32.0,5.6666669999999995,0.0,3.0,0.0,0.0,0.0,37.0
2002,34946,22766,2320.357,3064.0,49.5,35.5,7.0,0.0,2.5,0.0,0.0,0.0,54.0
2003,35045,22850,2329.048,3184.0,54.666669999999996,39.0,8.333333,0.0,2.0,0.0,0.0,0.0,52.0
2004,35448,23045,2337.738,2965.0,59.833330000000004,42.5,9.666667,0.0,1.5,0.0,0.0,0.0,57.0
2005,35688,23241,2346.428,3124.0,65.0,46.0,11.0,0.0,1.0,0.0,0.0,0.0,68.0
2006,36183,23395,2058.25,2769.0,70.25,43.4,14.625,0.0,1.0,0.0,0.0,0.0,59.0
2007,36608,23563,1770.0710000000001,2805.0,75.5,40.8,18.25,0.0,1.0,0.0,0.0,0.0,50.0
2008,36793,23590,1481.8929999999998,2731.0,80.75,38.2,21.875,0.0,1.0,0.0,0.0,0.0,74.0
2009,36868,23589,1193.714,3281.0,86.0,35.6,25.5,0.0,1.0,0.0,0.0,0.0,74.0
2010,37057,23629,905.5356,2849.0,91.25,33.0,29.125,0.0,1.0,0.0,0.0,0.0,68.0
2011,37103,23655,617.3571,2724.0,96.5,30.4,32.75,0.0,1.0,0.0,0.0,0.0,92.0
2012,37269,23822,329.1786,5757.0,101.75,27.8,36.375,0.0,1.0,0.0,0.0,0.0,215.0
2013,37201,23664,41.0,2699.0,107.0,25.2,40.0,3.0,1.0,0.0,0.0,0.0,176.0
2014,37274,23700,469.2857,,298.0,22.6,70.0,3.0,1.0,0.0,0.0,0.0,
2015,37235,23578,5586.0,,142.0,20.0,100.0,3.0,1.0,0.0,0.0,0.0,
2016,37250,23590,,,,,,,,,,,
