year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,26477,15553,0.0,,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,27648,16272,0.0,,20.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,
1972,27760,16334,0.0,,21.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,27744,16312,0.0,,22.25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,
1974,27899,16419,0.0,,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,28214,16626,0.0,,23.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,
1976,28389,16819,0.0,,24.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,28871,17202,0.0,,25.25,8.5,0.0,0.0,0.0,0.0,0.0,0.0,
1978,29215,17492,938.5714,,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,
1979,29789,17936,1083.657,,28.0,9.8,13.6,0.0,0.0,0.0,0.0,0.0,
1980,30230,18258,1228.743,,30.0,10.6,14.2,0.0,0.0,0.0,0.0,0.0,
1981,30459,18463,1373.829,,32.0,11.4,14.8,0.0,0.0,0.0,0.0,0.0,
1982,31023,18852,1518.914,,34.0,12.2,15.4,0.0,0.0,0.0,0.0,0.0,
1983,30991,18854,1664.0,,36.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,
1984,31034,18929,1484.0,,33.2,12.6,14.6,0.0,0.0,0.0,0.0,0.0,
1985,31251,19095,1304.0,,30.4,12.2,13.2,0.0,0.0,0.0,0.0,0.0,
1986,31421,19299,1124.0,,27.6,11.8,11.8,0.0,0.0,0.0,0.0,0.0,
1987,31315,19318,944.0,,24.8,11.4,10.4,0.0,0.0,0.0,0.0,0.0,
1988,31183,19305,764.0,,22.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,
1989,30310,18808,789.3506,,24.8,15.4,8.0,0.0,0.0,0.0,0.0,0.0,
1990,30318,19020,814.7013,,27.6,19.8,7.0,0.0,0.0,0.0,0.0,0.0,
1991,30560,19175,840.0519,,30.4,24.2,6.0,0.0,0.0,0.0,0.0,0.0,
1992,31028,19430,865.4026,,33.2,28.6,5.0,0.0,0.0,0.0,0.0,0.0,
1993,31314,19683,890.7532,,36.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,
1994,31602,19928,916.1038,,38.33333,34.0,4.1666669999999995,0.0,0.0,0.0,0.0,0.0,
1995,31846,20144,941.4545,,40.66667,35.0,4.3333330000000005,0.0,0.0,0.0,0.0,0.0,
1996,32034,20361,966.8051,,43.0,36.0,4.5,0.0,0.0,0.0,0.0,0.0,
1997,32353,20611,992.1558,,45.33333,37.0,4.6666669999999995,0.0,0.0,0.0,0.0,0.0,
1998,32661,20897,1017.5060000000001,,47.66667,38.0,4.8333330000000005,0.0,0.0,0.0,0.0,0.0,
1999,33004,21177,1042.857,,50.0,39.0,5.0,5.0,0.0,0.0,1.0,0.0,
2000,33163,21324,1286.19,2821.0,60.0,41.16667,9.833333,4.9,0.0,0.0,1.125,0.0,65.0
2001,33188,21447,1529.524,1269.0,70.0,43.33333,14.666670000000002,4.8,0.0,0.0,1.25,0.0,72.0
2002,33326,21612,1772.8570000000002,2396.0,80.0,45.5,19.5,4.7,0.0,0.0,1.375,0.0,70.0
2003,33407,21689,2016.19,2441.0,90.0,47.66667,24.33333,4.6,0.0,0.0,1.5,0.0,70.0
2004,33490,21763,2259.524,3214.0,100.0,49.83333,29.16667,4.5,0.0,0.0,1.625,0.0,79.0
2005,33748,21868,2502.857,2988.0,110.0,52.0,34.0,4.4,2.0,1.0,1.75,0.0,83.0
2006,34248,22195,1564.286,2762.0,115.0,83.0,35.0,4.3,2.0,1.0,1.875,0.0,60.0
2007,34398,22276,834.2857,2537.0,72.0,45.0,31.0,4.2,2.0,1.0,2.0,2.0,76.0
2008,34724,22487,1877.1429999999998,2311.0,75.0,40.0,35.0,4.1,2.0,1.0,3.0,3.0,86.0
2009,34877,22526,1355.714,2085.0,60.0,25.0,45.0,4.0,2.0,1.0,4.0,4.0,76.0
2010,34869,22446,1407.8570000000002,4237.0,85.0,39.0,21.0,3.0,2.0,1.0,4.0,0.0,72.0
2011,34896,22466,1407.8570000000002,4501.0,72.0,47.0,32.0,2.0,2.0,1.0,4.0,0.0,88.0
2012,34859,22475,625.7143,1251.0,75.0,47.0,1.0,1.0,2.0,1.0,4.0,0.0,60.0
2013,34837,22408,1455.0,1455.0,79.0,59.0,22.0,1.0,2.0,1.0,4.0,0.0,79.0
2014,34716,22266,1564.286,,82.0,68.0,19.0,1.0,2.0,1.0,4.0,0.0,
2015,34725,22249,1564.286,,82.0,68.0,19.0,1.0,2.0,1.0,4.0,0.0,
2016,34516,22083,,,,,,,,,,,
