year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,27571,15167,0.0,,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,28660,15926,0.0,,8.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,27394,15252,0.0,,11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,26904,15066,0.0,,14.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,26768,15104,0.0,,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,27311,15567,0.0,,19.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,27730,15952,0.0,,22.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,27699,16025,0.0,,25.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,27718,16131,625.7143,,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1979,27558,16094,625.3715,,30.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,
1980,27420,16012,625.0286,,32.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,
1981,27778,16211,624.6857,,34.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,
1982,27619,16090,624.3428,,36.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,
1983,27384,15923,624.0,,38.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,
1984,27491,15961,665.6,,35.4,22.6,9.4,0.0,0.0,0.0,0.0,0.0,
1985,27365,15855,707.2,,32.8,23.2,8.8,0.0,0.0,0.0,0.0,0.0,
1986,26967,15658,748.8,,30.2,23.8,8.2,0.0,0.0,0.0,0.0,0.0,
1987,26425,15357,790.4,,27.6,24.4,7.6,0.0,0.0,0.0,0.0,0.0,
1988,26105,15172,832.0,,25.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,
1989,25752,14937,841.6883,,29.2,25.0,6.2,0.0,0.0,0.0,0.0,0.0,
1990,25513,14928,851.3766,,33.4,25.0,5.4,0.0,0.0,0.0,0.0,0.0,
1991,25613,14992,861.0649,,37.6,25.0,4.6,0.0,0.0,0.0,0.0,0.0,
1992,25635,14985,870.7532,,41.8,25.0,3.8,0.0,0.0,0.0,0.0,0.0,
1993,25739,15107,880.4415,,46.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,
1994,25835,15222,890.1299,,52.0,31.16667,3.166667,0.0,0.0,0.0,0.0,0.0,
1995,25968,15413,899.8182,,58.0,37.33333,3.333333,0.0,0.0,0.0,0.0,0.0,
1996,25831,15436,909.5065,,64.0,43.5,3.5,0.0,0.0,0.0,0.0,0.0,
1997,26580,16163,919.1948,,70.0,49.66667,3.666667,0.0,0.0,0.0,0.0,0.0,
1998,28016,17581,928.8831,,76.0,55.833330000000004,3.833333,0.0,0.0,0.0,0.0,0.0,
1999,28069,17779,938.5714,,82.0,62.0,4.0,0.0,1.0,1.0,0.0,0.0,
2000,28119,18049,625.7143,1089.0,72.0,71.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0
2001,27764,18000,1512.1429999999998,1252.0,74.0,57.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0
2002,27735,18060,312.8571,1243.0,80.0,61.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0
2003,27932,18226,782.1429,1239.0,55.0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0
2004,27963,18383,782.1429,1150.0,80.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2005,28107,18650,1407.8570000000002,1500.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2006,28714,19316,1294.5710000000001,1500.0,98.75,60.4,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2007,28641,19200,1181.286,1500.0,127.5,60.8,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2008,28441,19120,1068.0,1322.0,156.25,61.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2009,28201,19005,954.7142,1180.0,185.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,88.0
2010,28065,18880,841.4285,1039.0,213.75,62.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2011,28131,18945,728.1428,1990.0,242.5,62.4,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2012,28264,19026,614.8571,2030.0,271.25,62.8,0.0,0.0,0.0,0.0,0.0,0.0,400.0
2013,28336,19089,501.5714,2030.0,300.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,300.0
2014,27994,18831,388.2857,,334.5,63.6,0.0,0.0,0.0,0.0,0.0,0.0,
2015,27811,18731,275.0,,369.0,64.0,0.0,0.0,0.0,0.0,3.0,0.0,
2016,27411,18342,,,,,,,,,,,
