year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,19207,11508,0.0,,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,19698,11817,0.0,,13.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,20176,12140,0.0,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,20852,12614,0.0,,14.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,20687,12488,0.0,,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,20812,12554,0.0,,15.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,21144,12835,0.0,,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,21307,13000,0.0,,16.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,21519,13119,521.4286,,17.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,
1979,21623,13179,521.1429,,16.6,3.6,1.0,0.0,1.285714,0.0,0.0,0.0,
1980,21798,13297,520.8572,,16.2,5.2,1.0,0.0,1.5714290000000002,0.0,0.0,0.0,
1981,21975,13457,520.5714,,15.8,6.8,1.0,0.0,1.857143,0.0,0.0,0.0,
1982,21611,13268,520.2857,,15.4,8.4,1.0,0.0,2.142857,0.0,0.0,0.0,
1983,21630,13300,520.0,,15.0,10.0,1.0,0.0,2.428571,0.0,0.0,0.0,
1984,21610,13328,480.4,,13.6,10.2,1.0,0.0,2.714286,0.0,0.0,0.0,
1985,22033,13623,440.8,,12.2,10.4,1.0,0.0,3.0,0.0,0.0,0.0,
1986,22300,13863,401.2,,10.8,10.6,1.0,0.0,3.285714,0.0,0.0,0.0,
1987,22257,13900,361.6,,9.4,10.8,1.0,0.0,3.571429,0.0,0.0,0.0,
1988,22177,13894,322.0,,8.0,11.0,1.0,0.0,3.857143,0.0,0.0,0.0,
1989,22193,13951,382.0714,,11.4,11.66667,2.818182,0.0,4.142857,0.0,0.0,0.0,
1990,22091,14017,442.1429,,14.8,12.33333,4.636364,0.0,4.428571,0.0,0.0,0.0,
1991,22374,14191,502.2143,,18.2,13.0,6.4545449999999995,0.0,4.714286,0.0,0.0,0.0,
1992,22589,14295,562.2857,,21.6,13.666670000000002,8.272727,0.0,5.0,0.0,0.0,0.0,
1993,22761,14427,622.3571,,25.0,14.333329999999998,10.090910000000001,0.0,5.285714,0.0,0.0,0.0,
1994,22975,14583,682.4285,,29.16667,15.0,11.909089999999999,0.0,5.571429,0.0,0.0,0.0,
1995,23143,14713,742.4999,,33.33333,15.666670000000002,13.72727,0.0,5.857143,0.0,0.0,0.0,
1996,23490,14954,802.5714,,37.5,16.33333,15.54545,0.0,6.142857,0.0,0.0,0.0,
1997,23999,15304,862.6428,,41.66667,17.0,17.36364,0.0,6.428571,0.0,0.0,0.0,
1998,24380,15574,922.7142,,45.83333,17.66667,19.181820000000002,0.0,6.714286,0.0,0.0,0.0,
1999,24673,15768,982.7856,,50.0,18.33333,21.0,0.0,7.0,0.0,0.0,0.0,
2000,25484,16350,1042.857,1403.0,50.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,53.0
2001,25649,16426,886.4286,1403.0,35.0,33.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0
2002,25711,16547,782.1429,1030.0,30.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,31.0
2003,25949,16698,938.5714,1236.0,40.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,36.0
2004,26076,16843,1512.1429999999998,1260.0,36.0,17.0,35.0,0.0,0.0,0.0,0.0,0.0,41.0
2005,26569,17115,1616.4289999999999,1359.0,50.0,44.0,21.0,0.0,0.0,0.0,0.0,0.0,43.0
2006,26762,17232,1570.625,1336.0,53.25,45.875,20.75,0.0,0.0,0.0,0.0,0.0,53.0
2007,26684,17086,1524.8210000000001,1722.0,56.5,47.75,20.5,0.0,0.0,0.0,0.0,0.0,76.0
2008,26931,17260,1479.0179999999998,1780.0,59.75,49.625,20.25,0.0,0.0,0.0,0.0,0.0,84.0
2009,27070,17344,1433.214,1873.0,63.0,51.5,20.0,0.0,0.0,0.0,0.0,0.0,75.0
2010,27134,17392,1387.411,1869.0,66.25,53.375,19.75,0.0,0.0,0.0,0.0,0.0,75.0
2011,27140,17396,1341.6070000000002,1616.0,69.5,55.25,19.5,0.0,0.0,0.0,0.0,0.0,68.0
2012,27290,17502,1295.8039999999999,1791.0,72.75,57.125,19.25,0.0,0.0,0.0,0.0,0.0,61.0
2013,27329,17387,1250.0,1250.0,76.0,59.0,19.0,0.0,0.0,0.0,0.0,0.0,76.0
2014,27749,17612,1250.0,,76.0,59.0,19.0,0.0,0.0,0.0,0.0,0.0,
2015,28116,17778,1250.0,,76.0,59.0,19.0,0.0,0.0,0.0,0.0,0.0,
2016,28265,17861,,,,,,,,,,,
