year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,8568,4909,0.0,,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,8660,4971,0.0,,4.625,1.9444439999999998,0.0,0.0,0.0,0.0,0.0,0.0,
1972,8893,5154,0.0,,4.25,1.888889,0.0,0.0,0.0,0.0,0.0,0.0,
1973,8767,5095,0.0,,3.875,1.833333,0.0,0.0,0.0,0.0,0.0,0.0,
1974,8833,5163,0.0,,3.5,1.7777779999999999,0.0,0.0,0.0,0.0,0.0,0.0,
1975,9104,5374,0.0,,3.125,1.7222220000000001,0.0,0.0,0.0,0.0,0.0,0.0,
1976,9338,5538,0.0,,2.75,1.666667,0.0,0.0,0.0,0.0,0.0,0.0,
1977,9571,5755,0.0,,2.375,1.611111,0.0,0.0,0.0,0.0,0.0,0.0,
1978,9708,5790,625.7143,,2.0,1.555556,1.0,0.0,0.0,0.0,0.0,0.0,
1979,9795,5830,585.6429,,2.1,1.5,1.1,0.0,0.0,0.0,0.0,0.0,
1980,9766,5805,545.5714,,2.2,1.444444,1.2,0.0,0.0,0.0,0.0,0.0,
1981,9490,5688,505.5,,2.3,1.388889,1.3,0.0,0.0,0.0,0.0,0.0,
1982,9450,5700,465.4286,,2.4,1.333333,1.4,0.0,0.0,0.0,0.0,0.0,
1983,9610,5830,425.3571,,2.5,1.277778,1.5,0.0,0.0,0.0,0.0,0.0,
1984,9785,5976,385.2857,,2.6,1.222222,1.6,0.0,0.0,0.0,0.0,0.0,
1985,9799,6023,345.2143,,2.7,1.166667,1.7,0.0,0.0,0.0,0.0,0.0,
1986,9895,6143,305.1429,,2.8,1.111111,1.8,0.0,0.0,0.0,0.0,0.0,
1987,9980,6248,265.0714,,2.9,1.055556,1.9,0.0,0.0,0.0,0.0,0.0,
1988,10022,6324,225.0,,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
1989,10059,6384,233.2353,,2.8,1.352941,2.2,0.0,0.0,0.0,0.0,0.0,
1990,10268,6611,241.4706,,2.6,1.705882,2.4,0.0,0.0,0.0,0.0,0.0,
1991,10600,6880,249.7059,,2.4,2.058824,2.6,0.0,0.0,0.0,0.0,0.0,
1992,10859,7018,257.9412,,2.2,2.411765,2.8,0.0,0.0,0.0,0.0,0.0,
1993,11254,7292,266.1765,,2.0,2.7647060000000003,3.0,0.0,0.0,0.0,0.0,0.0,
1994,11351,7354,274.4118,,6.6666669999999995,3.1176470000000003,3.333333,0.0,0.0,0.0,0.0,0.0,
1995,11956,7908,282.6471,,11.33333,3.470588,3.666667,0.0,0.0,0.0,0.0,0.0,
1996,12167,8073,290.8824,,16.0,3.823529,4.0,0.0,0.0,0.0,0.0,0.0,
1997,12861,8740,299.1176,,20.66667,4.176471,4.3333330000000005,0.0,0.0,0.0,0.0,0.0,
1998,13351,9302,307.3529,,25.33333,4.529412000000001,4.6666669999999995,0.0,0.0,0.0,0.0,0.0,
1999,13229,9201,315.5882,,30.0,4.882353,5.0,0.0,0.0,0.0,0.0,0.0,
2000,13295,9292,323.8235,360.0,27.0,5.235294000000001,5.3333330000000005,0.0,0.0,0.0,0.0,0.0,11.0
2001,13231,9250,332.0588,514.0,24.0,5.588235,5.6666669999999995,0.0,0.0,0.0,0.0,0.0,19.0
2002,13258,9294,340.2941,417.0,21.0,5.9411760000000005,6.0,0.0,0.0,0.0,0.0,0.0,25.0
2003,13323,9398,348.5294,515.0,18.0,6.294117,6.3333330000000005,0.0,0.0,0.0,0.0,0.0,21.0
2004,13155,9280,356.7647,905.0,15.0,6.647059,6.6666669999999995,0.0,0.0,0.0,0.0,0.0,22.0
2005,13201,9241,365.0,894.0,12.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,24.0
2006,13135,9100,323.75,884.0,12.5,7.0,7.0,0.0,1.125,0.0,0.0,0.0,29.0
2007,13776,9647,282.5,873.0,13.0,7.0,7.0,0.0,1.25,0.0,0.0,0.0,17.0
2008,14293,10115,241.25,862.0,13.5,7.0,7.0,0.0,1.375,0.0,0.0,0.0,20.0
2009,14449,10179,200.0,852.0,14.0,7.0,7.0,0.0,1.5,0.0,0.0,0.0,28.0
2010,14395,10182,158.75,841.0,14.5,7.0,7.0,0.0,1.625,0.0,0.0,0.0,30.0
2011,14392,10185,117.5,692.0,15.0,7.0,7.0,0.0,1.75,0.0,0.0,0.0,21.0
2012,14327,10148,76.25,577.0,15.5,7.0,7.0,0.0,1.875,0.0,0.0,0.0,20.0
2013,14338,10156,35.0,577.0,16.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,16.0
2014,14292,10092,35.0,,16.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,
2015,14341,10083,35.0,,16.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,
2016,13543,9333,,,,,,,,,,,
