year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,12966,7294,0.0,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,13179,7434,0.0,,9.125,7.375,0.0,0.0,0.0,0.0,0.0,0.0,
1972,13570,7724,0.0,,10.25,6.75,0.0,0.0,0.0,0.0,0.0,0.0,
1973,13567,7757,0.0,,11.375,6.125,0.0,0.0,0.0,0.0,0.0,0.0,
1974,13199,7545,0.0,,12.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,13244,7607,0.0,,13.625,4.875,0.0,0.0,0.0,0.0,0.0,0.0,
1976,13487,7797,0.0,,14.75,4.25,0.0,0.0,0.0,0.0,0.0,0.0,
1977,13371,7751,0.0,,15.875,3.625,0.0,0.0,0.0,0.0,0.0,0.0,
1978,13152,7629,625.7143,,17.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,
1979,13097,7599,584.5714,,15.0,3.2,11.8,0.0,0.0,0.0,0.0,0.0,
1980,13334,7776,543.4286,,13.0,3.4,9.6,0.0,0.0,0.0,0.0,0.0,
1981,13212,7723,502.2857,,11.0,3.6,7.4,0.0,0.0,0.0,0.0,0.0,
1982,13268,7772,461.1429,,9.0,3.8,5.2,0.0,0.0,0.0,0.0,0.0,
1983,13235,7761,420.0,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,
1984,13036,7664,441.6,,9.2,6.2,2.8,0.0,0.0,0.0,0.0,0.0,
1985,12927,7611,463.2,,11.4,8.4,2.6,0.0,0.0,0.0,0.0,0.0,
1986,12686,7505,484.8,,13.6,10.6,2.4,0.0,0.0,0.0,0.0,0.0,
1987,12609,7493,506.4,,15.8,12.8,2.2,0.0,0.0,0.0,0.0,0.0,
1988,12590,7504,528.0,,18.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,
1989,12305,7357,0.0,,18.2,15.0,2.0,0.0,0.0,0.0,0.0,0.0,
1990,12402,7499,0.0,,18.4,15.0,2.0,0.0,0.0,0.0,0.0,0.0,
1991,12267,7417,0.0,,18.6,15.0,2.0,0.0,0.0,0.0,0.0,0.0,
1992,12224,7364,0.0,,18.8,15.0,2.0,0.0,0.0,0.0,0.0,0.0,
1993,12308,7439,0.0,,19.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,
1994,12277,7432,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1995,12325,7497,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1996,12293,7499,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1997,12342,7541,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1998,12286,7543,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1999,12265,7531,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2000,12115,7436,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2001,12042,7413,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002,11829,7279,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003,11647,7270,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2004,11507,7182,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2005,11474,7176,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,11453,7193,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2007,11297,7092,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2008,11067,7003,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2009,10948,6895,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,10925,6877,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,10892,6851,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012,10768,6771,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013,10599,6628,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,10575,6569,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015,10357,6397,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,10183,6209,,,,,,,,,,,
