year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,50366,30562,0.0,,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,53035,32437,0.0,,32.875,10.625,0.0,0.0,0.0,0.0,0.0,0.0,
1972,54051,33362,0.0,,35.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,54768,34102,0.0,,38.625,11.875,0.0,0.0,0.0,0.0,0.0,0.0,
1974,55504,34754,0.0,,41.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,55169,34674,0.0,,44.375,13.125,0.0,0.0,0.0,0.0,0.0,0.0,
1976,55404,35092,0.0,,47.25,13.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,56476,36022,0.0,,50.125,14.375,0.0,0.0,0.0,0.0,0.0,0.0,
1978,57376,36835,1042.857,,53.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,
1979,57940,37406,1147.286,,53.4,15.4,13.2,0.0,0.0,0.0,0.0,0.0,
1980,57705,37266,1251.714,,53.8,15.8,17.4,0.0,0.0,0.0,0.0,0.0,
1981,59321,38383,1356.1429999999998,,54.2,16.2,21.6,0.0,0.0,0.0,0.0,0.0,
1982,59430,38484,1460.5710000000001,,54.6,16.6,25.8,0.0,0.0,0.0,0.0,0.0,
1983,59002,38184,1565.0,,55.0,17.0,30.0,0.0,1.0,0.0,0.0,0.0,
1984,59502,38523,2048.0,,50.0,19.5,28.5,0.0,1.090909,0.0,0.0,0.0,
1985,60257,38992,2531.0,,45.0,22.0,27.0,0.0,1.181818,0.0,0.0,0.0,
1986,60064,38984,2244.0,,35.0,10.0,25.5,0.0,1.272727,0.0,0.0,0.0,
1987,59105,38451,2613.0,,38.0,23.0,24.0,0.0,1.363636,0.0,0.0,0.0,
1988,59731,38894,1775.0,,42.0,27.0,22.5,0.0,1.454545,0.0,0.0,0.0,
1989,58743,38252,2864.0,,52.0,34.0,21.0,0.0,1.545455,0.0,0.0,0.0,
1990,59561,39071,3378.0,,60.0,36.0,19.5,0.0,1.636364,0.0,0.0,0.0,
1991,60036,39271,2710.0,,62.0,25.0,18.0,0.0,1.727273,0.0,0.0,0.0,
1992,60282,39248,2412.245,,87.0,23.0,16.5,0.0,1.818182,0.0,0.0,0.0,
1993,60305,39276,2114.49,,85.0,83.0,15.0,0.0,1.909091,0.0,0.0,0.0,
1994,61141,39881,1816.735,,100.0,91.25,20.2,0.0,2.0,0.0,0.0,0.0,
1995,61395,40066,1518.98,,100.0,99.5,25.4,0.0,2.090909,0.0,0.0,0.0,
1996,61830,40403,1221.224,,100.0,107.75,30.6,0.0,2.181818,0.0,0.0,0.0,
1997,62226,40615,923.4694,,150.0,116.0,35.8,0.0,2.272727,0.0,0.0,0.0,
1998,62079,40573,625.7143,,150.0,85.0,41.0,0.0,2.363636,0.0,1.0,0.0,
1999,61631,40116,1303.5710000000001,,114.0,89.0,38.714290000000005,0.0,2.454545,0.0,1.0,0.0,
2000,61529,39980,1798.9289999999999,3400.0,118.6667,92.83334,36.42857,0.0,2.545455,0.0,1.0,0.0,133.0
2001,60958,39679,2294.286,1919.0,123.3333,96.66666,34.14286,0.0,2.636364,0.0,1.0,0.0,222.0
2002,60508,39427,2789.643,4497.0,128.0,100.5,31.85714,0.0,2.727273,0.0,1.0,0.0,167.0
2003,59919,39193,3285.0,2895.0,132.6667,104.3333,29.57143,0.0,2.818182,0.0,1.0,0.0,230.0
2004,59699,39286,3780.357,2510.0,137.3333,108.1667,27.28572,0.0,2.909091,0.0,1.0,0.0,209.0
2005,59237,39118,4275.714,3891.0,142.0,112.0,25.0,2.0,3.0,0.0,1.0,1.0,197.0
2006,59396,39320,3772.375,3700.0,155.375,116.125,25.0,2.0,3.0,0.0,1.0,0.0,210.0
2007,59355,39310,3269.0359999999996,3443.0,168.75,120.25,25.0,2.0,3.0,0.0,1.0,0.0,220.0
2008,59160,39274,2765.697,3535.0,182.125,124.375,25.0,2.0,3.0,0.0,1.0,0.0,205.0
2009,59663,39599,2262.357,3723.0,195.5,128.5,25.0,2.0,3.0,0.0,1.0,0.0,225.0
2010,59779,39617,1759.0179999999998,3911.0,208.875,132.625,25.0,2.0,3.0,0.0,1.0,0.0,245.0
2011,59795,39632,1255.6789999999999,4100.0,222.25,136.75,25.0,2.0,3.0,0.0,1.0,0.0,250.0
2012,59591,39452,752.3393,4614.0,235.625,140.875,25.0,2.0,3.0,0.0,1.0,0.0,240.0
2013,59595,39352,249.0,4614.0,249.0,145.0,25.0,2.0,3.0,0.0,1.0,0.0,249.0
2014,59791,39406,249.0,,249.0,145.0,25.0,2.0,3.0,0.0,1.0,0.0,
2015,59779,39241,249.0,,249.0,145.0,25.0,2.0,3.0,0.0,1.0,0.0,
2016,59574,38981,,,,,,,,,,,
