"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","5.58",""
"Homicide/Manslaughter","","23.42",""
"Property","","3.63",""
"Possession of Drugs","","5.02",""
"Robbery","","8.46",""
"Sale of Drugs","","7.21",""
"Sex Offense","","7.20",""
"Violent","","7.16",""
