"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","28.28",""
"Homicide/Manslaughter","","29.55",""
"Property","","34.75",""
"Possession of Drugs","","32.66",""
"Robbery","","25.61",""
"Sale of Drugs","","32.30",""
"Sex Offense","","34.14",""
"Violent","","30.91",""
