"race","male","percent_of_male_pop","female","percent_of_female_pop","count","percent_of_total"
"Black","3,624","64.48%","474","40.31%","4,098","60.30%"
"White","1,961","34.89%","692","58.84%","2,653","39.04%"
"Hispanic","20",".36%","7",".60%","27",".40%"
"Native American","6",".11%","2",".17%","8",".12%"
"Asian","6",".11%","1",".09%","7",".10%"
"Data Unavailable","3",".05%","0",".00%","3",".04%"
"TOTAL","5,620","100.00%","1,176","100.00%","6,796","100.00%"
