year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,21551,12450,0.0,,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,22325,12933,0.0,,8.125,5.625,0.0,0.0,0.0,0.0,0.0,0.0,
1972,22795,13255,0.0,,8.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,23119,13488,0.0,,8.375,4.875,0.0,0.0,0.0,0.0,0.0,0.0,
1974,23129,13512,0.0,,8.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,23315,13640,0.0,,8.625,4.125,0.0,0.0,0.0,0.0,0.0,0.0,
1976,24005,14187,0.0,,8.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,24308,14445,0.0,,8.875,3.375,0.0,0.0,0.0,0.0,0.0,0.0,
1978,24360,14546,834.2857,,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1979,24450,14677,829.0286,,12.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,
1980,24551,14806,823.7714,,15.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,
1981,24563,14854,818.5143,,18.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,
1982,24302,14713,813.2571,,21.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,
1983,24271,14707,808.0,,24.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,
1984,24217,14698,780.0,,22.6,9.2,16.0,0.0,0.0,0.0,0.0,0.0,
1985,24383,14809,752.0,,21.2,11.4,15.0,0.0,0.0,0.0,0.0,0.0,
1986,24144,14727,724.0,,19.8,13.6,14.0,0.0,0.0,0.0,0.0,0.0,
1987,24044,14725,696.0,,18.4,15.8,13.0,0.0,0.0,0.0,0.0,0.0,
1988,23904,14682,668.0,,17.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,
1989,24228,14904,679.4143,,25.6,20.11111,11.0,0.0,0.0,0.0,0.0,0.0,
1990,24276,15093,690.8286,,34.2,22.22222,10.0,0.0,0.0,0.0,0.0,0.0,
1991,24515,15155,702.2429,,42.8,24.33333,9.0,0.0,0.0,0.0,0.0,0.0,
1992,25091,15510,713.6572,,51.4,26.444440000000004,8.0,0.0,0.0,0.0,0.0,0.0,
1993,25702,15955,725.0714,,60.0,28.555559999999996,7.0,0.0,0.0,0.0,0.0,0.0,
1994,26137,16289,736.4857,,40.0,30.66667,6.0,0.0,0.0,0.0,0.0,0.0,
1995,26825,16824,747.9,,31.0,32.77778,5.0,0.0,0.0,0.0,0.0,0.0,
1996,27409,17267,759.3143,,60.0,34.88889,4.0,0.0,0.0,0.0,0.0,0.0,
1997,27668,17475,770.7286,,50.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,
1998,27936,17726,782.1429,,55.0,48.0,2.0,0.0,0.0,0.0,3.0,0.0,
1999,28185,17953,521.4286,,45.0,44.57143,1.0,1.0,0.0,0.0,1.0,1.0,
2000,28393,18153,608.3333,1734.0,43.16667,41.14286,2.333333,0.0,0.0,0.0,1.0714290000000002,1.0714290000000002,53.0
2001,28321,18230,695.2381,1734.0,41.33333,37.714290000000005,3.666667,0.0,0.0,0.0,1.142857,1.142857,142.0
2002,27948,18012,782.1428,1734.0,39.5,34.285709999999995,5.0,0.0,0.0,0.0,1.214286,1.214286,84.0
2003,28126,18151,869.0475,1930.0,37.66667,30.85714,6.3333330000000005,0.0,0.0,0.0,1.285714,1.285714,86.0
2004,28097,18231,955.9523,1936.0,35.83333,27.42857,7.6666669999999995,0.0,0.0,0.0,1.357143,1.357143,45.0
2005,28122,18206,1042.857,2666.0,34.0,24.0,9.0,0.0,0.0,0.0,1.4285709999999998,1.4285709999999998,74.0
2006,28170,18366,1125.0,2027.0,43.125,29.875,11.625,0.0,0.0,0.0,1.5,1.5,84.0
2007,28175,18370,1207.143,771.0,52.25,35.75,14.25,0.0,0.0,0.0,1.5714290000000002,1.5714290000000002,49.0
2008,28098,18356,1289.286,771.0,61.375,41.625,16.875,0.0,0.0,0.0,1.642857,1.642857,50.0
2009,28101,18285,1371.4279999999999,771.0,70.5,47.5,19.5,0.0,0.0,0.0,1.714286,1.714286,70.0
2010,28260,18411,1453.5710000000001,771.0,79.625,53.375,22.125,0.0,0.0,0.0,1.785714,1.785714,70.0
2011,28332,18462,1535.714,771.0,88.75,59.25,24.75,0.0,0.0,0.0,1.857143,1.857143,70.0
2012,28344,18429,1617.8570000000002,771.0,97.875,65.125,27.375,0.0,0.0,0.0,1.9285709999999998,1.9285709999999998,70.0
2013,28331,18279,1700.0,771.0,107.0,71.0,30.0,0.0,8.0,0.0,2.0,2.0,70.0
2014,28304,18166,1700.0,,107.0,71.0,30.0,0.0,8.0,0.0,2.0,0.0,
2015,28500,18106,1700.0,,107.0,71.0,30.0,0.0,8.0,0.0,2.0,0.0,
2016,28392,17969,,,,,,,,,,,
