year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,11838,6582,0.0,,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,11538,6396,0.0,,5.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,
1972,12608,7132,0.0,,5.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,
1973,12899,7355,0.0,,5.0,2.625,0.0,0.0,0.0,0.0,0.0,0.0,
1974,12881,7375,0.0,,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,12812,7360,0.0,,5.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,
1976,12770,7369,0.0,,5.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,
1977,12801,7420,0.0,,5.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,
1978,13014,7598,260.7143,,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,
1979,13100,7675,243.5714,,5.0,2.4,2.8666669999999996,0.0,0.0,0.0,0.0,0.0,
1980,13161,7709,226.4286,,5.0,2.8,2.733333,0.0,0.0,0.0,0.0,0.0,
1981,13100,7691,209.2857,,5.0,3.2,2.6,0.0,0.0,0.0,0.0,0.0,
1982,12957,7625,192.1429,,5.0,3.6,2.4666669999999997,0.0,0.0,0.0,0.0,0.0,
1983,13008,7653,175.0,,5.0,4.0,2.333333,0.0,0.0,0.0,0.0,0.0,
1984,12886,7590,256.0,,6.4,4.6,2.2,0.0,0.0,0.0,0.0,0.0,
1985,12532,7383,337.0,,7.8,5.2,2.066667,0.0,0.0,0.0,0.0,0.0,
1986,12416,7356,418.0,,9.2,5.8,1.9333330000000002,0.0,0.0,0.0,0.0,0.0,
1987,12196,7251,499.0,,10.6,6.4,1.8,0.0,0.0,0.0,0.0,0.0,
1988,12057,7188,580.0,,12.0,7.0,1.666667,0.0,0.0,0.0,0.0,0.0,
1989,12014,7173,541.4935,,11.8,7.2,1.533333,0.0,0.0,0.0,0.0,0.0,
1990,12075,7281,502.98699999999997,,11.6,7.4,1.4,0.0,0.0,0.0,0.0,0.0,
1991,12111,7335,464.4805,,11.4,7.6,1.266667,0.0,0.0,0.0,0.0,0.0,
1992,12182,7362,425.974,,11.2,7.8,1.133333,0.0,0.0,0.0,0.0,0.0,
1993,12173,7386,387.4676,,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,
1994,12409,7597,348.9611,,11.83333,9.5,1.166667,0.0,0.0,0.0,0.0,0.0,
1995,12383,7614,310.4546,,12.66667,11.0,1.333333,0.0,0.0,0.0,0.0,0.0,
1996,12354,7589,271.9481,,13.5,12.5,1.5,0.0,0.0,0.0,0.0,0.0,
1997,12420,7680,233.4416,,14.333329999999998,14.0,1.666667,0.0,0.0,0.0,0.0,0.0,
1998,12563,7844,194.9351,,15.166670000000002,15.5,1.833333,0.0,0.0,0.0,0.0,0.0,
1999,12794,8057,156.4286,,16.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,
2000,13125,8331,156.4286,541.0,17.33333,17.66667,2.166667,0.0,0.0,0.0,0.0,0.0,15.0
2001,13265,8448,156.4286,578.0,18.66667,18.33333,2.333333,0.0,0.0,0.0,0.0,0.0,12.0
2002,13139,8361,156.4286,626.0,20.0,19.0,2.5,0.0,0.0,0.0,0.0,0.0,13.0
2003,13089,8340,156.4286,626.0,21.33333,19.66667,2.666667,0.0,0.0,0.0,0.0,0.0,19.0
2004,12961,8279,156.4286,573.0,22.66667,20.33333,2.833333,0.0,0.0,0.0,0.0,0.0,28.0
2005,12979,8347,156.4286,514.0,24.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0
2006,12976,8315,196.25,454.0,23.875,20.5,3.0,0.0,0.0,0.0,0.0,0.0,21.0
2007,13036,8336,236.0715,395.0,23.75,20.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0
2008,12857,8240,275.8929,336.0,23.625,19.5,3.0,0.0,0.0,0.0,0.0,0.0,23.0
2009,12827,8184,315.7143,276.0,23.5,19.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0
2010,12678,8074,355.5357,217.0,23.375,18.5,3.0,0.0,0.0,0.0,0.0,0.0,23.0
2011,12626,8043,395.3571,357.0,23.25,18.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0
2012,12516,7923,435.1786,159.0,23.125,17.5,3.0,0.0,0.0,0.0,0.0,0.0,20.0
2013,12391,7801,475.0,475.0,23.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0
2014,12378,7742,475.0,,23.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,
2015,12306,7705,475.0,,23.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,
2016,12462,7744,,,,,,,,,,,
