year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,16931,10368,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,17269,10534,0.0,,5.307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,17443,10618,0.0,,5.615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,18251,11159,0.0,,5.923076999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,18615,11394,0.0,,6.2307690000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,18967,11622,0.0,,6.538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,18868,11638,0.0,,6.846153999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,18936,11748,0.0,,7.153846000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,19567,12222,52.1429,,7.461538000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1979,20139,12661,115.1143,,7.7692309999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1980,20566,13014,178.0857,,8.076922999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1981,20678,13121,241.0572,,8.384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1982,20213,12859,304.0286,,8.692307000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1983,20177,12853,367.0,,9.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,
1984,20290,12953,413.6,,9.2,4.2,1.4,0.0,0.0,0.0,0.0,0.0,
1985,20198,12921,460.2,,9.4,3.4,1.8,0.0,0.0,0.0,0.0,0.0,
1986,20110,12922,506.8,,9.6,2.6,2.2,0.0,0.0,0.0,0.0,0.0,
1987,19742,12735,553.4,,9.8,1.8,2.6,0.0,0.0,0.0,0.0,0.0,
1988,19913,12887,600.0,,10.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,
1989,20018,12990,555.6429,,10.4,3.333333,2.6,0.0,4.7,0.0,0.0,0.0,
1990,20087,13142,511.2857,,10.8,5.6666669999999995,2.2,0.0,4.4,0.0,0.0,0.0,
1991,20199,13144,466.9286,,11.2,8.0,1.8,0.0,4.1,0.0,0.0,0.0,
1992,20385,13186,422.5714,,11.6,10.33333,1.4,0.0,3.8,0.0,0.0,0.0,
1993,20686,13374,378.2143,,12.0,12.66667,1.0,0.0,3.5,0.0,0.0,0.0,
1994,21223,13763,333.8572,,15.0,15.0,2.2,0.0,3.2,0.0,0.0,0.0,
1995,21569,14018,289.5,,18.0,17.33333,3.4,0.0,2.9,0.0,0.0,0.0,
1996,21974,14342,245.1429,,19.0,19.66667,4.6,0.0,2.6,0.0,0.0,0.0,
1997,22100,14430,200.7857,,21.0,22.0,5.8,0.0,2.3,0.0,0.0,0.0,
1998,22263,14631,156.4286,,20.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,
1999,22420,14708,990.7143,,12.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,
2000,22853,14990,1103.69,991.0,15.0,5.6666669999999995,6.6666669999999995,0.0,1.833333,0.0,0.0,0.0,15.0
2001,22869,14956,1216.667,991.0,18.0,9.333333,6.3333330000000005,0.0,1.666667,0.0,0.0,0.0,18.0
2002,22859,14943,1329.6429999999998,991.0,21.0,13.0,6.0,0.0,1.5,0.0,0.0,0.0,16.0
2003,23075,15008,1442.619,520.0,24.0,16.66667,5.6666669999999995,0.0,1.333333,0.0,0.0,0.0,16.0
2004,23085,14988,1555.595,1119.0,27.0,20.33333,5.3333330000000005,0.0,1.166667,0.0,0.0,0.0,20.0
2005,23254,15150,1668.5710000000001,1187.0,30.0,24.0,5.0,0.0,1.0,1.0,0.0,0.0,36.0
2006,23217,15227,1613.25,1149.0,29.625,22.875,5.25,0.0,1.0,1.0,0.0,0.0,36.0
2007,23271,15225,1557.9289999999999,1160.0,29.25,21.75,5.5,0.0,1.0,1.0,0.0,0.0,30.0
2008,23412,15278,1502.6070000000002,1351.0,28.875,20.625,5.75,0.0,1.0,1.0,0.0,0.0,32.0
2009,23329,15214,1447.286,2610.0,28.5,19.5,6.0,0.0,1.0,1.0,0.0,0.0,30.0
2010,23401,15288,1391.964,3171.0,28.125,18.375,6.25,0.0,1.0,1.0,0.0,0.0,35.0
2011,23419,15310,1336.6429999999998,1114.0,27.75,17.25,6.5,0.0,1.0,1.0,0.0,0.0,29.0
2012,23268,15213,1281.3210000000001,1301.0,27.375,16.125,6.75,0.0,1.0,1.0,0.0,0.0,34.0
2013,23300,15138,1226.0,1226.0,27.0,15.0,7.0,0.0,1.0,1.0,0.0,0.0,27.0
2014,23370,15117,1226.0,,27.0,15.0,7.0,0.0,1.0,1.0,0.0,0.0,
2015,23394,15189,1226.0,,27.0,15.0,7.0,0.0,1.0,1.0,0.0,0.0,
2016,23518,15220,,,,,,,,,,,
