year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,15706,8119,0.0,,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,15008,7763,0.0,,15.625,9.5,0.0,0.0,0.0,0.0,0.0,0.0,
1972,15097,7890,0.0,,16.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,14869,7838,0.0,,16.875,8.5,0.0,0.0,0.0,0.0,0.0,0.0,
1974,14312,7577,0.0,,17.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,13804,7346,0.0,,18.125,7.5,0.0,0.0,0.0,0.0,0.0,0.0,
1976,13566,7297,0.0,,18.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,13369,7268,0.0,,19.375,6.5,0.0,0.0,0.0,0.0,0.0,0.0,
1978,13109,7203,730.0,,20.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,
1979,12821,7097,710.2,,20.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1980,12571,7010,690.4,,20.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1981,12351,6909,670.6,,21.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1982,12167,6818,650.8,,21.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1983,11657,6535,631.0,,22.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,
1984,11475,6447,594.5,,22.0,8.0,12.8,0.0,0.0,0.0,0.0,0.0,
1985,11372,6401,558.0,,22.0,10.0,12.6,0.0,0.0,0.0,0.0,0.0,
1986,11320,6412,735.0,,19.0,9.666667,12.4,0.0,0.0,0.0,0.0,0.0,
1987,11264,6415,673.0,,20.0,9.333333,12.2,0.0,0.0,0.0,0.0,0.0,
1988,11149,6375,600.0,,25.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,
1989,10738,6156,588.48,,25.0,8.8,11.8,0.0,0.0,0.0,0.0,0.0,
1990,10440,6044,576.96,,25.0,8.6,11.6,0.0,0.0,0.0,0.0,0.0,
1991,10441,6057,565.44,,25.0,8.4,11.4,0.0,0.0,0.0,0.0,0.0,
1992,10205,5891,553.92,,25.0,8.2,11.2,0.0,0.0,0.0,0.0,0.0,
1993,10280,5958,542.4,,25.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,
1994,10304,6029,530.88,,24.83333,8.333333,12.66667,0.0,0.0,0.0,0.0,0.0,
1995,10254,6041,519.36,,24.66667,8.666667,14.333329999999998,0.0,0.0,0.0,0.0,0.0,
1996,10194,6024,507.84,,24.5,9.0,16.0,0.0,0.0,0.0,0.0,0.0,
1997,10205,6048,496.32,,24.33333,9.333333,17.66667,0.0,0.0,0.0,0.0,0.0,
1998,10271,6142,484.8,,24.16667,9.666667,19.33333,0.0,0.0,0.0,0.0,0.0,
1999,10233,6142,473.28,,24.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,
2000,10055,6046,461.76,420.0,24.66667,10.83333,19.66667,0.0,0.0,0.0,0.0,0.0,20.0
2001,9952,6047,450.24,420.0,25.33333,11.66667,18.33333,0.0,0.0,0.0,0.0,0.0,36.0
2002,9828,5984,438.72,420.0,26.0,12.5,17.0,0.0,0.0,0.0,0.0,0.0,36.0
2003,9541,5879,427.2,420.0,26.66667,13.333329999999998,15.666670000000002,0.0,0.0,0.0,0.0,0.0,36.0
2004,9494,5924,415.68,420.0,27.33333,14.166670000000002,14.333329999999998,0.0,0.0,0.0,0.0,0.0,30.0
2005,9238,5807,404.16,286.0,28.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0
2006,9008,5683,392.64,152.0,26.75,14.75,13.0,0.0,0.0,0.0,0.0,0.0,20.0
2007,8723,5562,381.12,18.0,25.5,14.5,13.0,0.0,0.0,0.0,0.0,0.0,19.0
2008,8501,5471,369.6,24.0,24.25,14.25,13.0,0.0,0.0,0.0,0.0,0.0,18.0
2009,8336,5388,358.08,13.0,23.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0
2010,8223,5317,346.56,72.0,21.75,13.75,13.0,0.0,0.0,0.0,0.0,0.0,25.0
2011,8159,5279,335.04,48.0,20.5,13.5,13.0,0.0,0.0,0.0,0.0,0.0,20.0
2012,8053,5184,323.52,36.0,19.25,13.25,13.0,0.0,0.0,0.0,0.0,0.0,20.0
2013,7800,5003,312.0,36.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0
2014,7814,5049,312.0,,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,
2015,7685,4983,312.0,,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,
2016,7512,4843,,,,,,,,,,,
