year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,19869,11378,0.0,,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,19973,11508,0.0,,13.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,
1972,19587,11336,0.0,,16.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,
1973,20094,11747,0.0,,19.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,
1974,20282,11957,0.0,,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,20081,11890,0.0,,25.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,
1976,20031,11924,0.0,,28.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,
1977,20465,12293,0.0,,31.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,
1978,21008,12738,2242.143,,34.0,9.0,19.0,0.0,2.0,0.0,0.0,0.0,
1979,21079,12867,2186.114,,30.6,9.4,16.2,0.0,2.041667,0.0,0.0,0.0,
1980,21103,12893,2130.0860000000002,,27.2,9.8,13.4,0.0,2.083333,0.0,0.0,0.0,
1981,21114,12919,2074.0570000000002,,23.8,10.2,10.6,0.0,2.125,0.0,0.0,0.0,
1982,20912,12803,2018.029,,20.4,10.6,7.8,0.0,2.166667,0.0,0.0,0.0,
1983,20979,12834,1962.0,,17.0,11.0,5.0,0.0,2.208333,0.0,0.0,0.0,
1984,21184,12959,1774.6,,20.6,11.0,5.4,0.0,2.25,0.0,0.0,0.0,
1985,21483,13138,1587.2,,24.2,11.0,5.8,0.0,2.291667,0.0,0.0,0.0,
1986,21204,13009,1399.8,,27.8,11.0,6.2,0.0,2.333333,0.0,0.0,0.0,
1987,21315,13114,1212.4,,31.4,11.0,6.6,0.0,2.375,0.0,0.0,0.0,
1988,21546,13279,1025.0,,35.0,11.0,7.0,0.0,2.416667,0.0,0.0,0.0,
1989,21574,13297,993.0,,25.0,16.0,19.45455,0.0,2.458333,0.0,0.0,0.0,
1990,21608,13431,875.0,,25.0,14.0,31.909090000000003,0.0,2.5,0.0,0.0,0.0,
1991,21874,13586,875.0,,29.0,22.0,44.363640000000004,0.0,2.541667,0.0,0.0,0.0,
1992,22093,13681,911.0317,,27.0,14.0,56.818180000000005,0.0,2.583333,0.0,0.0,0.0,
1993,22370,13869,947.0635,,52.0,6.0,69.27273000000001,0.0,2.625,0.0,0.0,0.0,
1994,22409,13930,983.0952,,70.0,18.5,81.72726999999999,0.0,2.666667,0.0,0.0,0.0,
1995,22629,14092,1019.127,,88.0,31.0,94.18182,0.0,2.708333,0.0,0.0,0.0,
1996,22877,14276,1055.1589999999999,,106.0,43.5,106.6364,0.0,2.75,0.0,0.0,0.0,
1997,23077,14474,1091.19,,124.0,56.0,119.0909,0.0,2.791667,0.0,0.0,0.0,
1998,23187,14570,1127.222,,142.0,68.5,131.5455,0.0,2.833333,0.0,0.0,0.0,
1999,23318,14672,1163.254,,160.0,81.0,144.0,0.0,2.875,0.0,0.0,0.0,
2000,23160,14603,1199.286,,156.0,73.0,145.0,0.0,2.916667,0.0,0.0,0.0,
2001,22898,14479,1460.0,,140.0,64.0,86.0,0.0,2.958333,0.0,21.0,0.0,
2002,22684,14412,1460.0,,140.0,56.0,58.0,0.0,3.0,0.0,14.0,0.0,
2003,22410,14285,1564.286,,140.0,73.0,55.0,0.0,0.0,0.0,14.0,0.0,
2004,22222,14279,2920.0,,142.0,102.0,52.0,0.0,0.0,0.0,19.0,0.0,
2005,22173,14367,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2006,22388,14532,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2007,22335,14567,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2008,22194,14462,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2009,22036,14354,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2010,21906,14242,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2011,21842,14211,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2012,21608,13991,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2013,21620,13948,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2014,21540,13879,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2015,21600,13760,2294.286,,155.0,99.0,60.0,0.0,0.0,0.0,0.0,0.0,
2016,21448,13585,,,,,,,,,,,
