year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,45200,26060,0.0,,42.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,46098,26737,0.0,,47.75,24.375,0.0,0.0,0.0,0.0,0.0,0.0,
1972,46174,26966,0.0,,53.5,27.75,0.0,0.0,0.0,0.0,0.0,0.0,
1973,46273,27215,0.0,,59.25,31.125,0.0,0.0,0.0,0.0,0.0,0.0,
1974,47066,27927,0.0,,65.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,48598,29123,0.0,,70.75,37.875,0.0,0.0,0.0,0.0,0.0,0.0,
1976,49407,29918,0.0,,76.5,41.25,0.0,0.0,0.0,0.0,0.0,0.0,
1977,49828,30355,0.0,,82.25,44.625,0.0,0.0,0.0,0.0,0.0,0.0,
1978,50368,30860,2867.857,,88.0,48.0,25.0,0.0,5.0,0.0,0.0,0.0,
1979,50991,31420,2994.2859999999996,,86.0,44.4,25.0,0.0,7.0,0.0,0.0,0.0,
1980,51673,31954,3120.7140000000004,,84.0,40.8,25.0,0.0,9.0,0.0,0.0,0.0,
1981,51865,32110,3247.143,,82.0,37.2,25.0,0.0,11.0,0.0,0.0,0.0,
1982,51619,31960,3373.572,,80.0,33.6,25.0,0.0,13.0,0.0,0.0,0.0,
1983,50842,31437,3500.0,,78.0,30.0,25.0,0.0,15.0,0.0,0.0,0.0,
1984,51268,31698,3008.0,,72.0,26.5,24.0,0.0,14.4,0.0,0.0,0.0,
1985,50999,31514,2516.0,,66.0,23.0,23.0,0.0,13.8,0.0,0.0,0.0,
1986,50392,31237,1591.0,,109.0,45.0,22.0,0.0,13.2,0.0,0.0,0.0,
1987,49221,30579,702.0,,57.0,16.0,21.0,0.0,12.6,0.0,0.0,0.0,
1988,48990,30466,1553.0,,75.0,32.0,20.0,0.0,12.0,0.0,0.0,0.0,
1989,48437,30121,836.0,,76.0,45.0,19.6,0.0,11.4,0.0,0.0,0.0,
1990,47792,29986,1160.0,,85.0,28.0,19.2,0.0,10.8,0.0,0.0,0.0,
1991,47832,29929,1299.0,,95.0,88.0,18.8,0.0,10.2,0.0,0.0,0.0,
1992,48085,30094,1485.878,,89.0,67.0,18.4,0.0,9.6,0.0,0.0,0.0,
1993,48433,30454,1672.755,,100.0,60.0,18.0,0.0,9.0,0.0,0.0,0.0,
1994,49116,31065,1859.6329999999998,,112.0,67.0,20.2,0.0,8.4,0.0,0.0,0.0,
1995,49174,31319,2046.51,,140.0,74.0,22.4,0.0,7.8,0.0,0.0,0.0,
1996,49328,31608,2233.388,,125.0,81.0,24.6,0.0,7.2,0.0,0.0,0.0,
1997,49638,31938,2420.265,,128.0,88.0,26.8,0.0,6.6,0.0,0.0,0.0,
1998,49781,32216,2607.143,,118.0,18.0,29.0,0.0,6.0,0.0,0.0,0.0,
1999,49715,32184,3180.7140000000004,,116.0,70.0,31.0,0.0,5.733333,0.0,0.0,0.0,
2000,49598,32170,2961.8779999999997,1460.0,115.0,75.66666,26.83333,0.0,5.466667,0.0,0.0,0.0,92.0
2001,49292,32102,2743.0409999999997,1460.0,114.0,81.33334,22.66667,0.0,5.2,0.0,0.0,0.0,92.0
2002,49115,32060,2524.2039999999997,1460.0,113.0,87.0,18.5,0.0,4.933333,0.0,0.0,0.0,122.0
2003,48946,31996,2305.367,1460.0,112.0,92.66666,14.333329999999998,0.0,4.6666669999999995,0.0,0.0,0.0,122.0
2004,49092,32076,2086.531,520.0,111.0,98.33334,10.16667,0.0,4.4,0.0,0.0,0.0,130.0
2005,48836,32038,1867.694,520.0,110.0,104.0,6.0,0.0,4.133333,0.0,1.0,1.0,130.0
2006,49440,32482,1648.8570000000002,520.0,110.875,100.5,6.0,0.0,3.8666669999999996,0.0,1.0,0.0,148.0
2007,49163,32305,1430.02,520.0,111.75,97.0,6.0,0.0,3.6,0.0,1.0,0.0,134.0
2008,48457,31878,1211.184,520.0,112.625,93.5,6.0,0.0,3.333333,0.0,1.0,0.0,120.0
2009,48548,31941,992.347,520.0,113.5,90.0,6.0,0.0,3.066667,0.0,1.0,0.0,120.0
2010,48773,32053,773.5102,520.0,114.375,86.5,6.0,0.0,2.8,0.0,1.0,0.0,120.0
2011,48835,32088,554.6735,520.0,115.25,83.0,6.0,0.0,2.5333330000000003,0.0,1.0,0.0,120.0
2012,48306,31701,335.8367,520.0,116.125,79.5,6.0,0.0,2.266667,0.0,1.0,0.0,120.0
2013,48211,31472,117.0,520.0,117.0,76.0,6.0,0.0,2.0,2.0,1.0,0.0,120.0
2014,48289,31511,117.0,,117.0,76.0,6.0,0.0,2.0,2.0,1.0,0.0,
2015,47944,31177,117.0,,117.0,76.0,6.0,0.0,2.0,2.0,1.0,0.0,
2016,47510,30769,,,,,,,,,,,
