year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,22953,13366,0.0,,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,23329,13621,0.0,,10.625,6.5,0.0,0.0,0.0,0.0,0.0,0.0,
1972,24012,14129,0.0,,11.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,24080,14231,0.0,,11.875,7.5,0.0,0.0,0.0,0.0,0.0,0.0,
1974,24366,14488,0.0,,12.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,24587,14690,0.0,,13.125,8.5,0.0,0.0,0.0,0.0,0.0,0.0,
1976,24545,14720,0.0,,13.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,25103,15162,0.0,,14.375,9.5,0.0,0.0,0.0,0.0,0.0,0.0,
1978,25393,15375,1564.286,,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
1979,25765,15626,1557.1570000000002,,16.0,9.4,13.57143,0.0,0.0,0.0,0.0,0.0,
1980,25809,15637,1550.029,,17.0,8.8,25.14286,0.0,0.0,0.0,0.0,0.0,
1981,26176,15871,1542.9,,18.0,8.2,36.714290000000005,0.0,0.0,0.0,0.0,0.0,
1982,26767,16224,1535.771,,19.0,7.6,48.285709999999995,0.0,0.0,0.0,0.0,0.0,
1983,26913,16294,1528.6429999999998,,20.0,7.0,59.85714,0.0,0.0,0.0,0.0,0.0,
1984,26983,16325,1521.514,,21.0,6.4,71.42857,0.0,0.0,0.0,0.0,0.0,
1985,26872,16245,1514.386,,22.0,5.8,83.0,0.0,0.0,0.0,0.0,0.0,
1986,26468,16040,1507.257,,23.0,5.2,94.57143,0.0,0.0,0.0,0.0,0.0,
1987,26127,15859,1500.129,,24.0,4.6,106.1429,0.0,0.0,0.0,0.0,0.0,
1988,25732,15634,1493.0,,25.0,4.0,117.7143,0.0,15.0,0.0,0.0,0.0,
1989,25648,15579,1584.805,,27.0,7.8,129.2857,0.0,15.0,0.0,0.0,0.0,
1990,25489,15661,1676.61,,29.0,11.6,140.8571,0.0,15.0,0.0,0.0,0.0,
1991,25194,15463,1768.4160000000002,,31.0,15.4,152.4286,0.0,15.0,0.0,0.0,0.0,
1992,25179,15436,1860.221,,33.0,19.2,164.0,0.0,15.0,0.0,0.0,0.0,
1993,25247,15487,1952.026,,35.0,23.0,175.5714,0.0,15.0,0.0,0.0,0.0,
1994,25315,15583,2043.8310000000001,,75.83334,24.83333,187.1429,0.0,15.0,0.0,0.0,0.0,
1995,25565,15852,2135.636,,116.6667,26.66667,198.7143,0.0,15.0,0.0,0.0,0.0,
1996,25489,15864,2227.442,,157.5,28.5,210.2857,0.0,15.0,0.0,0.0,0.0,
1997,25628,16032,2319.2470000000003,,198.3333,30.33333,221.8571,0.0,15.0,0.0,0.0,0.0,
1998,25605,16133,2411.052,,239.1667,32.16667,233.4286,0.0,15.0,0.0,0.0,0.0,
1999,25657,16213,2502.857,,280.0,34.0,245.0,0.0,15.0,0.0,0.0,0.0,
2000,25616,16228,2367.286,,268.75,48.8,242.0,0.0,15.0,0.0,0.0,0.0,228.0
2001,25391,16124,2231.714,,257.5,63.6,239.0,0.0,15.0,0.0,0.0,0.0,220.0
2002,25360,16198,2096.143,,246.25,78.4,236.0,0.0,15.0,0.0,0.0,0.0,198.0
2003,25497,16265,1960.5710000000001,,235.0,93.2,233.0,0.0,15.0,0.0,2.0,0.0,225.0
2004,25617,16319,1825.0,,327.0,108.0,296.0,0.0,15.0,0.0,1.0,0.0,110.0
2005,25706,16444,1042.857,,463.0,102.0,363.0,0.0,12.2,0.0,1.0,0.0,120.0
2006,26291,16801,2972.143,,497.0,120.0,372.0,0.0,9.4,0.0,1.0,0.0,125.0
2007,26610,17028,2190.0,,500.0,129.0,390.0,0.0,6.6,0.0,1.0,0.0,107.0
2008,26825,17110,2424.643,,500.0,115.0,406.0,0.0,3.8,0.0,1.0,0.0,116.0
2009,26979,17173,2659.2859999999996,,520.0,119.0,369.0,0.0,1.0,0.0,1.0,0.0,120.0
2010,27081,17308,2450.714,,422.0,81.0,313.0,0.0,45.0,0.0,1.0,0.0,210.0
2011,26992,17285,2190.0,,200.0,182.0,25.0,0.0,89.0,0.0,1.0,0.0,210.0
2012,26672,17116,1471.5,,376.5,137.5,226.0,0.0,51.0,0.0,1.0,0.0,210.0
2013,26331,16780,753.0,,553.0,93.0,427.0,0.0,13.0,0.0,1.0,0.0,210.0
2014,26061,16591,1981.4289999999999,,88.0,87.0,328.5,0.0,6.0,0.0,1.0,0.0,
2015,25680,16263,22254.0,,300.0,133.0,230.0,0.0,6.0,0.0,1.0,0.0,
2016,25408,16066,,,,,,,,,,,
