year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,46569,28306,0.0,,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,48259,29484,0.0,,34.875,22.625,0.0,0.0,0.0,0.0,0.0,0.0,
1972,49230,30259,0.0,,37.75,22.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,50094,30980,0.0,,40.625,21.875,0.0,0.0,0.0,0.0,0.0,0.0,
1974,51590,32123,0.0,,43.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,52678,32964,0.0,,46.375,21.125,0.0,0.0,0.0,0.0,0.0,0.0,
1976,53811,33920,0.0,,49.25,20.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,54740,34723,0.0,,52.125,20.375,0.0,0.0,0.0,0.0,0.0,0.0,
1978,55552,35391,2867.857,,55.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,
1979,55929,35695,2669.2859999999996,,55.6,22.4,16.4,0.0,0.0,0.0,0.0,0.0,
1980,57138,36560,2470.714,,56.2,24.8,17.8,0.0,0.0,0.0,0.0,0.0,
1981,57326,36747,2272.143,,56.8,27.2,19.2,0.0,0.0,0.0,0.0,0.0,
1982,57588,36953,2073.572,,57.4,29.6,20.6,0.0,0.0,0.0,0.0,0.0,
1983,58942,37812,1875.0,,58.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,
1984,59818,38403,1814.0,,47.0,18.5,21.0,0.0,0.0,0.0,0.0,0.0,
1985,61455,39461,1753.0,,36.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,
1986,62264,40109,1095.0,,40.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,
1987,63278,40871,1095.0,,40.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,
1988,64197,41538,2185.0,,85.0,47.0,17.0,0.0,0.0,0.0,2.0,0.0,
1989,64843,41977,1145.0,,30.0,13.0,16.0,0.0,0.0,0.0,1.9411759999999998,0.0,
1990,65836,42968,4071.0,,35.0,10.0,15.0,0.0,0.0,0.0,1.882353,0.0,
1991,67101,43744,6358.0,,30.0,20.0,14.0,0.0,0.0,0.0,1.8235290000000002,0.0,
1992,68219,44314,6423.607,,30.0,58.5,13.0,0.0,0.0,0.0,1.764706,0.0,
1993,69786,45414,6489.214,,130.0,97.0,12.0,0.0,0.0,0.0,1.705882,0.0,
1994,70669,46004,6554.821,,141.8333,101.0,19.66667,0.0,0.0,0.0,1.647059,0.0,
1995,72246,47150,6620.429,,153.6667,105.0,27.33333,0.0,0.0,0.0,1.588235,0.0,
1996,73057,47730,6686.036,,165.5,109.0,35.0,0.0,0.0,0.0,1.529412,0.0,
1997,73706,48174,6751.643,,177.3333,113.0,42.66667,0.0,0.0,0.0,1.470588,0.0,
1998,74584,48867,6817.25,,189.1667,117.0,50.33333,0.0,0.0,0.0,1.411765,0.0,
1999,75163,49196,6882.857,,201.0,121.0,58.0,0.0,0.0,0.0,1.352941,0.0,
2000,75876,49685,6205.0,3483.0,190.0,124.0,55.0,0.0,0.0,0.0,1.294118,0.0,167.0
2001,76537,50158,6935.0,3489.0,155.0,150.0,18.0,0.0,3.0,0.0,1.2352940000000001,0.0,227.0
2002,76783,50527,5214.286,3218.0,180.0,146.0,66.0,0.0,2.333333,0.0,1.1764709999999998,0.0,196.0
2003,77480,50911,6570.0,3129.0,180.0,164.5,75.5,0.0,1.666667,0.0,1.1176469999999998,0.0,265.0
2004,77937,51107,7925.714,6768.0,284.0,183.0,85.0,1.0,1.0,1.0,1.058824,0.0,220.0
2005,78529,51470,7804.048000000001,7109.0,320.0,183.0,61.0,2.333333,5.0,1.2,1.0,0.0,255.0
2006,79684,52145,7682.380999999999,6943.0,240.0,143.0,63.0,3.666667,5.0,1.4,1.0,0.0,265.0
2007,80561,52637,7560.714,6777.0,240.0,190.0,65.0,5.0,5.0,1.6,1.0,0.0,235.0
2008,81501,53075,8603.571,6612.0,300.0,250.0,62.5,5.0,75.0,1.8,1.0,0.0,230.0
2009,82436,53558,7821.429,6446.0,250.0,81.0,60.0,5.0,2.0,2.0,1.0,0.0,257.0
2010,82910,53818,8864.286,6280.0,230.0,107.0,100.0,5.0,2.0,2.0,1.0,0.0,252.0
2011,82877,53814,6778.571,6101.0,190.0,40.0,81.0,5.0,2.0,2.0,1.0,0.0,236.0
2012,84010,54518,6882.857,6590.0,150.0,105.0,65.0,5.0,2.0,2.0,1.0,0.0,245.0
2013,84785,54786,112.0,6590.0,264.0,142.0,70.0,5.0,2.0,2.0,1.0,0.0,245.0
2014,84961,54871,5579.286,,244.0,179.0,70.0,5.0,2.0,2.0,1.0,0.0,
2015,84758,54679,2200.0,,209.0,148.0,50.0,5.0,2.0,2.0,1.0,0.0,
2016,84730,54683,,,,,,,,,,,
