year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,8073,4651,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,8342,4852,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,8083,4711,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,8025,4700,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,8147,4832,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,7786,4625,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,8038,4808,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,8099,4851,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,8099,4846,312.8571,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
1979,8113,4832,312.6857,,3.0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,
1980,8226,4905,312.5143,,3.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,
1981,8314,4957,312.3428,,3.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,
1982,8387,4996,312.1714,,3.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,
1983,8545,5079,312.0,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
1984,8606,5105,319.6,,3.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,
1985,8758,5193,327.2,,3.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,
1986,8710,5171,334.8,,3.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,
1987,8632,5135,342.4,,3.0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,
1988,8607,5118,350.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
1989,8481,5040,330.6429,,5.4,3.6,3.0,0.0,0.0,0.0,0.0,0.0,
1990,8348,5006,311.2857,,7.8,6.2,3.0,0.0,0.0,0.0,0.0,0.0,
1991,8253,4945,291.9286,,10.2,8.8,3.0,0.0,0.0,0.0,0.0,0.0,
1992,8209,4922,272.5714,,12.6,11.4,3.0,0.0,0.0,0.0,0.0,0.0,
1993,8303,4976,253.2143,,15.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,
1994,8398,5080,233.8572,,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,
1995,8307,5032,214.5,,16.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,
1996,8382,5139,195.1429,,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,
1997,8472,5226,175.7857,,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,
1998,8514,5300,156.4286,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,
1999,8416,5271,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2000,8414,5311,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2001,8286,5258,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002,8130,5181,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003,8150,5205,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2004,8196,5233,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2005,8076,5150,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,8111,5155,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2007,8165,5103,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2008,8136,5078,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2009,8112,5082,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,8118,5079,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,8110,5084,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012,7985,4965,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013,7903,4898,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,7878,4889,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015,7773,4838,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,7720,4816,,,,,,,,,,,
