year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,16607,9471,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,16477,9437,0.0,,2.625,1.625,0.0,0.0,0.0,0.0,0.0,0.0,
1972,16811,9737,0.0,,4.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,17074,9990,0.0,,5.875,2.875,0.0,0.0,0.0,0.0,0.0,0.0,
1974,17152,10119,0.0,,7.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,17600,10484,0.0,,9.125,4.125,0.0,0.0,0.0,0.0,0.0,0.0,
1976,17865,10697,0.0,,10.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,18319,10997,0.0,,12.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,
1978,18681,11316,417.1429,,14.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,
1979,18980,11517,500.1143,,15.8,6.4,7.8,0.0,0.0,0.0,0.0,0.0,
1980,19143,11656,583.0858,,17.6,6.8,9.6,0.0,0.0,0.0,0.0,0.0,
1981,19208,11731,666.0572,,19.4,7.2,11.4,0.0,0.0,0.0,0.0,0.0,
1982,19412,11879,749.0286,,21.2,7.6,13.2,0.0,0.0,0.0,0.0,0.0,
1983,19400,11882,832.0,,23.0,8.0,15.0,0.0,4.0,0.0,0.0,0.0,
1984,19621,12038,795.2,,22.4,7.6,16.0,0.0,4.033333,0.0,0.0,0.0,
1985,19640,12067,758.4,,21.8,7.2,17.0,0.0,4.066667,0.0,0.0,0.0,
1986,19604,12102,721.6,,21.2,6.8,18.0,0.0,4.1,0.0,0.0,0.0,
1987,19790,12262,684.8,,20.6,6.4,19.0,0.0,4.133333,0.0,0.0,0.0,
1988,19474,12104,648.0,,20.0,6.0,20.0,0.0,4.1666669999999995,0.0,0.0,0.0,
1989,19501,12149,655.8907,,21.0,6.4,16.6,0.0,4.2,0.0,0.0,0.0,
1990,19537,12287,663.7815,,22.0,6.8,13.2,0.0,4.233333,0.0,0.0,0.0,
1991,19655,12357,671.6723,,23.0,7.2,9.8,0.0,4.266667,0.0,0.0,0.0,
1992,19540,12256,679.563,,24.0,7.6,6.4,0.0,4.3,0.0,0.0,0.0,
1993,19744,12429,687.4538,,25.0,8.0,3.0,0.0,4.3333330000000005,0.0,0.0,0.0,
1994,19845,12529,695.3445,,28.33333,10.16667,4.4166669999999995,0.0,4.366667,0.0,0.0,0.0,
1995,20019,12699,703.2353,,31.66667,12.33333,5.8333330000000005,0.0,4.4,0.0,0.0,0.0,
1996,20203,12886,711.1260000000001,,35.0,14.5,7.25,0.0,4.433333,0.0,0.0,0.0,
1997,20481,13095,719.0168,,38.33333,16.66667,8.666667,0.0,4.466667,0.0,0.0,0.0,
1998,20706,13316,726.9076,,41.66667,18.83333,10.08333,0.0,4.5,0.0,0.0,0.0,
1999,21189,13647,734.7983,,45.0,21.0,11.5,0.0,4.533333,0.0,0.0,0.0,
2000,21342,13731,742.6891,500.0,49.16667,23.16667,12.91667,0.0,4.566667,0.0,0.0,0.0,52.0
2001,21258,13721,750.5798,500.0,53.333330000000004,25.33333,14.333329999999998,0.0,4.6,0.0,0.0,0.0,55.0
2002,21260,13713,758.4706,500.0,57.5,27.5,15.75,0.0,4.633333,0.0,0.0,0.0,65.0
2003,21135,13616,766.3614,450.0,61.666669999999996,29.66667,17.16667,0.0,4.6666669999999995,0.0,0.0,0.0,69.0
2004,21069,13565,774.2521,700.0,65.83334,31.83333,18.58333,0.0,4.7,0.0,0.0,0.0,56.0
2005,21021,13569,782.1429,625.0,70.0,34.0,20.0,0.0,4.733333,0.0,0.0,0.0,36.0
2006,21111,13640,712.375,13.0,70.75,33.125,24.875,0.0,4.766667,0.0,0.0,0.0,51.0
2007,21276,13728,642.6072,25.0,71.5,32.25,29.75,0.0,4.8,0.0,0.0,0.0,65.0
2008,20963,13473,572.8393,104.0,72.25,31.375,34.625,0.0,4.8333330000000005,0.0,0.0,0.0,80.0
2009,20763,13415,503.0714,70.0,73.0,30.5,39.5,0.0,4.866667,0.0,0.0,0.0,69.0
2010,20747,13390,433.3036,60.0,73.75,29.625,44.375,0.0,4.9,0.0,0.0,0.0,58.0
2011,20768,13402,363.5357,50.0,74.5,28.75,49.25,0.0,4.933333,0.0,0.0,0.0,64.0
2012,20611,13321,293.7679,122.0,75.25,27.875,54.125,0.0,4.966667,0.0,0.0,0.0,70.0
2013,20612,13156,224.0,224.0,76.0,27.0,59.0,0.0,5.0,5.0,1.0,0.0,76.0
2014,20457,13081,224.0,,76.0,27.0,59.0,0.0,5.0,5.0,1.0,0.0,
2015,20451,12985,224.0,,76.0,27.0,59.0,0.0,5.0,5.0,1.0,0.0,
2016,20486,12956,,,,,,,,,,,
