year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,56710,34542,0.0,,67.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,58134,35606,0.0,,65.5,34.76923,0.0,0.0,0.0,0.0,0.0,0.0,
1972,58714,36185,0.0,,64.0,34.53846,0.0,0.0,0.0,0.0,0.0,0.0,
1973,59264,36756,0.0,,62.5,34.30769,0.0,0.0,0.0,0.0,0.0,0.0,
1974,59590,37174,0.0,,61.0,34.07692,0.0,0.0,0.0,0.0,0.0,0.0,
1975,59925,37554,0.0,,59.5,33.84615,0.0,0.0,0.0,0.0,0.0,0.0,
1976,59925,37688,0.0,,58.0,33.61538,0.0,0.0,0.0,0.0,0.0,0.0,
1977,60805,38421,0.0,,56.5,33.38462,0.0,0.0,0.0,0.0,0.0,0.0,
1978,61458,38895,1303.5710000000001,,55.0,33.15385,10.0,0.0,0.0,0.0,0.0,0.0,
1979,61928,39220,1354.8570000000002,,56.0,32.92308,9.2,0.0,0.0,0.0,0.0,0.0,
1980,62271,39470,1406.1429999999998,,57.0,32.69231,8.4,0.0,0.0,0.0,0.0,0.0,
1981,63587,40306,1457.4289999999999,,58.0,32.46154,7.6,0.0,0.0,0.0,0.0,0.0,
1982,64877,41092,1508.714,,59.0,32.23077,6.8,0.0,0.0,0.0,0.0,0.0,
1983,64545,40799,1560.0,,60.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,
1984,64445,40694,1548.0,,61.0,37.6,5.2,0.0,0.0,0.0,0.0,0.0,
1985,63765,40202,1536.0,,62.0,43.2,4.4,0.0,0.0,0.0,0.0,0.0,
1986,63483,40093,1524.0,,63.0,48.8,3.6,0.0,0.0,0.0,0.0,0.0,
1987,63434,40093,1512.0,,64.0,54.4,2.8,0.0,0.0,0.0,0.0,0.0,
1988,63080,39867,1500.0,,65.0,60.0,2.0,0.0,1.0,0.0,0.0,0.0,
1989,62408,39407,2538.0,,67.0,52.0,3.0,0.0,1.529412,0.0,0.0,0.0,
1990,61974,39419,3021.0,,81.0,53.0,4.0,0.0,2.058824,0.0,0.0,0.0,
1991,62255,39500,2682.0,,84.0,74.0,5.0,0.0,2.588235,0.0,0.0,0.0,
1992,62508,39530,2751.143,,87.0,67.0,6.0,0.0,3.1176470000000003,0.0,0.0,0.0,
1993,63090,40021,2820.2859999999996,,55.0,44.0,7.0,0.0,3.6470589999999996,0.0,0.0,0.0,
1994,63622,40420,2889.428,,68.33334,49.5,6.8333330000000005,0.0,4.176471,0.0,0.0,0.0,
1995,63744,40664,2958.572,,81.66666,55.0,6.6666669999999995,0.0,4.705883,0.0,0.0,0.0,
1996,64255,41205,3027.7140000000004,,95.0,60.5,6.5,0.0,5.235294000000001,0.0,0.0,0.0,
1997,64672,41574,3096.857,,108.3333,66.0,6.3333330000000005,0.0,5.764705999999999,0.0,0.0,0.0,
1998,65101,42059,3166.0,,121.6667,71.5,6.1666669999999995,0.0,6.294117,0.0,0.0,0.0,
1999,64797,41821,3235.143,,135.0,77.0,6.0,0.0,6.823529,0.0,0.0,0.0,
2000,64993,42096,3304.2859999999996,1650.0,133.3333,82.5,5.8333330000000005,0.0,7.352941,0.0,0.0,0.0,145.0
2001,64855,41948,3373.428,1650.0,131.6667,88.0,5.6666669999999995,0.0,7.882353,0.0,0.0,0.0,132.0
2002,64916,42084,3442.572,1650.0,130.0,93.5,5.5,0.0,8.411764999999999,0.0,0.0,0.0,130.0
2003,64913,42070,3511.7140000000004,1635.0,128.3333,99.0,5.3333330000000005,0.0,8.941175999999999,0.0,0.0,0.0,134.0
2004,65296,42364,3580.857,1040.0,126.6667,104.5,5.1666669999999995,0.0,9.470589,0.0,0.0,0.0,118.0
2005,65871,42747,3650.0,1070.0,125.0,110.0,5.0,0.0,10.0,0.0,0.0,0.0,128.0
2006,66330,42920,3652.2,1903.0,134.2,119.7,5.0,0.0,10.0,0.0,0.0,0.0,150.0
2007,66760,43218,3654.4,2736.0,143.4,129.4,5.0,0.0,10.0,0.0,0.0,0.0,178.0
2008,67318,43273,3656.6,3570.0,152.6,139.1,5.0,0.0,10.0,0.0,0.0,0.0,187.0
2009,67443,43217,3658.8,4403.0,161.8,148.8,5.0,0.0,10.0,0.0,0.0,0.0,152.0
2010,67761,43394,3661.0,6000.0,171.0,158.5,5.0,0.0,10.0,0.0,0.0,0.0,170.0
2011,67797,43425,3663.2,3409.0,180.2,168.2,5.0,0.0,10.0,0.0,0.0,0.0,196.0
2012,67903,43379,3665.4,3328.0,189.4,177.9,5.0,0.0,10.0,0.0,0.0,0.0,191.0
2013,68326,43464,3667.6,3328.0,198.6,187.6,5.0,0.0,10.0,0.0,0.0,0.0,191.0
2014,68862,43508,3669.8,,207.8,197.3,5.0,0.0,10.0,0.0,0.0,0.0,
2015,68303,43014,3672.0,,217.0,207.0,5.0,0.0,10.0,0.0,0.0,0.0,
2016,68366,42922,,,,,,,,,,,
