year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,12411,7145,0.0,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,12116,6938,0.0,,4.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,
1972,12432,7159,0.0,,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,
1973,12488,7203,0.0,,5.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,
1974,12505,7232,0.0,,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,12870,7480,0.0,,6.5,3.25,0.0,0.0,0.0,0.0,0.0,0.0,
1976,13268,7741,0.0,,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,
1977,13520,7887,0.0,,7.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,
1978,13743,8012,208.5714,,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,
1979,13690,7945,226.8571,,10.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
1980,13724,7949,245.1428,,12.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1981,13599,7896,263.4286,,15.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
1982,13599,7915,281.7143,,17.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1983,13633,7939,300.0,,20.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,
1984,13772,8030,326.4,,18.2,9.0,9.0,0.0,0.0,0.0,0.0,0.0,
1985,13667,7974,352.8,,16.4,9.0,8.0,0.0,0.0,0.0,0.0,0.0,
1986,13956,8185,379.2,,14.6,9.0,7.0,0.0,0.0,0.0,0.0,0.0,
1987,14008,8249,405.6,,12.8,9.0,6.0,0.0,0.0,0.0,0.0,0.0,
1988,14049,8302,432.0,,11.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,
1989,14189,8396,409.6555,,11.8,9.0,4.2,0.0,0.0,0.0,0.0,0.0,
1990,14409,8626,387.3109,,12.6,9.0,3.4,0.0,0.0,0.0,0.0,0.0,
1991,14511,8669,364.9664,,13.4,9.0,2.6,0.0,0.0,0.0,0.0,0.0,
1992,14535,8679,342.6219,,14.2,9.0,1.8,0.0,0.0,0.0,0.0,0.0,
1993,14597,8781,320.2773,,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,
1994,14756,8946,297.9328,,15.166670000000002,8.583333,1.5,0.0,0.0,0.0,0.0,0.0,
1995,14827,9052,275.5883,,15.333329999999998,8.166667,2.0,0.0,0.0,0.0,0.0,0.0,
1996,14971,9219,253.2437,,15.5,7.75,2.5,0.0,0.0,0.0,0.0,0.0,
1997,15088,9326,230.8992,,15.666670000000002,7.3333330000000005,3.0,0.0,0.0,0.0,0.0,0.0,
1998,15279,9526,208.5546,,15.833329999999998,6.9166669999999995,3.5,0.0,0.0,0.0,0.0,0.0,
1999,15216,9504,186.2101,,16.0,6.5,4.0,0.0,0.0,0.0,0.0,0.0,
2000,15099,9471,163.8656,688.0,15.166670000000002,6.0833330000000005,4.5,0.0,0.0,0.0,0.0,0.0,19.0
2001,15114,9517,141.52100000000002,937.0,14.333329999999998,5.6666669999999995,5.0,0.0,0.0,0.0,0.0,0.0,26.0
2002,14988,9468,119.1765,857.0,13.5,5.25,5.5,0.0,0.0,0.0,0.0,0.0,24.0
2003,15049,9528,96.83197,752.0,12.66667,4.8333330000000005,6.0,0.0,0.0,0.0,0.0,0.0,21.0
2004,15104,9556,74.48743,700.0,11.83333,4.4166669999999995,6.5,0.0,0.0,0.0,0.0,0.0,20.0
2005,15081,9524,52.1429,725.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0
2006,15594,9839,111.75,880.0,11.5,5.375,6.875,0.0,0.0,0.0,0.0,0.0,33.0
2007,15515,9751,171.3572,800.0,12.0,6.75,6.75,0.0,0.0,0.0,0.0,0.0,17.0
2008,15622,9778,230.9643,646.0,12.5,8.125,6.625,0.0,0.0,0.0,0.0,0.0,14.0
2009,15505,9744,290.5714,810.0,13.0,9.5,6.5,0.0,0.0,0.0,0.0,0.0,10.0
2010,15443,9641,350.1786,1000.0,13.5,10.875,6.375,0.0,0.0,0.0,0.0,0.0,9.0
2011,15401,9607,409.7857,530.0,14.0,12.25,6.25,0.0,0.0,0.0,0.0,0.0,16.0
2012,15374,9593,469.3929,625.0,14.5,13.625,6.125,0.0,0.0,0.0,0.0,0.0,10.0
2013,15073,9398,529.0,529.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0
2014,14856,9244,529.0,,15.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,
2015,14837,9243,529.0,,15.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,
2016,14590,9069,,,,,,,,,,,
