year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,8377,4729,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,8135,4577,0.0,,2.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,8335,4729,0.0,,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,8533,4878,0.0,,4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,8397,4805,0.0,,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,8787,5089,0.0,,5.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,8986,5246,0.0,,6.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,8994,5256,0.0,,7.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,9113,5345,312.8571,,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,
1979,9095,5336,279.0857,,7.2,2.0,6.259258999999999,0.0,0.0,0.0,0.0,0.0,
1980,8957,5251,245.3143,,6.4,2.0,6.518518,0.0,0.0,0.0,0.0,0.0,
1981,8774,5155,211.5428,,5.6,2.0,6.777778,0.0,0.0,0.0,0.0,0.0,
1982,8772,5174,177.7714,,4.8,2.0,7.037037,0.0,0.0,0.0,0.0,0.0,
1983,8715,5147,144.0,,4.0,2.0,7.296296000000001,0.0,0.0,0.0,0.0,0.0,
1984,8916,5279,145.2,,4.0,2.2,7.555555,0.0,0.0,0.0,0.0,0.0,
1985,9016,5348,146.4,,4.0,2.4,7.814814999999999,0.0,0.0,0.0,0.0,0.0,
1986,8971,5354,147.6,,4.0,2.6,8.074074000000001,0.0,0.0,0.0,0.0,0.0,
1987,9001,5404,148.8,,4.0,2.8,8.333333,0.0,0.0,0.0,0.0,0.0,
1988,9014,5430,150.0,,4.0,3.0,8.592592,0.0,0.0,0.0,0.0,0.0,
1989,8968,5417,160.0649,,5.6,4.4,8.851851,0.0,0.0,0.0,0.0,0.0,
1990,9096,5550,170.1299,,7.2,5.8,9.111111,0.0,0.0,0.0,0.0,0.0,
1991,9114,5557,180.1948,,8.8,7.2,9.37037,0.0,0.0,0.0,0.0,0.0,
1992,9142,5565,190.2598,,10.4,8.6,9.62963,0.0,0.0,0.0,0.0,0.0,
1993,9164,5598,200.3247,,12.0,10.0,9.888889,0.0,0.0,0.0,0.0,0.0,
1994,9079,5573,210.3896,,12.5,9.5,10.14815,0.0,0.0,0.0,0.0,0.0,
1995,9282,5728,220.4545,,13.0,9.0,10.40741,0.0,0.0,0.0,0.0,0.0,
1996,9499,5920,230.5195,,13.5,8.5,10.66667,0.0,0.0,0.0,0.0,0.0,
1997,9531,5954,240.5844,,14.0,8.0,10.925930000000001,0.0,0.0,0.0,0.0,0.0,
1998,9683,6088,250.6494,,14.5,7.5,11.185189999999999,0.0,0.0,0.0,0.0,0.0,
1999,9701,6123,260.7143,,15.0,7.0,11.44444,0.0,1.0,0.0,0.0,0.0,
2000,9742,6163,269.4048,200.0,16.33333,7.3333330000000005,11.7037,0.0,0.0,0.0,0.0,0.0,50.0
2001,9545,6055,278.0952,500.0,17.66667,7.6666669999999995,11.96296,0.0,0.0,0.0,0.0,0.0,50.0
2002,9468,6027,286.7857,745.0,19.0,8.0,12.22222,0.0,0.0,0.0,0.0,0.0,25.0
2003,9358,5974,295.4762,260.0,20.33333,8.333333,12.48148,0.0,0.0,0.0,0.0,0.0,22.0
2004,9132,5823,304.1666,168.0,21.66667,8.666667,12.740739999999999,0.0,0.0,0.0,0.0,0.0,21.0
2005,9026,5744,312.8571,332.0,23.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0
2006,8894,5665,299.3749,495.0,22.125,9.0,13.0,0.0,0.0,0.0,0.0,0.0,27.0
2007,8680,5498,285.8928,659.0,21.25,9.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0
2008,8703,5429,272.4107,550.0,20.375,9.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0
2009,8576,5325,258.9285,432.0,19.5,9.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0
2010,8548,5345,245.4464,1350.0,18.625,9.0,13.0,0.0,0.0,0.0,0.0,0.0,31.0
2011,8568,5362,231.9643,235.0,17.75,9.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0
2012,8443,5294,218.4821,275.0,16.875,9.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0
2013,8422,5228,205.0,205.0,16.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0
2014,8455,5229,205.0,,16.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,
2015,8383,5169,205.0,,16.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,
2016,8367,5136,,,,,,,,,,,
