year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,34117,19842,0.0,,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,34453,20076,0.0,,29.25,11.125,0.0,0.0,0.0,0.0,0.0,0.0,
1972,35494,20828,0.0,,29.5,11.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,35693,21035,0.0,,29.75,11.375,0.0,0.0,0.0,0.0,0.0,0.0,
1974,35625,21058,0.0,,30.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,35316,20907,0.0,,30.25,11.625,0.0,0.0,0.0,0.0,0.0,0.0,
1976,35199,20966,0.0,,30.5,11.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,35864,21534,0.0,,30.75,11.875,0.0,0.0,0.0,0.0,0.0,0.0,
1978,36192,21813,782.1429,,31.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,
1979,36646,22219,781.7143,,38.8,13.6,0.0,0.0,2.8666669999999996,0.0,1.0,0.0,
1980,36475,22162,781.2857,,46.6,15.2,0.0,0.0,2.733333,0.0,1.0,0.0,
1981,36754,22391,780.8572,,54.4,16.8,0.0,0.0,2.6,0.0,1.0,0.0,
1982,37172,22682,780.4286,,62.2,18.4,0.0,0.0,2.4666669999999997,0.0,1.0,0.0,
1983,36838,22487,780.0,,70.0,20.0,50.0,0.0,2.333333,0.0,1.0,0.0,
1984,36954,22596,818.4,,71.0,16.2,45.0,0.0,2.2,0.0,2.0,0.0,
1985,36829,22532,856.8,,72.0,12.4,40.0,0.0,2.066667,0.0,3.0,0.0,
1986,36881,22665,895.2,,73.0,8.6,35.0,0.0,1.9333330000000002,0.0,4.0,0.0,
1987,36867,22735,933.6,,74.0,4.8,30.0,0.0,1.8,0.0,5.0,0.0,
1988,36676,22681,972.0,,75.0,1.0,25.0,0.0,1.666667,0.0,6.0,0.0,
1989,36541,22630,1006.84,,74.0,7.0,23.0,0.0,1.533333,0.0,6.2,0.0,
1990,36608,22905,1041.681,,73.0,13.0,21.0,0.0,1.4,0.0,6.4,0.0,
1991,36681,22900,1076.521,,72.0,19.0,19.0,0.0,1.266667,0.0,6.6,0.0,
1992,36566,22770,1111.361,,71.0,25.0,17.0,0.0,1.133333,0.0,6.8,0.0,
1993,36911,23075,1146.202,,70.0,31.0,15.0,0.0,1.0,0.0,7.0,0.0,
1994,37095,23277,1181.042,,73.33334,35.66667,17.16667,0.0,1.583333,0.0,6.9166669999999995,0.0,
1995,37463,23639,1215.882,,76.66666,40.33333,19.33333,0.0,2.166667,0.0,6.8333330000000005,0.0,
1996,37580,23795,1250.723,,80.0,45.0,21.5,0.0,2.75,0.0,6.75,0.0,
1997,37853,24039,1285.563,,83.33334,49.66667,23.66667,0.0,3.333333,0.0,6.6666669999999995,0.0,
1998,37843,24139,1320.4029999999998,,86.66666,54.333330000000004,25.83333,0.0,3.916667,0.0,6.5833330000000005,0.0,
1999,38013,24266,1355.244,,90.0,59.0,28.0,0.0,4.5,0.0,6.5,0.0,
2000,37981,24260,1390.0839999999998,1760.0,90.33334,63.666669999999996,30.16667,0.0,5.0833330000000005,0.0,6.4166669999999995,0.0,90.0
2001,38005,24281,1424.924,2339.0,90.66666,68.33334,32.33333,0.0,5.6666669999999995,0.0,6.3333330000000005,0.0,75.0
2002,37690,24232,1459.765,948.0,91.0,73.0,34.5,0.0,6.25,0.0,6.25,0.0,79.0
2003,37646,24230,1494.605,2138.0,91.33334,77.66666,36.66667,0.0,6.8333330000000005,0.0,6.1666669999999995,0.0,82.0
2004,37678,24226,1529.445,1220.0,91.66666,82.33334,38.83333,0.0,7.4166669999999995,0.0,6.0833330000000005,0.0,84.0
2005,37464,24115,1564.286,1200.0,92.0,87.0,41.0,0.0,8.0,0.0,6.0,0.0,100.0
2006,37454,24070,1387.5,1450.0,94.375,82.25,40.625,0.0,7.5,0.0,5.875,0.0,115.0
2007,37355,24052,1210.714,1585.0,96.75,77.5,40.25,0.0,7.0,0.0,5.75,0.0,106.0
2008,37453,24094,1033.928,1720.0,99.125,72.75,39.875,0.0,6.5,0.0,5.625,0.0,88.0
2009,37258,23980,857.1428,1854.0,101.5,68.0,39.5,0.0,6.0,0.0,5.5,0.0,102.0
2010,36989,23770,680.3571,1989.0,103.875,63.25,39.125,0.0,5.5,0.0,5.375,0.0,89.0
2011,36928,23728,503.5714,1481.0,106.25,58.5,38.75,0.0,5.0,0.0,5.25,0.0,108.0
2012,36610,23527,326.7857,1668.0,108.625,53.75,38.375,0.0,4.5,0.0,5.125,0.0,135.0
2013,36416,23193,150.0,1668.0,111.0,49.0,38.0,0.0,4.0,0.0,5.0,0.0,111.0
2014,36158,22874,150.0,,111.0,49.0,38.0,0.0,4.0,0.0,5.0,0.0,
2015,36065,22701,150.0,,111.0,49.0,38.0,0.0,4.0,0.0,5.0,0.0,
2016,35830,22491,,,,,,,,,,,
