year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,13662,7483,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,13303,7304,0.0,,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,13360,7408,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,13150,7344,0.0,,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,13032,7340,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,13104,7451,0.0,,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,13244,7599,0.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,13318,7678,0.0,,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,13100,7561,260.7143,,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,
1979,13194,7662,260.5714,,5.4,1.0,5.6,0.0,0.0,0.0,0.0,0.0,
1980,13348,7804,260.4286,,4.8,1.0,5.2,0.0,0.0,0.0,0.0,0.0,
1981,13299,7796,260.2857,,4.2,1.0,4.8,0.0,0.0,0.0,0.0,0.0,
1982,13386,7863,260.1429,,3.6,1.0,4.4,0.0,0.0,0.0,0.0,0.0,
1983,13473,7931,260.0,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,
1984,13621,8035,293.6,,4.0,3.2,3.6,0.0,0.0,0.0,0.0,0.0,
1985,13565,8019,327.2,,5.0,5.4,3.2,0.0,0.0,0.0,0.0,0.0,
1986,13778,8191,360.8,,6.0,7.6,2.8,0.0,0.0,0.0,0.0,0.0,
1987,13561,8101,394.4,,7.0,9.8,2.4,0.0,0.0,0.0,0.0,0.0,
1988,13441,8066,428.0,,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,
1989,13462,8094,493.3766,,9.4,10.8,1.8,0.0,0.0,0.0,0.0,0.0,
1990,13262,8038,558.7532,,10.8,9.6,1.6,0.0,0.0,0.0,0.0,0.0,
1991,13292,8095,624.1299,,12.2,8.4,1.4,0.0,0.0,0.0,0.0,0.0,
1992,13299,8066,689.5065,,13.6,7.2,1.2,0.0,0.0,0.0,0.0,0.0,
1993,13254,8094,754.8832,,15.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,
1994,13108,8050,820.2598,,18.0,9.166667,1.285714,0.0,0.0,0.0,0.0,0.0,
1995,13421,8348,885.6364,,21.0,12.33333,1.5714290000000002,0.0,0.0,0.0,0.0,0.0,
1996,13352,8355,951.0131,,24.0,15.5,1.857143,0.0,0.0,0.0,0.0,0.0,
1997,13453,8476,1016.39,,27.0,18.66667,2.142857,0.0,0.0,0.0,0.0,0.0,
1998,13605,8634,1081.766,,30.0,21.83333,2.428571,0.0,0.0,0.0,0.0,0.0,
1999,13614,8680,1147.143,,33.0,25.0,2.714286,0.0,22.0,0.0,0.0,0.0,
2000,13546,8658,260.7143,768.0,18.0,15.0,3.0,0.0,18.5,0.0,0.0,0.0,21.0
2001,13471,8620,521.4286,350.0,20.0,8.0,4.3333330000000005,0.0,15.0,0.0,0.0,0.0,15.0
2002,13401,8566,260.7143,213.0,17.0,17.0,5.6666669999999995,0.0,11.5,0.0,0.0,0.0,17.0
2003,13415,8553,1512.1429999999998,364.0,21.0,10.0,7.0,0.0,8.0,0.0,0.0,0.0,17.0
2004,13337,8510,312.8571,416.0,20.0,13.0,3.0,0.0,4.5,0.0,0.0,0.0,22.0
2005,13396,8546,394.4285,532.0,20.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0
2006,13586,8621,476.0,648.0,22.5,16.125,2.0,0.0,3.75,0.0,0.0,0.0,38.0
2007,13400,8570,557.5714,763.0,25.0,20.25,2.0,0.0,6.5,0.0,0.0,0.0,28.0
2008,13324,8527,639.1428,879.0,27.5,24.375,2.0,0.0,9.25,0.0,0.0,0.0,28.0
2009,13171,8365,720.7142,890.0,30.0,28.5,2.0,0.0,12.0,0.0,0.0,0.0,34.0
2010,13128,8302,802.2857,1048.0,32.5,32.625,2.0,0.0,14.75,0.0,0.0,0.0,31.0
2011,13130,8293,883.8571,268.0,35.0,36.75,2.0,0.0,17.5,0.0,0.0,0.0,8.0
2012,13133,8280,965.4286,574.0,37.5,40.875,2.0,0.0,20.25,0.0,0.0,0.0,42.0
2013,12931,8011,1047.0,1047.0,40.0,45.0,2.0,0.0,23.0,0.0,0.0,0.0,40.0
2014,12850,7920,1047.0,,40.0,45.0,2.0,0.0,23.0,0.0,0.0,0.0,
2015,12598,7726,1047.0,,40.0,45.0,2.0,0.0,23.0,0.0,0.0,0.0,
2016,12546,7680,,,,,,,,,,,
