year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,9085,5239,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,9163,5302,0.0,,1.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,
1972,9201,5361,0.0,,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,
1973,9344,5484,0.0,,2.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,
1974,9380,5539,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,9584,5707,0.0,,3.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,
1976,9658,5801,0.0,,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,
1977,9643,5825,0.0,,4.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,
1978,9807,5970,312.8571,,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
1979,9941,6069,312.6857,,5.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,
1980,9848,6030,312.5143,,6.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,
1981,9755,5988,312.3428,,7.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,
1982,10013,6167,312.1714,,8.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,
1983,10765,6640,312.0,,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
1984,10804,6680,288.0,,8.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,
1985,10540,6530,264.0,,8.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,
1986,10701,6674,240.0,,8.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,
1987,10907,6828,216.0,,8.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,
1988,10729,6743,192.0,,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
1989,10827,6819,274.0909,,8.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
1990,10845,6895,356.1818,,9.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
1991,10953,7001,438.2727,,10.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
1992,11057,7027,520.3636,,11.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
1993,11222,7176,602.4545,,12.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,
1994,11450,7354,684.5455,,15.333329999999998,10.5,5.3333330000000005,0.0,0.0,0.0,0.0,0.0,
1995,11526,7446,766.6364,,18.66667,12.0,8.666667,0.0,0.0,0.0,0.0,0.0,
1996,11709,7602,848.7273,,22.0,13.5,12.0,0.0,0.0,0.0,0.0,0.0,
1997,11812,7686,930.8182,,25.33333,15.0,15.333329999999998,0.0,0.0,0.0,0.0,0.0,
1998,11784,7685,1012.909,,28.66667,16.5,18.66667,0.0,0.0,0.0,0.0,0.0,
1999,11948,7823,1095.0,,32.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,
2000,12149,7992,1068.9289999999999,727.0,30.66667,18.33333,19.0,0.0,0.0,0.0,0.0,0.0,28.0
2001,12156,7953,1042.857,727.0,29.33333,18.66667,16.0,0.0,0.0,0.0,0.0,0.0,35.0
2002,12232,8006,1016.7860000000001,727.0,28.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0
2003,12245,8020,990.7143,653.0,26.66667,19.33333,10.0,0.0,0.0,0.0,0.0,0.0,29.0
2004,12233,7970,964.6428,641.0,25.33333,19.66667,7.0,0.0,0.0,0.0,0.0,0.0,35.0
2005,12088,7900,938.5714,510.0,24.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0
2006,12098,7911,907.125,728.0,24.5,20.0,4.125,0.0,0.0,0.0,0.0,0.0,32.0
2007,12316,8070,875.6786,730.0,25.0,20.0,4.25,0.0,0.0,0.0,0.0,0.0,32.0
2008,12337,8097,844.2321,545.0,25.5,20.0,4.375,0.0,0.0,0.0,0.0,0.0,35.0
2009,12206,7941,812.7857,545.0,26.0,20.0,4.5,0.0,0.0,0.0,0.0,0.0,29.0
2010,12250,8000,781.3393,545.0,26.5,20.0,4.625,0.0,0.0,0.0,0.0,0.0,37.0
2011,12233,7995,749.8928,737.0,27.0,20.0,4.75,0.0,0.0,0.0,0.0,0.0,35.0
2012,12150,7959,718.4464,691.0,27.5,20.0,4.875,0.0,0.0,0.0,0.0,0.0,29.0
2013,11993,7793,687.0,687.0,28.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0
2014,12009,7699,687.0,,28.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,
2015,12051,7719,687.0,,28.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,
2016,12068,7715,,,,,,,,,,,
