year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,18923,11296,0.0,,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,18743,11184,0.0,,6.875,1.125,0.0,0.0,0.0,0.0,0.0,0.0,
1972,19345,11642,0.0,,7.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,19727,11951,0.0,,8.625,1.375,0.0,0.0,0.0,0.0,0.0,0.0,
1974,19927,12102,0.0,,9.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,20028,12183,0.0,,10.375,1.625,0.0,0.0,0.0,0.0,0.0,0.0,
1976,20078,12240,0.0,,11.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,19941,12160,0.0,,12.125,1.875,0.0,0.0,0.0,0.0,0.0,0.0,
1978,20036,12269,1199.286,,13.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,
1979,19959,12105,1113.029,,13.2,3.6,4.0,0.0,0.0,0.0,0.0,0.0,
1980,19920,12061,1026.771,,13.4,5.2,4.0,0.0,0.0,0.0,0.0,0.0,
1981,19746,11987,940.5143,,13.6,6.8,4.0,0.0,0.0,0.0,0.0,0.0,
1982,19923,12117,854.2571,,13.8,8.4,4.0,0.0,0.0,0.0,0.0,0.0,
1983,20037,12191,768.0,,14.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,
1984,20143,12274,571.5,,12.0,7.0,4.363636,0.0,0.0,0.0,0.0,0.0,
1985,20230,12356,375.0,,10.0,4.0,4.727273,0.0,0.0,0.0,0.0,0.0,
1986,20347,12477,468.0,,16.0,7.0,5.090909,0.0,0.0,0.0,0.0,0.0,
1987,20251,12466,338.0,,12.0,10.0,5.4545449999999995,0.0,0.0,0.0,0.0,0.0,
1988,20371,12584,470.0,,9.0,6.0,5.818182,0.0,0.0,0.0,0.0,0.0,
1989,20192,12496,445.4202,,11.4,6.0,6.181818,0.0,0.0,0.0,0.0,0.0,
1990,20341,12720,420.8403,,13.8,6.0,6.5454550000000005,0.0,0.0,0.0,0.0,0.0,
1991,20555,12851,396.2605,,16.2,6.0,6.909091,0.0,0.0,0.0,0.0,0.0,
1992,20658,12906,371.6807,,18.6,6.0,7.272727000000001,0.0,0.0,0.0,0.0,0.0,
1993,20920,13079,347.1009,,21.0,6.0,7.636364,0.0,0.0,0.0,0.0,0.0,
1994,21100,13206,322.52099999999996,,20.5,6.0,8.0,0.0,0.0,0.0,0.0,0.0,
1995,21197,13305,297.9412,,20.0,6.0,8.363636,0.0,0.0,0.0,0.0,0.0,
1996,21456,13523,273.3614,,19.5,6.0,8.727273,0.0,0.0,0.0,0.0,0.0,
1997,21561,13588,248.7815,,19.0,6.0,9.090909,0.0,0.0,0.0,0.0,0.0,
1998,21676,13680,224.2017,,18.5,6.0,9.454545,0.0,0.0,0.0,0.0,0.0,
1999,21769,13764,199.6219,,18.0,6.0,9.818182,0.0,0.0,0.0,0.0,0.0,
2000,21791,13816,175.0421,26.0,22.0,8.5,10.18182,0.0,0.0,0.0,0.0,0.0,17.0
2001,21715,13778,150.4622,26.0,26.0,11.0,10.54545,0.0,0.0,0.0,0.0,0.0,21.0
2002,21493,13655,125.8824,26.0,30.0,13.5,10.909089999999999,0.0,0.0,0.0,0.0,0.0,23.0
2003,21510,13677,101.3026,26.0,34.0,16.0,11.272730000000001,0.0,0.0,0.0,0.0,0.0,44.0
2004,21535,13679,76.72272,26.0,38.0,18.5,11.63636,0.0,0.0,0.0,0.0,0.0,55.0
2005,21611,13789,52.1429,26.0,42.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,57.0
2006,21814,13908,191.375,26.0,41.125,20.75,12.5,0.0,0.0,0.0,0.0,0.0,60.0
2007,21965,13999,330.6072,26.0,40.25,20.5,13.0,0.0,0.0,0.0,0.0,0.0,56.0
2008,21851,13956,469.8393,14.0,39.375,20.25,13.5,0.0,0.0,0.0,0.0,0.0,51.0
2009,21790,13846,609.0715,6.0,38.5,20.0,14.0,0.0,0.0,0.0,0.0,0.0,47.0
2010,21720,13840,748.3036,32.0,37.625,19.75,14.5,0.0,0.0,0.0,0.0,0.0,42.0
2011,21664,13817,887.5357,45.0,36.75,19.5,15.0,0.0,0.0,0.0,0.0,0.0,38.0
2012,21418,13599,1026.768,56.0,35.875,19.25,15.5,0.0,0.0,0.0,0.0,0.0,42.0
2013,21496,13535,1166.0,56.0,35.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0
2014,21521,13566,1166.0,,35.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,
2015,21615,13590,1166.0,,35.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,
2016,21479,13458,,,,,,,,,,,
