year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,8180,4988,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,8504,5224,0.0,,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1972,8445,5208,0.0,,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,8780,5466,0.0,,6.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1974,9067,5689,0.0,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1975,8967,5642,0.0,,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1976,9054,5761,0.0,,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,9356,6003,0.0,,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1978,9431,6067,834.2857,,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,
1979,9581,6198,787.4286,,5.8,3.2,1.8,0.0,0.0,0.0,0.0,0.0,
1980,9818,6350,740.5714,,5.6,3.4,1.6,0.0,0.0,0.0,0.0,0.0,
1981,10222,6605,693.7143,,5.4,3.6,1.4,0.0,0.0,0.0,0.0,0.0,
1982,10241,6607,646.8571,,5.2,3.8,1.2,0.0,0.0,0.0,0.0,0.0,
1983,9937,6395,600.0,,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,
1984,10117,6494,550.0,,5.4,3.6,12.31818,0.0,0.0,0.0,0.0,0.0,
1985,10274,6589,500.0,,5.8,3.2,23.63636,0.0,0.0,0.0,0.0,0.0,
1986,10535,6767,450.0,,6.2,2.8,34.95454,0.0,0.0,0.0,0.0,0.0,
1987,10789,6928,400.0,,6.6,2.4,46.272729999999996,0.0,0.0,0.0,0.0,0.0,
1988,10722,6888,350.0,,7.0,2.0,57.59091,0.0,0.0,0.0,0.0,0.0,
1989,10731,6880,412.2269,,8.6,5.882353,68.90909,0.0,0.0,0.0,0.0,0.0,
1990,10757,6949,474.4538,,10.2,9.764706,80.22726999999999,0.0,0.0,0.0,0.0,0.0,
1991,10910,7042,536.6807,,11.8,13.64706,91.54545999999999,0.0,0.0,0.0,0.0,0.0,
1992,11095,7117,598.9075,,13.4,17.529410000000002,102.8636,0.0,0.0,0.0,0.0,0.0,
1993,11419,7376,661.1344,,15.0,21.41176,114.1818,0.0,0.0,0.0,0.0,0.0,
1994,11881,7717,723.3613,,19.16667,25.29412,125.5,0.0,0.0,0.0,0.0,0.0,
1995,12378,8122,785.5882,,23.33333,29.176470000000002,136.8182,0.0,0.0,0.0,0.0,0.0,
1996,12637,8312,847.8151,,27.5,33.058820000000004,148.1364,0.0,0.0,0.0,0.0,0.0,
1997,12832,8450,910.0419999999999,,31.66667,36.941179999999996,159.4545,0.0,0.0,0.0,0.0,0.0,
1998,13223,8762,972.2689,,35.83333,40.82353,170.7727,0.0,0.0,0.0,0.0,0.0,
1999,13500,8968,1034.496,,40.0,44.70588,182.0909,0.0,0.0,0.0,0.0,0.0,
2000,13664,9080,1096.723,1282.0,88.33334,48.588229999999996,193.4091,0.0,0.0,0.0,0.0,0.0,285.0
2001,14130,9480,1158.9489999999998,1282.0,136.6667,52.47059,204.7273,0.0,0.0,0.0,0.0,0.0,285.0
2002,14163,9561,1221.1760000000002,1282.0,185.0,56.352940000000004,216.0455,0.0,0.0,0.0,0.0,0.0,289.0
2003,14439,9789,1283.403,889.0,233.3333,60.23529,227.3636,0.0,0.0,0.0,0.0,0.0,310.0
2004,14694,9998,1345.63,1460.0,281.6667,64.11765,238.6818,0.0,0.0,0.0,0.0,0.0,302.0
2005,15189,10373,1407.8570000000002,1383.0,330.0,68.0,250.0,0.0,0.0,0.0,16.0,0.0,325.0
2006,15968,10901,1355.714,1255.0,360.0,57.0,280.0,0.0,0.0,0.0,2.0,0.0,376.0
2007,16264,11060,1303.5710000000001,1468.0,379.0,60.0,279.0,0.0,63.0,0.0,12.0,0.0,360.0
2008,17084,11691,1564.286,1727.0,386.0,82.0,280.0,0.0,99.33334,0.0,24.0,0.0,403.0
2009,17408,11895,1251.4289999999999,1574.0,400.0,104.0,306.0,0.0,135.6667,0.0,33.0,0.0,403.0
2010,17786,12081,2085.714,2077.0,415.0,162.0,223.0,0.0,172.0,0.0,27.0,0.0,404.0
2011,17904,12154,1303.5710000000001,1597.0,379.0,158.0,230.0,0.0,109.0,0.0,49.0,0.0,375.0
2012,17890,12153,1147.143,1787.0,417.0,127.0,309.0,0.0,87.0,0.0,40.0,0.0,450.0
2013,18042,12209,1425.0,1425.0,435.0,108.0,321.0,0.0,87.0,0.0,21.0,0.0,435.0
2014,17955,12116,1251.4289999999999,,445.0,90.0,280.0,0.0,132.0,0.0,33.0,0.0,
2015,17852,12007,1207.0,,362.0,66.0,305.0,0.0,37.0,0.0,29.0,0.0,
2016,18035,12028,,,,,,,,,,,
