year,total_pop,total_pop_15to64,total_jail_adm,total_jail_adm_dcrp,total_jail_pop,total_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp
1970,42100,23400,0.0,,65.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,
1971,42016,23485,0.0,,63.25,28.125,0.0,0.0,0.0,0.0,0.0,0.0,
1972,41489,23362,0.0,,61.5,28.25,0.0,0.0,0.0,0.0,0.0,0.0,
1973,41545,23604,0.0,,59.75,28.375,0.0,0.0,0.0,0.0,0.0,0.0,
1974,41383,23713,0.0,,58.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,
1975,42165,24417,0.0,,56.25,28.625,0.0,0.0,0.0,0.0,0.0,0.0,
1976,42392,24760,0.0,,54.5,28.75,0.0,0.0,0.0,0.0,0.0,0.0,
1977,42174,24738,0.0,,52.75,28.875,0.0,0.0,0.0,0.0,0.0,0.0,
1978,41672,24528,2242.143,,51.0,29.0,11.0,0.0,3.0,0.0,0.0,0.0,
1979,41505,24534,2231.714,,51.8,25.8,14.6,0.0,2.8,0.0,0.0,0.0,
1980,41459,24583,2221.286,,52.6,22.6,18.2,0.0,2.6,0.0,0.0,0.0,
1981,41363,24538,2210.857,,53.4,19.4,21.8,0.0,2.4,0.0,0.0,0.0,
1982,42006,24905,2200.428,,54.2,16.2,25.4,0.0,2.2,0.0,0.0,0.0,
1983,42091,24905,2190.0,,55.0,13.0,29.0,0.0,2.0,0.0,0.0,0.0,
1984,42592,25177,2521.8,,57.2,15.6,28.2,0.0,1.8,0.0,0.0,0.0,
1985,41370,24398,2853.6,,59.4,18.2,27.4,0.0,1.6,0.0,0.0,0.0,
1986,39730,23489,3185.4,,61.6,20.8,26.6,0.0,1.4,0.0,0.0,0.0,
1987,38619,22858,3517.2,,63.8,23.4,25.8,0.0,1.2,0.0,0.0,0.0,
1988,38268,22653,3849.0,,66.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,
1989,37715,22289,900.0,,65.0,16.0,25.90909,0.0,5.2,0.0,0.0,0.0,
1990,37322,22246,520.0,,67.0,19.0,26.818179999999998,0.0,9.4,0.0,0.0,0.0,
1991,37835,22671,617.0,,59.0,19.0,27.72727,0.0,13.6,0.0,0.0,0.0,
1992,37783,22665,618.0893,,65.0,22.0,28.636359999999996,0.0,17.8,0.0,0.0,0.0,
1993,37978,22911,619.1786,,104.0,56.0,29.54545,0.0,22.0,0.0,1.0,0.0,
1994,37958,23001,620.2679,,104.1667,53.333330000000004,30.45455,0.0,0.0,0.0,0.0,0.0,
1995,37981,23149,621.3572,,104.3333,50.66667,31.363640000000004,0.0,0.0,0.0,0.0,0.0,
1996,38253,23645,622.4464,,104.5,48.0,32.272729999999996,0.0,0.0,0.0,0.0,0.0,
1997,38659,24187,623.5357,,104.6667,45.33333,33.18182,0.0,0.0,0.0,0.0,0.0,
1998,38525,24309,624.625,,104.8333,42.66667,34.09091,0.0,0.0,0.0,0.0,0.0,
1999,38169,24131,625.7143,,105.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,
2000,37763,24013,834.2858,,106.6667,48.16667,33.5,0.0,0.0,0.0,0.0,0.0,105.0
2001,36775,23601,1042.857,,108.3333,56.333330000000004,32.0,0.0,0.0,0.0,0.0,0.0,126.0
2002,35957,23176,1251.4289999999999,1874.0,110.0,64.5,30.5,0.0,0.0,0.0,0.0,0.0,90.0
2003,34516,22101,1460.0,1830.0,111.6667,72.66666,29.0,0.0,0.0,0.0,0.0,0.0,
2004,34863,22642,1668.5720000000001,,113.3333,80.83334,27.5,0.0,0.0,0.0,0.0,0.0,
2005,34178,22278,1877.1429999999998,,115.0,89.0,26.0,0.0,0.0,0.0,0.0,0.0,
2006,33862,22231,1855.0,,114.375,85.75,26.0,0.0,0.0,0.0,0.0,0.0,
2007,33540,22019,1832.8570000000002,,113.75,82.5,26.0,0.0,0.0,0.0,0.0,0.0,
2008,33329,21792,1810.714,,113.125,79.25,26.0,0.0,0.0,0.0,0.0,0.0,
2009,32508,21280,1788.5720000000001,,112.5,76.0,26.0,0.0,0.0,0.0,0.0,0.0,
2010,32382,21237,1766.4289999999999,,111.875,72.75,26.0,0.0,0.0,0.0,0.0,0.0,
2011,32416,21254,1744.286,,111.25,69.5,26.0,0.0,0.0,0.0,0.0,0.0,
2012,32050,20990,1722.1429999999998,,110.625,66.25,26.0,0.0,0.0,0.0,0.0,0.0,
2013,30788,19747,1700.0,,110.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,
2014,30737,19700,1700.0,,110.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,
2015,30685,19645,1700.0,,110.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,
2016,30194,19200,,,,,,,,,,,
