date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,381","2,395","1,786","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,116"
19-Dec-06,"4,478","3,404","2,304","1,796","1,773",89,100,93,102,102,101,101,101,101,92,92,89,208,100,101,101,100,"3,076",294,279,277,280,273,274,280,280,279,280,280,"4,875",972,857,994,128,955,969,13,4,6,3,5,2,"21,726"
20-Dec-06,"4,497","3,385","2,301","1,810","1,774",89,101,93,102,102,100,101,101,101,92,91,87,210,100,101,101,102,"3,077",293,279,278,280,274,274,280,280,279,280,280,"4,876",972,857,995,128,955,969,13,4,6,3,5,4,"21,742"
21-Dec-06,"4,514","3,380","2,291","1,804","1,770",90,101,96,102,102,102,101,101,101,92,91,87,207,98,97,101,101,"3,078",291,280,280,280,274,273,280,280,280,280,280,"4,867",971,857,994,128,948,969,13,4,6,3,5,3,"21,725"
22-Dec-06,"4,521","3,334","2,302","1,811","1,764",88,101,96,102,102,102,100,101,98,92,89,87,216,94,97,100,99,"3,080",291,280,280,280,277,273,280,280,280,280,279,"4,868",970,857,994,128,952,967,13,4,6,3,5,3,"21,701"
23-Dec-06,"4,515","3,335","2,302","1,811","1,754",89,101,96,101,101,102,99,99,98,91,89,83,215,94,97,100,99,"3,079",291,280,280,280,276,273,280,280,280,280,279,"4,867",970,857,993,128,952,967,13,4,6,3,5,2,"21,683"
24-Dec-06,"4,514","3,332","2,301","1,811","1,750",89,101,96,101,101,102,98,99,98,91,89,81,215,94,96,100,99,"3,076",291,280,280,280,275,273,279,279,280,280,279,"4,865",970,857,991,128,952,967,13,4,6,3,5,3,"21,670"
25-Dec-06,"4,514","3,329","2,299","1,811","1,749",89,101,96,101,101,102,98,99,98,91,89,80,215,94,96,100,99,"3,074",290,280,280,280,275,273,279,279,280,280,278,"4,865",970,857,991,128,952,967,13,4,6,3,5,3,"21,662"
26-Dec-06,"4,510","3,329","2,298","1,811","1,744",89,101,96,101,99,101,98,99,98,91,89,78,215,94,96,100,99,"3,074",290,280,280,280,275,273,279,279,280,280,278,"4,865",970,857,991,128,952,967,13,4,6,3,5,2,"21,651"
27-Dec-06,"4,503","3,342","2,306","1,793","1,747",89,101,96,100,99,101,98,100,97,89,88,77,215,98,100,100,99,"3,079",293,280,280,280,274,274,279,279,280,280,280,"4,863",972,855,990,128,951,967,13,4,6,3,5,3,"21,654"
