date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,483","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,463",294,280,300,280,280,274,280,355,280,280,280,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,876"
28-Sep-10,"3,227","3,117","3,172","1,675","1,517",71,78,73,89,85,77,81,82,92,83,79,81,219,92,79,66,90,"3,007",235,224,238,224,224,219,224,285,225,224,223,224,238,"5,284",901,"1,364",869,"1,199",951,7,3,2,2,5,9,"21,020"
29-Sep-10,"3,230","3,129","3,166","1,675","1,513",71,78,76,88,85,77,79,82,92,82,78,80,217,94,80,64,90,"3,003",235,224,238,223,223,218,224,284,224,224,223,224,239,"5,307",904,"1,363",891,"1,199",950,7,3,2,2,5,7,"21,042"
30-Sep-10,"3,228","3,146","3,159","1,668","1,508",67,77,75,89,90,77,79,82,88,82,81,84,215,93,79,64,86,"3,001",234,223,240,223,224,218,224,284,224,224,222,223,238,"5,300",901,"1,363",890,"1,198",948,7,3,2,2,5,8,"21,030"
Avg Population,"3,373","3,136","3,165","1,713","1,551",73,80,68,90,79,78,81,84,96,84,87,83,224,94,83,73,95,"2,696",235,224,163,224,224,219,224,284,225,224,223,223,162,"5,318",901,"1,361",910,"1,194",951,8,3,3,2,6,22,"20,988"
