date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,630","3,219","2,306","2,240","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,968",294,250,250,280,274,250,280,280,280,280,250,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,301"
14-Aug-05,"4,457","3,039","2,175","1,685","1,657",86,96,88,89,95,90,85,99,102,89,72,71,215,90,99,95,96,"2,844",248,247,247,249,269,249,279,278,250,278,250,"4,860",968,871,992,128,920,981,13,4,5,4,5,42,"20,777"
15-Aug-05,"4,449","3,078","2,147","1,683","1,697",91,100,89,89,96,95,86,102,101,90,73,71,219,97,100,97,101,"2,854",249,245,251,250,270,250,279,281,250,280,249,"4,867",969,869,992,128,922,987,13,4,5,4,5,8,"20,801"
16-Aug-05,"4,443","3,096","2,157","1,655","1,705",91,102,90,89,96,95,92,102,102,90,72,71,219,96,100,97,101,"2,857",250,249,250,249,270,250,280,280,249,280,250,"4,868",968,868,994,128,925,985,12,4,5,3,5,6,"20,804"
17-Aug-05,"4,415","3,110","2,175","1,655","1,704",91,101,91,91,93,97,92,102,101,89,76,71,222,91,98,97,101,"2,879",271,249,250,248,273,250,279,280,249,280,250,"4,865",969,868,994,128,923,983,12,4,5,3,5,0,"20,820"
18-Aug-05,"4,393","3,138","2,145","1,669","1,702",91,101,91,91,93,99,91,101,102,89,76,71,221,90,96,97,102,"2,896",294,248,250,246,273,249,278,280,249,280,249,"4,848",968,868,993,127,910,982,12,4,5,3,5,0,"20,808"
19-Aug-05,"4,377","3,134","2,153","1,655","1,664",90,101,88,87,89,100,85,100,99,87,75,70,219,88,97,94,95,"2,901",294,249,250,247,274,249,279,280,250,280,249,"4,870",969,872,995,127,921,986,11,3,5,3,5,38,"20,808"
20-Aug-05,"4,369","3,132","2,151","1,655","1,664",90,101,88,87,89,100,85,100,99,87,75,70,219,88,97,94,95,"2,901",294,249,250,247,274,249,279,280,250,280,249,"4,869",969,872,994,127,921,986,11,3,5,3,5,38,"20,795"
21-Aug-05,"4,366","3,130","2,149","1,655","1,658",90,101,85,86,88,100,85,100,99,87,74,70,219,88,97,94,95,"2,897",293,249,250,247,274,249,279,279,250,279,248,"4,864",968,872,993,127,920,984,11,3,5,3,5,38,"20,773"
22-Aug-05,"4,342","3,113","2,179","1,693","1,692",91,102,88,91,90,99,89,101,102,92,72,70,222,89,97,99,98,"2,900",292,250,250,249,274,249,279,280,249,280,248,"4,863",969,873,992,127,919,983,11,4,5,2,5,4,"20,802"
23-Aug-05,"4,318","3,128","2,205","1,681","1,711",91,102,89,91,98,98,94,100,102,92,71,69,222,100,98,98,96,"2,899",294,250,250,249,274,249,280,280,245,280,248,"4,869",971,873,995,128,920,982,11,4,5,2,5,6,"20,833"
24-Aug-05,"4,327","3,136","2,207","1,662","1,710",90,100,88,92,98,98,95,98,102,92,71,78,222,99,97,97,93,"2,913",292,250,250,265,274,250,277,280,245,280,250,"4,869",970,873,995,128,924,979,12,4,6,2,5,7,"20,848"
25-Aug-05,"4,339","3,117","2,199","1,697","1,711",88,100,88,92,97,99,95,97,101,92,74,77,225,99,97,97,93,"2,943",292,250,250,280,274,250,277,280,260,280,250,"4,869",969,873,995,128,924,980,12,4,6,2,5,6,"20,898"
26-Aug-05,"4,326","3,135","2,188","1,704","1,683",86,99,87,92,97,99,92,92,99,92,73,76,223,97,94,94,91,"2,957",292,250,250,279,274,249,280,280,275,278,250,"4,867",970,874,995,127,922,979,12,4,6,2,5,28,"20,905"
